date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2016,999,10180,"Abilene, TX",40,40,0,0,0,0,99
04-2016,184,10420,"Akron, OH",54,54,0,0,0,0,63
04-2016,999,10500,"Albany, GA",14,12,2,0,0,0,91
04-2016,440,10540,"Albany, OR",14,14,0,0,0,0,87
04-2016,104,10580,"Albany-Schenectady-Troy, NY",184,97,6,8,73,5,100
04-2016,106,10740,"Albuquerque, NM",214,192,0,4,18,2,100
04-2016,999,10780,"Alexandria, LA",13,13,0,0,0,0,62
04-2016,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",51,27,0,0,24,1,55
04-2016,999,11020,"Altoona, PA",0,0,0,0,0,0,0
04-2016,108,11100,"Amarillo, TX",57,55,2,0,0,0,91
04-2016,218,11180,"Ames, IA",15,6,0,0,9,1,82
04-2016,999,11260,"Anchorage, AK",122,66,0,3,53,2,100
04-2016,220,11460,"Ann Arbor, MI",17,17,0,0,0,0,57
04-2016,999,11500,"Anniston-Oxford-Jacksonville, AL",3,3,0,0,0,0,74
04-2016,118,11540,"Appleton, WI",45,41,4,0,0,0,73
04-2016,120,11700,"Asheville, NC",168,148,0,0,20,2,91
04-2016,122,12020,"Athens-Clarke County, GA",51,38,8,0,5,1,89
04-2016,122,12060,"Atlanta-Sandy Springs-Roswell, GA",3021,2148,2,4,867,7,100
04-2016,428,12100,"Atlantic City-Hammonton, NJ",80,67,0,6,7,1,100
04-2016,194,12220,"Auburn-Opelika, AL",73,73,0,0,0,0,100
04-2016,999,12260,"Augusta-Richmond County, GA-SC",273,249,0,0,24,2,99
04-2016,999,12420,"Austin-Round Rock, TX",1501,1331,46,4,120,6,100
04-2016,999,12540,"Bakersfield, CA",161,156,0,0,5,1,80
04-2016,548,12580,"Baltimore-Columbia-Towson, MD",598,319,6,0,273,3,100
04-2016,999,12620,"Bangor, ME",10,10,0,0,0,0,77
04-2016,148,12700,"Barnstable Town, MA",8,8,0,0,0,0,18
04-2016,999,12940,"Baton Rouge, LA",259,254,0,0,5,1,100
04-2016,310,12980,"Battle Creek, MI",0,0,0,0,0,0,3
04-2016,474,13020,"Bay City, MI",0,0,0,0,0,0,6
04-2016,999,13140,"Beaumont-Port Arthur, TX",201,37,0,0,164,5,55
04-2016,999,13220,"Beckley, WV",6,6,0,0,0,0,100
04-2016,999,13380,"Bellingham, WA",84,63,0,12,9,1,98
04-2016,140,13460,"Bend-Redmond, OR",187,136,0,3,48,2,98
04-2016,999,13740,"Billings, MT",39,39,0,0,0,0,49
04-2016,999,13780,"Binghamton, NY",0,0,0,0,0,0,2
04-2016,142,13820,"Birmingham-Hoover, AL",283,223,0,0,60,3,100
04-2016,999,13900,"Bismarck, ND",105,62,2,0,41,2,98
04-2016,999,13980,"Blacksburg-Christiansburg-Radford, VA",6,6,0,0,0,0,49
04-2016,145,14010,"Bloomington, IL",25,17,0,0,8,1,86
04-2016,144,14020,"Bloomington, IN",28,26,2,0,0,0,100
04-2016,146,14100,"Bloomsburg-Berwick, PA",16,11,2,3,0,0,100
04-2016,147,14260,"Boise City, ID",683,492,4,0,187,5,100
04-2016,148,14460,"Boston-Cambridge-Newton, MA-NH",962,499,34,36,393,19,100
04-2016,216,14500,"Boulder, CO",66,51,4,0,11,2,93
04-2016,150,14540,"Bowling Green, KY",125,63,12,0,50,4,99
04-2016,500,14740,"Bremerton-Silverdale, WA",107,89,0,0,18,1,100
04-2016,408,14860,"Bridgeport-Stamford-Norwalk, CT",88,47,6,0,35,2,100
04-2016,154,15180,"Brownsville-Harlingen, TX",51,51,0,0,0,0,66
04-2016,999,15260,"Brunswick, GA",48,48,0,0,0,0,94
04-2016,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",119,94,0,4,21,2,100
04-2016,268,15500,"Burlington, NC",85,85,0,0,0,0,72
04-2016,999,15540,"Burlington-South Burlington, VT",38,28,10,0,0,0,78
04-2016,548,15680,"California-Lexington Park, MD",60,60,0,0,0,0,100
04-2016,184,15940,"Canton-Massillon, OH",34,29,0,0,5,1,91
04-2016,162,15980,"Cape Coral-Fort Myers, FL",543,333,8,24,178,6,100
04-2016,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
04-2016,456,16180,"Carson City, NV",2,2,0,0,0,0,100
04-2016,999,16220,"Casper, WY",19,19,0,0,0,0,100
04-2016,168,16300,"Cedar Rapids, IA",62,51,8,3,0,0,77
04-2016,548,16540,"Chambersburg-Waynesboro, PA",26,26,0,0,0,0,100
04-2016,999,16580,"Champaign-Urbana, IL",84,36,2,0,46,3,70
04-2016,170,16620,"Charleston, WV",19,5,2,3,9,1,95
04-2016,999,16700,"Charleston-North Charleston, SC",521,418,6,0,97,4,100
04-2016,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1696,1098,6,0,592,17,96
04-2016,999,16820,"Charlottesville, VA",63,52,0,0,11,1,74
04-2016,174,16860,"Chattanooga, TN-GA",151,142,0,0,9,1,74
04-2016,999,16940,"Cheyenne, WY",34,34,0,0,0,0,98
04-2016,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1069,753,24,43,249,26,100
04-2016,999,17020,"Chico, CA",13,13,0,0,0,0,86
04-2016,178,17140,"Cincinnati, OH-KY-IN",649,362,2,6,279,5,100
04-2016,999,17300,"Clarksville, TN-KY",148,140,8,0,0,0,100
04-2016,174,17420,"Cleveland, TN",43,23,2,4,14,1,72
04-2016,184,17460,"Cleveland-Elyria, OH",336,247,2,3,84,3,100
04-2016,518,17660,"Coeur dAlene, ID",97,83,2,0,12,1,89
04-2016,999,17780,"College Station-Bryan, TX",198,123,24,24,27,3,100
04-2016,999,17820,"Colorado Springs, CO",534,358,4,0,172,2,100
04-2016,190,17860,"Columbia, MO",153,70,0,4,79,1,100
04-2016,192,17900,"Columbia, SC",398,369,0,0,29,1,100
04-2016,194,17980,"Columbus, GA-AL",82,60,0,0,22,1,99
04-2016,294,18020,"Columbus, IN",27,27,0,0,0,0,100
04-2016,198,18140,"Columbus, OH",922,381,0,55,486,18,99
04-2016,204,18580,"Corpus Christi, TX",115,115,0,0,0,0,57
04-2016,440,18700,"Corvallis, OR",5,5,0,0,0,0,62
04-2016,999,18880,"Crestview-Fort Walton Beach-Destin, FL",222,181,0,0,41,2,100
04-2016,999,19060,"Cumberland, MD-WV",6,6,0,0,0,0,42
04-2016,206,19100,"Dallas-Fort Worth-Arlington, TX",4028,2670,14,16,1328,16,100
04-2016,999,19180,"Danville, IL",0,0,0,0,0,0,20
04-2016,380,19300,"Daphne-Fairhope-Foley, AL",157,124,2,11,20,2,81
04-2016,209,19340,"Davenport-Moline-Rock Island, IA-IL",45,45,0,0,0,0,61
04-2016,212,19380,"Dayton, OH",79,79,0,0,0,0,92
04-2016,290,19460,"Decatur, AL",19,19,0,0,0,0,93
04-2016,999,19500,"Decatur, IL",9,9,0,0,0,0,53
04-2016,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",146,137,0,0,9,1,68
04-2016,216,19740,"Denver-Aurora-Lakewood, CO",1652,877,0,4,771,13,100
04-2016,218,19780,"Des Moines-West Des Moines, IA",877,354,6,0,517,8,100
04-2016,220,19820,"Detroit-Warren-Dearborn, MI",714,530,0,14,170,16,100
04-2016,222,20020,"Dothan, AL",20,20,0,0,0,0,76
04-2016,428,20100,"Dover, DE",103,97,0,0,6,1,100
04-2016,999,20220,"Dubuque, IA",22,22,0,0,0,0,39
04-2016,999,20260,"Duluth, MN-WI",10,10,0,0,0,0,12
04-2016,450,20500,"Durham-Chapel Hill, NC",373,259,6,0,108,4,100
04-2016,408,20700,"East Stroudsburg, PA",7,7,0,0,0,0,47
04-2016,232,20740,"Eau Claire, WI",54,45,4,0,5,1,94
04-2016,999,20940,"El Centro, CA",6,6,0,0,0,0,51
04-2016,238,21340,"El Paso, TX",201,151,14,0,36,7,100
04-2016,350,21060,"Elizabethtown-Fort Knox, KY",30,30,0,0,0,0,100
04-2016,515,21140,"Elkhart-Goshen, IN",26,26,0,0,0,0,80
04-2016,236,21300,"Elmira, NY",0,0,0,0,0,0,0
04-2016,999,21420,"Enid, OK",6,6,0,0,0,0,100
04-2016,240,21500,"Erie, PA",6,6,0,0,0,0,50
04-2016,999,21660,"Eugene, OR",103,49,0,0,54,5,84
04-2016,999,21780,"Evansville, IN-KY",73,68,0,0,5,1,98
