date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
06-2018,999,10180,"Abilene, TX",31,27,4,0,0,0,98
06-2018,184,10420,"Akron, OH",79,79,0,0,0,0,65
06-2018,999,10500,"Albany, GA",18,18,0,0,0,0,93
06-2018,440,10540,"Albany, OR",38,38,0,0,0,0,80
06-2018,104,10580,"Albany-Schenectady-Troy, NY",311,123,0,0,188,8,100
06-2018,106,10740,"Albuquerque, NM",242,217,2,0,23,2,100
06-2018,999,10780,"Alexandria, LA",19,19,0,0,0,0,73
06-2018,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",30,30,0,0,0,0,35
06-2018,999,11020,"Altoona, PA",2,2,0,0,0,0,0
06-2018,108,11100,"Amarillo, TX",42,42,0,0,0,0,63
06-2018,218,11180,"Ames, IA",52,12,0,0,40,1,83
06-2018,999,11260,"Anchorage, AK",160,93,4,6,57,2,100
06-2018,220,11460,"Ann Arbor, MI",28,28,0,0,0,0,54
06-2018,999,11500,"Anniston-Oxford-Jacksonville, AL",7,7,0,0,0,0,81
06-2018,118,11540,"Appleton, WI",65,53,12,0,0,0,75
06-2018,120,11700,"Asheville, NC",229,173,0,0,56,3,90
06-2018,122,12020,"Athens-Clarke County, GA",99,99,0,0,0,0,91
06-2018,122,12060,"Atlanta-Sandy Springs-Roswell, GA",2515,2444,0,11,60,7,99
06-2018,428,12100,"Atlantic City-Hammonton, NJ",87,38,0,0,49,2,100
06-2018,194,12220,"Auburn-Opelika, AL",129,92,2,0,35,1,100
06-2018,999,12260,"Augusta-Richmond County, GA-SC",272,247,0,0,25,1,99
06-2018,999,12420,"Austin-Round Rock, TX",2952,1726,4,10,1212,61,100
06-2018,999,12540,"Bakersfield, CA",216,206,10,0,0,0,76
06-2018,548,12580,"Baltimore-Columbia-Towson, MD",591,546,0,0,45,2,100
06-2018,999,12620,"Bangor, ME",13,11,2,0,0,0,59
06-2018,148,12700,"Barnstable Town, MA",11,11,0,0,0,0,15
06-2018,999,12940,"Baton Rouge, LA",391,314,0,0,77,2,100
06-2018,310,12980,"Battle Creek, MI",0,0,0,0,0,0,14
06-2018,474,13020,"Bay City, MI",1,1,0,0,0,0,10
06-2018,999,13140,"Beaumont-Port Arthur, TX",54,49,0,0,5,1,41
06-2018,999,13220,"Beckley, WV",6,6,0,0,0,0,100
06-2018,999,13380,"Bellingham, WA",83,75,4,4,0,0,97
06-2018,140,13460,"Bend-Redmond, OR",159,150,4,0,5,1,100
06-2018,999,13740,"Billings, MT",137,137,0,0,0,0,40
06-2018,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
06-2018,142,13820,"Birmingham-Hoover, AL",265,263,2,0,0,0,100
06-2018,999,13900,"Bismarck, ND",56,40,4,4,8,1,100
06-2018,999,13980,"Blacksburg-Christiansburg-Radford, VA",7,7,0,0,0,0,13
06-2018,145,14010,"Bloomington, IL",15,3,0,0,12,1,88
06-2018,144,14020,"Bloomington, IN",42,5,4,0,33,2,100
06-2018,146,14100,"Bloomsburg-Berwick, PA",15,10,0,0,5,1,100
06-2018,147,14260,"Boise City, ID",849,707,4,16,122,4,100
06-2018,148,14460,"Boston-Cambridge-Newton, MA-NH",1463,449,42,52,920,30,100
06-2018,216,14500,"Boulder, CO",164,64,0,0,100,8,94
06-2018,150,14540,"Bowling Green, KY",534,92,2,20,420,27,99
06-2018,500,14740,"Bremerton-Silverdale, WA",97,93,4,0,0,0,100
06-2018,408,14860,"Bridgeport-Stamford-Norwalk, CT",89,73,2,6,8,1,100
06-2018,154,15180,"Brownsville-Harlingen, TX",73,71,2,0,0,0,70
06-2018,999,15260,"Brunswick, GA",59,59,0,0,0,0,94
06-2018,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",121,92,0,0,29,2,100
06-2018,268,15500,"Burlington, NC",62,62,0,0,0,0,66
06-2018,999,15540,"Burlington-South Burlington, VT",43,32,2,0,9,1,73
06-2018,548,15680,"California-Lexington Park, MD",77,77,0,0,0,0,100
06-2018,184,15940,"Canton-Massillon, OH",42,32,2,3,5,1,86
06-2018,162,15980,"Cape Coral-Fort Myers, FL",993,560,54,24,355,8,100
06-2018,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
06-2018,456,16180,"Carson City, NV",17,17,0,0,0,0,100
06-2018,999,16220,"Casper, WY",33,22,2,0,9,1,100
06-2018,168,16300,"Cedar Rapids, IA",39,37,2,0,0,0,84
06-2018,548,16540,"Chambersburg-Waynesboro, PA",35,30,0,0,5,1,100
06-2018,999,16580,"Champaign-Urbana, IL",6,6,0,0,0,0,66
06-2018,170,16620,"Charleston, WV",9,9,0,0,0,0,90
06-2018,999,16700,"Charleston-North Charleston, SC",820,584,0,0,236,7,100
06-2018,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1632,1337,0,4,291,9,93
06-2018,999,16820,"Charlottesville, VA",98,68,0,0,30,2,78
06-2018,174,16860,"Chattanooga, TN-GA",206,137,2,3,64,1,88
06-2018,999,16940,"Cheyenne, WY",53,37,0,8,8,1,100
06-2018,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1688,832,24,55,777,26,100
06-2018,999,17020,"Chico, CA",22,22,0,0,0,0,78
06-2018,178,17140,"Cincinnati, OH-KY-IN",513,439,0,15,59,9,100
06-2018,999,17300,"Clarksville, TN-KY",173,157,0,4,12,2,100
06-2018,174,17420,"Cleveland, TN",29,29,0,0,0,0,63
06-2018,184,17460,"Cleveland-Elyria, OH",362,289,6,19,48,5,99
06-2018,518,17660,"Coeur dAlene, ID",155,143,2,0,10,1,86
06-2018,999,17780,"College Station-Bryan, TX",63,63,0,0,0,0,100
06-2018,999,17820,"Colorado Springs, CO",581,423,0,12,146,7,100
06-2018,190,17860,"Columbia, MO",58,58,0,0,0,0,100
06-2018,192,17900,"Columbia, SC",427,392,0,0,35,2,100
06-2018,194,17980,"Columbus, GA-AL",74,58,0,3,13,2,98
06-2018,294,18020,"Columbus, IN",12,12,0,0,0,0,100
06-2018,198,18140,"Columbus, OH",475,445,0,12,18,3,97
06-2018,204,18580,"Corpus Christi, TX",91,91,0,0,0,0,72
06-2018,440,18700,"Corvallis, OR",9,7,2,0,0,0,51
