date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2020,999,10180,"Abilene, TX",53,37,16,0,0,0,95
12-2020,184,10420,"Akron, OH",45,45,0,0,0,0,55
12-2020,999,10500,"Albany, GA",32,17,0,0,15,1,91
12-2020,440,10540,"Albany-Lebanon, OR",70,39,0,0,31,3,89
12-2020,104,10580,"Albany-Schenectady-Troy, NY",147,129,2,11,5,1,100
12-2020,106,10740,"Albuquerque, NM",141,132,0,0,9,1,100
12-2020,999,10780,"Alexandria, LA",16,16,0,0,0,0,52
12-2020,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",30,23,2,0,5,1,37
12-2020,107,11020,"Altoona, PA",0,0,0,0,0,0,11
12-2020,108,11100,"Amarillo, TX",130,94,0,0,36,6,81
12-2020,218,11180,"Ames, IA",3,3,0,0,0,0,62
12-2020,999,11260,"Anchorage, AK",116,89,2,4,21,2,100
12-2020,220,11460,"Ann Arbor, MI",75,25,46,4,0,0,57
12-2020,999,11500,"Anniston-Oxford, AL",14,14,0,0,0,0,69
12-2020,118,11540,"Appleton, WI",25,25,0,0,0,0,70
12-2020,120,11700,"Asheville, NC",243,196,0,0,47,3,83
12-2020,122,12020,"Athens-Clarke County, GA",91,45,10,36,0,0,96
12-2020,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2636,2559,0,14,63,4,100
12-2020,428,12100,"Atlantic City-Hammonton, NJ",68,58,0,0,10,1,100
12-2020,194,12220,"Auburn-Opelika, AL",122,120,2,0,0,0,100
12-2020,999,12260,"Augusta-Richmond County, GA-SC",282,273,6,3,0,0,99
12-2020,999,12420,"Austin-Round Rock-Georgetown, TX",3680,2118,24,0,1538,25,100
12-2020,999,12540,"Bakersfield, CA",193,181,4,3,5,1,79
12-2020,548,12580,"Baltimore-Columbia-Towson, MD",678,414,0,0,264,4,100
12-2020,999,12620,"Bangor, ME",11,5,6,0,0,0,61
12-2020,148,12700,"Barnstable Town, MA",15,9,0,6,0,0,12
12-2020,999,12940,"Baton Rouge, LA",357,351,6,0,0,0,99
12-2020,310,12980,"Battle Creek, MI",1,1,0,0,0,0,9
12-2020,474,13020,"Bay City, MI",1,1,0,0,0,0,16
