date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2019,999,10180,"Abilene, TX",37,31,6,0,0,0,92
12-2019,184,10420,"Akron, OH",30,30,0,0,0,0,67
12-2019,999,10500,"Albany, GA",79,15,0,0,64,4,78
12-2019,440,10540,"Albany-Lebanon, OR",93,25,0,0,68,6,78
12-2019,104,10580,"Albany-Schenectady-Troy, NY",142,73,0,4,65,7,100
12-2019,106,10740,"Albuquerque, NM",145,138,0,0,7,1,100
12-2019,999,10780,"Alexandria, LA",7,7,0,0,0,0,67
12-2019,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",29,24,0,0,5,1,33
12-2019,107,11020,"Altoona, PA",1,1,0,0,0,0,16
12-2019,108,11100,"Amarillo, TX",41,41,0,0,0,0,87
12-2019,218,11180,"Ames, IA",6,6,0,0,0,0,64
12-2019,999,11260,"Anchorage, AK",94,73,0,3,18,2,100
12-2019,220,11460,"Ann Arbor, MI",24,24,0,0,0,0,63
12-2019,999,11500,"Anniston-Oxford, AL",2,2,0,0,0,0,83
12-2019,118,11540,"Appleton, WI",17,13,4,0,0,0,49
12-2019,120,11700,"Asheville, NC",167,148,0,0,19,2,89
12-2019,122,12020,"Athens-Clarke County, GA",34,34,0,0,0,0,93
12-2019,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2388,2188,0,27,173,13,100
12-2019,428,12100,"Atlantic City-Hammonton, NJ",86,33,0,0,53,2,100
12-2019,194,12220,"Auburn-Opelika, AL",272,63,2,0,207,2,100
12-2019,999,12260,"Augusta-Richmond County, GA-SC",224,216,0,8,0,0,100
12-2019,999,12420,"Austin-Round Rock-Georgetown, TX",2607,1404,22,0,1181,36,100
12-2019,999,12540,"Bakersfield, CA",105,98,2,0,5,1,67
12-2019,548,12580,"Baltimore-Columbia-Towson, MD",618,295,36,0,287,8,100
12-2019,999,12620,"Bangor, ME",4,4,0,0,0,0,54
12-2019,148,12700,"Barnstable Town, MA",4,4,0,0,0,0,9
12-2019,999,12940,"Baton Rouge, LA",257,257,0,0,0,0,100
