date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
07-2022,999,10180,"Abilene, TX",43,37,6,0,0,0,
07-2022,184,10420,"Akron, OH",84,60,0,7,17,3,
07-2022,999,10500,"Albany, GA",12,12,0,0,0,0,
07-2022,440,10540,"Albany-Lebanon, OR",21,16,0,0,5,1,
07-2022,104,10580,"Albany-Schenectady-Troy, NY",149,100,2,7,40,5,
07-2022,106,10740,"Albuquerque, NM",161,153,0,0,8,1,
07-2022,999,10780,"Alexandria, LA",42,42,0,0,0,0,
07-2022,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",158,133,0,0,25,2,
07-2022,107,11020,"Altoona, PA",13,13,0,0,0,0,
07-2022,108,11100,"Amarillo, TX",70,65,0,0,5,1,
07-2022,218,11180,"Ames, IA",20,20,0,0,0,0,
07-2022,999,11260,"Anchorage, AK",77,54,0,3,20,2,
07-2022,220,11460,"Ann Arbor, MI",47,37,2,0,8,1,
07-2022,999,11500,"Anniston-Oxford, AL",2,2,0,0,0,0,
07-2022,118,11540,"Appleton, WI",82,41,2,0,39,6,
07-2022,120,11700,"Asheville, NC",319,199,0,0,120,6,
07-2022,122,12020,"Athens-Clarke County, GA",73,61,4,8,0,0,
07-2022,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",4184,2001,8,15,2160,45,
07-2022,428,12100,"Atlantic City-Hammonton, NJ",51,31,2,0,18,2,
07-2022,194,12220,"Auburn-Opelika, AL",141,107,4,3,27,2,
07-2022,999,12260,"Augusta-Richmond County, GA-SC",453,315,0,0,138,10,
07-2022,999,12420,"Austin-Round Rock-Georgetown, TX",3611,1489,24,23,2075,35,
07-2022,999,12540,"Bakersfield, CA",141,131,4,0,6,1,
07-2022,548,12580,"Baltimore-Columbia-Towson, MD",387,163,0,3,221,7,
07-2022,999,12620,"Bangor, ME",27,25,2,0,0,0,
07-2022,148,12700,"Barnstable Town, MA",41,41,0,0,0,0,
07-2022,999,12940,"Baton Rouge, LA",300,300,0,0,0,0,
07-2022,310,12980,"Battle Creek, MI",6,6,0,0,0,0,
07-2022,474,13020,"Bay City, MI",7,7,0,0,0,0,
