date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
11-2022,999,10180,"Abilene, TX",18,16,2,0,0,0,
11-2022,184,10420,"Akron, OH",646,37,68,108,433,35,
11-2022,999,10500,"Albany, GA",7,7,0,0,0,0,
11-2022,440,10540,"Albany-Lebanon, OR",14,14,0,0,0,0,
11-2022,104,10580,"Albany-Schenectady-Troy, NY",211,58,0,8,145,5,
11-2022,106,10740,"Albuquerque, NM",126,120,0,0,6,1,
11-2022,999,10780,"Alexandria, LA",13,13,0,0,0,0,
11-2022,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",150,130,0,0,20,2,
11-2022,107,11020,"Altoona, PA",8,8,0,0,0,0,
11-2022,108,11100,"Amarillo, TX",48,48,0,0,0,0,
11-2022,218,11180,"Ames, IA",28,12,0,16,0,0,
11-2022,999,11260,"Anchorage, AK",56,36,2,3,15,1,
11-2022,220,11460,"Ann Arbor, MI",43,43,0,0,0,0,
11-2022,999,11500,"Anniston-Oxford, AL",4,4,0,0,0,0,
11-2022,118,11540,"Appleton, WI",39,22,0,0,17,2,
11-2022,120,11700,"Asheville, NC",277,193,0,0,84,5,
11-2022,122,12020,"Athens-Clarke County, GA",359,79,0,0,280,12,
11-2022,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3460,1511,30,16,1903,75,
11-2022,428,12100,"Atlantic City-Hammonton, NJ",47,33,0,0,14,2,
11-2022,194,12220,"Auburn-Opelika, AL",113,83,6,3,21,2,
11-2022,999,12260,"Augusta-Richmond County, GA-SC",183,183,0,0,0,0,
11-2022,999,12420,"Austin-Round Rock-Georgetown, TX",2086,1012,68,19,987,28,
11-2022,999,12540,"Bakersfield, CA",151,100,2,3,46,6,
11-2022,548,12580,"Baltimore-Columbia-Towson, MD",609,260,8,3,338,5,
11-2022,999,12620,"Bangor, ME",28,26,2,0,0,0,
11-2022,148,12700,"Barnstable Town, MA",32,30,2,0,0,0,
11-2022,999,12940,"Baton Rouge, LA",231,227,4,0,0,0,
11-2022,310,12980,"Battle Creek, MI",5,5,0,0,0,0,
11-2022,474,13020,"Bay City, MI",5,5,0,0,0,0,
11-2022,999,13140,"Beaumont-Port Arthur, TX",76,76,0,0,0,0,
11-2022,999,13220,"Beckley, WV",4,4,0,0,0,0,
11-2022,999,13380,"Bellingham, WA",186,40,0,4,142,5,
11-2022,140,13460,"Bend, OR",132,94,6,0,32,2,
11-2022,999,13740,"Billings, MT",29,15,14,0,0,0,
11-2022,999,13780,"Binghamton, NY",33,11,0,0,22,3,
11-2022,142,13820,"Birmingham-Hoover, AL",202,202,0,0,0,0,
11-2022,999,13900,"Bismarck, ND",51,3,0,48,0,0,
11-2022,999,13980,"Blacksburg-Christiansburg, VA",21,21,0,0,0,0,
11-2022,145,14010,"Bloomington, IL",20,18,2,0,0,0,
11-2022,144,14020,"Bloomington, IN",16,16,0,0,0,0,
11-2022,146,14100,"Bloomsburg-Berwick, PA",9,4,0,0,5,1,
11-2022,147,14260,"Boise City, ID",840,231,0,12,597,15,
11-2022,148,14460,"Boston-Cambridge-Newton, MA-NH",1143,305,60,20,758,41,
11-2022,216,14500,"Boulder, CO",206,69,4,9,124,7,
11-2022,150,14540,"Bowling Green, KY",109,61,0,0,48,6,
11-2022,500,14740,"Bremerton-Silverdale-Port Orchard, WA",109,53,0,0,56,5,
11-2022,408,14860,"Bridgeport-Stamford-Norwalk, CT",78,42,14,0,22,3,
11-2022,154,15180,"Brownsville-Harlingen, TX",125,84,10,7,24,4,
11-2022,999,15260,"Brunswick, GA",43,43,0,0,0,0,
11-2022,160,15380,"Buffalo-Cheektowaga, NY",198,167,0,11,20,2,
11-2022,268,15500,"Burlington, NC",101,101,0,0,0,0,
11-2022,162,15540,"Burlington-South Burlington, VT",36,27,2,0,7,1,
11-2022,548,15680,"California-Lexington Park, MD",12,12,0,0,0,0,
11-2022,184,15940,"Canton-Massillon, OH",29,18,0,3,8,1,
11-2022,163,15980,"Cape Coral-Fort Myers, FL",807,526,30,3,248,13,
11-2022,164,16020,"Cape Girardeau, MO-IL",10,8,2,0,0,0,
11-2022,999,16060,"Carbondale-Marion, IL",7,3,0,4,0,0,
11-2022,456,16180,"Carson City, NV",17,8,0,3,6,1,
11-2022,999,16220,"Casper, WY",11,6,0,0,5,1,
11-2022,168,16300,"Cedar Rapids, IA",94,21,6,8,59,2,
11-2022,548,16540,"Chambersburg-Waynesboro, PA",11,11,0,0,0,0,
11-2022,999,16580,"Champaign-Urbana, IL",114,15,0,0,99,3,
11-2022,170,16620,"Charleston, WV",9,9,0,0,0,0,
11-2022,999,16700,"Charleston-North Charleston, SC",538,367,0,0,171,14,
11-2022,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1973,1073,14,0,886,14,
11-2022,999,16820,"Charlottesville, VA",91,55,2,0,34,5,
11-2022,174,16860,"Chattanooga, TN-GA",183,125,10,3,45,3,
11-2022,999,16940,"Cheyenne, WY",28,17,0,6,5,1,
11-2022,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1307,487,14,36,770,25,
11-2022,999,17020,"Chico, CA",50,34,12,4,0,0,
11-2022,178,17140,"Cincinnati, OH-KY-IN",614,256,24,0,334,7,
