date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
08-2014,999,10180,"Abilene, TX",29,29,0,0,0,0,92
08-2014,184,10420,"Akron, OH",53,53,0,0,0,0,67
08-2014,999,10500,"Albany, GA",18,14,4,0,0,0,99
08-2014,440,10540,"Albany, OR",19,14,0,0,5,1,78
08-2014,104,10580,"Albany-Schenectady-Troy, NY",167,64,0,20,83,8,70
08-2014,106,10740,"Albuquerque, NM",108,95,2,6,5,1,100
08-2014,999,10780,"Alexandria, LA",26,26,0,0,0,0,97
08-2014,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",91,83,0,0,8,1,100
08-2014,999,11020,"Altoona, PA",2,2,0,0,0,0,23
08-2014,108,11100,"Amarillo, TX",34,34,0,0,0,0,87
08-2014,218,11180,"Ames, IA",76,17,0,0,59,2,96
08-2014,999,11260,"Anchorage, AK",46,43,0,3,0,0,100
08-2014,220,11460,"Ann Arbor, MI",31,17,0,0,14,1,88
08-2014,999,11500,"Anniston-Oxford-Jacksonville, AL",4,4,0,0,0,0,78
08-2014,118,11540,"Appleton, WI",117,47,0,8,62,9,86
08-2014,120,11700,"Asheville, NC",132,125,0,0,7,1,95
08-2014,122,12020,"Athens-Clarke County, GA",299,33,0,0,266,3,92
08-2014,122,12060,"Atlanta-Sandy Springs-Roswell, GA",1999,1620,2,56,321,19,100
08-2014,428,12100,"Atlantic City-Hammonton, NJ",30,24,0,0,6,1,100
08-2014,194,12220,"Auburn-Opelika, AL",49,49,0,0,0,0,100
08-2014,999,12260,"Augusta-Richmond County, GA-SC",179,179,0,0,0,0,90
08-2014,999,12420,"Austin-Round Rock, TX",2272,962,10,48,1252,38,100
08-2014,999,12540,"Bakersfield, CA",175,138,2,3,32,3,96
08-2014,548,12580,"Baltimore-Columbia-Towson, MD",591,465,0,4,122,3,100
08-2014,999,12620,"Bangor, ME",8,8,0,0,0,0,53
08-2014,148,12700,"Barnstable Town, MA",50,44,0,0,6,1,83
08-2014,999,12940,"Baton Rouge, LA",237,237,0,0,0,0,91
08-2014,310,12980,"Battle Creek, MI",1,1,0,0,0,0,49
08-2014,474,13020,"Bay City, MI",1,1,0,0,0,0,28
08-2014,999,13140,"Beaumont-Port Arthur, TX",77,77,0,0,0,0,48
08-2014,999,13220,"Beckley, WV",11,11,0,0,0,0,92
08-2014,999,13380,"Bellingham, WA",53,35,0,3,15,1,67
08-2014,140,13460,"Bend-Redmond, OR",98,98,0,0,0,0,100
08-2014,999,13740,"Billings, MT",40,40,0,0,0,0,49
08-2014,999,13780,"Binghamton, NY",1,1,0,0,0,0,11
08-2014,142,13820,"Birmingham-Hoover, AL",181,177,0,4,0,0,100
08-2014,999,13900,"Bismarck, ND",140,103,0,4,33,1,97
08-2014,145,14010,"Bloomington, IL",48,25,0,0,23,2,89
08-2014,144,14020,"Bloomington, IN",46,15,4,0,27,3,100
08-2014,146,14100,"Bloomsburg-Berwick, PA",3,3,0,0,0,0,24
08-2014,147,14260,"Boise City, ID",394,320,2,64,8,1,100
08-2014,148,14460,"Boston-Cambridge-Newton, MA-NH",881,381,22,14,464,22,100
08-2014,216,14500,"Boulder, CO",21,21,0,0,0,0,73
08-2014,150,14540,"Bowling Green, KY",40,34,6,0,0,0,100
08-2014,500,14740,"Bremerton-Silverdale, WA",26,26,0,0,0,0,49
08-2014,408,14860,"Bridgeport-Stamford-Norwalk, CT",226,94,0,0,132,1,90
08-2014,154,15180,"Brownsville-Harlingen, TX",118,102,4,12,0,0,87
08-2014,999,15260,"Brunswick, GA",38,38,0,0,0,0,94
08-2014,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",135,57,2,0,76,8,85
08-2014,268,15500,"Burlington, NC",67,57,6,4,0,0,96
08-2014,999,15540,"Burlington-South Burlington, VT",95,19,4,3,69,3,89
08-2014,548,15680,"California-Lexington Park, MD",41,41,0,0,0,0,99
08-2014,184,15940,"Canton-Massillon, OH",36,32,0,4,0,0,92
08-2014,162,15980,"Cape Coral-Fort Myers, FL",276,250,12,3,11,2,100
08-2014,164,16020,"Cape Girardeau, MO-IL",24,18,6,0,0,0,100
08-2014,999,16060,"Carbondale-Marion, IL",0,0,0,0,0,0,0
08-2014,456,16180,"Carson City, NV",3,3,0,0,0,0,100
08-2014,999,16220,"Casper, WY",22,22,0,0,0,0,93
08-2014,168,16300,"Cedar Rapids, IA",100,50,8,24,18,1,94
08-2014,548,16540,"Chambersburg-Waynesboro, PA",16,16,0,0,0,0,100
08-2014,999,16580,"Champaign-Urbana, IL",223,10,0,0,213,5,68
08-2014,170,16620,"Charleston, WV",2,2,0,0,0,0,8
08-2014,999,16700,"Charleston-North Charleston, SC",424,391,2,0,31,2,100
08-2014,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1611,1010,18,15,568,29,100
08-2014,999,16820,"Charlottesville, VA",43,43,0,0,0,0,59
08-2014,174,16860,"Chattanooga, TN-GA",104,104,0,0,0,0,64
08-2014,999,16940,"Cheyenne, WY",22,22,0,0,0,0,100
08-2014,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",976,743,8,72,153,8,100
08-2014,999,17020,"Chico, CA",34,22,0,0,12,2,89
08-2014,178,17140,"Cincinnati, OH-KY-IN",666,235,0,7,424,12,100
08-2014,999,17300,"Clarksville, TN-KY",153,78,2,0,73,5,96
08-2014,174,17420,"Cleveland, TN",38,34,0,4,0,0,70
08-2014,184,17460,"Cleveland-Elyria, OH",254,208,12,8,26,5,100
08-2014,518,17660,"Coeur dAlene, ID",101,61,6,0,34,3,98
08-2014,999,17780,"College Station-Bryan, TX",66,62,0,4,0,0,99
08-2014,999,17820,"Colorado Springs, CO",201,201,0,0,0,0,100
08-2014,190,17860,"Columbia, MO",101,37,0,0,64,4,100
08-2014,192,17900,"Columbia, SC",360,277,0,0,83,6,100
08-2014,194,17980,"Columbus, GA-AL",63,41,0,3,19,2,86
08-2014,294,18020,"Columbus, IN",32,32,0,0,0,0,100
08-2014,198,18140,"Columbus, OH",802,363,10,12,417,22,100
08-2014,204,18580,"Corpus Christi, TX",111,111,0,0,0,0,89
08-2014,440,18700,"Corvallis, OR",12,7,0,0,5,1,78
08-2014,999,18880,"Crestview-Fort Walton Beach-Destin, FL",103,103,0,0,0,0,92
08-2014,999,19060,"Cumberland, MD-WV",6,6,0,0,0,0,48
08-2014,206,19100,"Dallas-Fort Worth-Arlington, TX",3434,1992,8,8,1426,12,100
08-2014,174,19140,"Dalton, GA",7,7,0,0,0,0,100
08-2014,999,19180,"Danville, IL",0,0,0,0,0,0,0
08-2014,380,19300,"Daphne-Fairhope-Foley, AL",100,98,2,0,0,0,93
08-2014,209,19340,"Davenport-Moline-Rock Island, IA-IL",40,36,4,0,0,0,71
08-2014,212,19380,"Dayton, OH",64,64,0,0,0,0,89
08-2014,290,19460,"Decatur, AL",4,4,0,0,0,0,56
08-2014,999,19500,"Decatur, IL",0,0,0,0,0,0,19
08-2014,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",151,151,0,0,0,0,100
08-2014,216,19740,"Denver-Aurora-Lakewood, CO",1248,602,28,0,618,14,100
08-2014,218,19780,"Des Moines-West Des Moines, IA",284,243,4,12,25,2,100
08-2014,220,19820,"Detroit-Warren-Dearborn, MI",691,455,8,14,214,11,100
08-2014,222,20020,"Dothan, AL",18,18,0,0,0,0,87
08-2014,428,20100,"Dover, DE",91,91,0,0,0,0,100
08-2014,999,20220,"Dubuque, IA",30,26,4,0,0,0,82
08-2014,999,20260,"Duluth, MN-WI",85,30,0,0,55,2,71
08-2014,450,20500,"Durham-Chapel Hill, NC",210,210,0,0,0,0,100
08-2014,408,20700,"East Stroudsburg, PA",7,7,0,0,0,0,87
08-2014,232,20740,"Eau Claire, WI",23,23,0,0,0,0,83
08-2014,999,20940,"El Centro, CA",0,0,0,0,0,0,89
08-2014,238,21340,"El Paso, TX",214,191,6,7,10,1,93
08-2014,350,21060,"Elizabethtown-Fort Knox, KY",21,21,0,0,0,0,67
08-2014,515,21140,"Elkhart-Goshen, IN",32,32,0,0,0,0,99
08-2014,236,21300,"Elmira, NY",1,1,0,0,0,0,25
08-2014,240,21500,"Erie, PA",11,11,0,0,0,0,84
08-2014,999,21660,"Eugene, OR",37,35,2,0,0,0,100
08-2014,999,21780,"Evansville, IN-KY",58,56,2,0,0,0,89
08-2014,999,21820,"Fairbanks, AK",5,5,0,0,0,0,100
08-2014,244,22020,"Fargo, ND-MN",541,109,0,0,432,11,96
08-2014,999,22140,"Farmington, NM",13,13,0,0,0,0,100
08-2014,246,22180,"Fayetteville, NC",86,86,0,0,0,0,95
08-2014,999,22220,"Fayetteville-Springdale-Rogers, AR-MO",142,142,0,0,0,0,90
08-2014,999,22380,"Flagstaff, AZ",22,22,0,0,0,0,94
08-2014,220,22420,"Flint, MI",20,20,0,0,0,0,79
08-2014,999,22500,"Florence, SC",26,26,0,0,0,0,98
08-2014,999,22520,"Florence-Muscle Shoals, AL",12,12,0,0,0,0,78
08-2014,999,22540,"Fond du Lac, WI",2,2,0,0,0,0,35
08-2014,999,22660,"Fort Collins, CO",212,152,0,0,60,3,100
08-2014,999,22900,"Fort Smith, AR-OK",21,21,0,0,0,0,83
08-2014,258,23060,"Fort Wayne, IN",95,87,0,0,8,1,100
08-2014,260,23420,"Fresno, CA",183,116,0,3,64,7,90
08-2014,999,23460,"Gadsden, AL",4,4,0,0,0,0,53
08-2014,264,23540,"Gainesville, FL",55,33,0,0,22,2,94
08-2014,122,23580,"Gainesville, GA",59,59,0,0,0,0,86
08-2014,276,23900,"Gettysburg, PA",11,11,0,0,0,0,100
08-2014,104,24020,"Glens Falls, NY",15,15,0,0,0,0,86
08-2014,999,24140,"Goldsboro, NC",25,25,0,0,0,0,77
08-2014,999,24220,"Grand Forks, ND-MN",49,49,0,0,0,0,89
08-2014,999,24260,"Grand Island, NE",8,6,2,0,0,0,69
08-2014,999,24300,"Grand Junction, CO",40,40,0,0,0,0,100
08-2014,366,24420,"Grand Pass, OR",21,21,0,0,0,0,100
08-2014,266,24340,"Grand Rapids-Wyoming, MI",203,176,2,0,25,3,90
08-2014,999,24500,"Great Falls, MT",80,8,0,0,72,2,41
08-2014,216,24540,"Greeley, CO",260,126,0,0,134,7,100
08-2014,267,24580,"Green Bay, WI",65,42,0,3,20,3,86
08-2014,268,24660,"Greensboro-High Point, NC",175,141,0,0,34,2,100
08-2014,274,24780,"Greenville, NC",30,30,0,0,0,0,100
08-2014,273,24860,"Greenville-Anderson-Maudlin, SC",394,274,0,0,120,6,99
