date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2022,999,10180,"Abilene, TX",31,27,4,0,0,0,
12-2022,184,10420,"Akron, OH",46,36,0,0,10,2,
12-2022,999,10500,"Albany, GA",4,4,0,0,0,0,
12-2022,440,10540,"Albany-Lebanon, OR",12,12,0,0,0,0,
12-2022,104,10580,"Albany-Schenectady-Troy, NY",189,63,0,0,126,19,
12-2022,106,10740,"Albuquerque, NM",139,83,0,3,53,3,
12-2022,999,10780,"Alexandria, LA",13,13,0,0,0,0,
12-2022,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",101,77,6,4,14,1,
12-2022,107,11020,"Altoona, PA",2,2,0,0,0,0,
12-2022,108,11100,"Amarillo, TX",72,32,2,0,38,5,
12-2022,218,11180,"Ames, IA",4,4,0,0,0,0,
12-2022,999,11260,"Anchorage, AK",59,33,0,3,23,2,
12-2022,220,11460,"Ann Arbor, MI",51,31,0,0,20,3,
12-2022,999,11500,"Anniston-Oxford, AL",2,2,0,0,0,0,
12-2022,118,11540,"Appleton, WI",31,16,2,0,13,2,
12-2022,120,11700,"Asheville, NC",271,172,0,0,99,4,
12-2022,122,12020,"Athens-Clarke County, GA",150,31,2,0,117,1,
12-2022,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2933,1176,8,30,1719,32,
12-2022,428,12100,"Atlantic City-Hammonton, NJ",40,25,0,0,15,3,
12-2022,194,12220,"Auburn-Opelika, AL",90,64,2,0,24,2,
12-2022,999,12260,"Augusta-Richmond County, GA-SC",171,171,0,0,0,0,
12-2022,999,12420,"Austin-Round Rock-Georgetown, TX",2179,719,46,28,1386,43,
12-2022,999,12540,"Bakersfield, CA",138,130,2,0,6,1,
12-2022,548,12580,"Baltimore-Columbia-Towson, MD",470,209,0,0,261,6,
12-2022,999,12620,"Bangor, ME",26,20,6,0,0,0,
12-2022,148,12700,"Barnstable Town, MA",48,48,0,0,0,0,
12-2022,999,12940,"Baton Rouge, LA",199,199,0,0,0,0,
12-2022,310,12980,"Battle Creek, MI",3,3,0,0,0,0,
12-2022,474,13020,"Bay City, MI",1,1,0,0,0,0,
12-2022,999,13140,"Beaumont-Port Arthur, TX",63,59,4,0,0,0,
12-2022,999,13220,"Beckley, WV",6,6,0,0,0,0,
12-2022,999,13380,"Bellingham, WA",116,40,0,0,76,2,
12-2022,140,13460,"Bend, OR",359,56,16,0,287,2,
12-2022,999,13740,"Billings, MT",141,141,0,0,0,0,
12-2022,999,13780,"Binghamton, NY",29,6,0,0,23,3,
12-2022,142,13820,"Birmingham-Hoover, AL",182,182,0,0,0,0,
12-2022,999,13900,"Bismarck, ND",67,3,0,0,64,1,
12-2022,999,13980,"Blacksburg-Christiansburg, VA",10,10,0,0,0,0,
12-2022,145,14010,"Bloomington, IL",11,9,2,0,0,0,
12-2022,144,14020,"Bloomington, IN",7,7,0,0,0,0,
12-2022,146,14100,"Bloomsburg-Berwick, PA",13,8,0,0,5,1,
12-2022,147,14260,"Boise City, ID",403,221,4,8,170,3,
12-2022,148,14460,"Boston-Cambridge-Newton, MA-NH",1135,319,44,44,728,54,
12-2022,216,14500,"Boulder, CO",265,83,0,3,179,6,
12-2022,150,14540,"Bowling Green, KY",42,42,0,0,0,0,
12-2022,500,14740,"Bremerton-Silverdale-Port Orchard, WA",74,44,2,0,28,1,
12-2022,408,14860,"Bridgeport-Stamford-Norwalk, CT",53,41,2,0,10,2,
12-2022,154,15180,"Brownsville-Harlingen, TX",132,72,20,7,33,4,
12-2022,999,15260,"Brunswick, GA",99,47,0,52,0,0,
12-2022,160,15380,"Buffalo-Cheektowaga, NY",75,53,6,0,16,2,
12-2022,268,15500,"Burlington, NC",94,94,0,0,0,0,
12-2022,162,15540,"Burlington-South Burlington, VT",45,19,10,3,13,2,
12-2022,548,15680,"California-Lexington Park, MD",14,14,0,0,0,0,
12-2022,184,15940,"Canton-Massillon, OH",25,19,0,0,6,1,
12-2022,163,15980,"Cape Coral-Fort Myers, FL",1443,465,34,0,944,31,
12-2022,164,16020,"Cape Girardeau, MO-IL",6,6,0,0,0,0,
12-2022,999,16060,"Carbondale-Marion, IL",0,0,0,0,0,0,
12-2022,456,16180,"Carson City, NV",16,8,0,0,8,1,
12-2022,999,16220,"Casper, WY",9,4,0,0,5,1,
12-2022,168,16300,"Cedar Rapids, IA",23,23,0,0,0,0,
12-2022,548,16540,"Chambersburg-Waynesboro, PA",27,16,6,0,5,1,
12-2022,999,16580,"Champaign-Urbana, IL",12,12,0,0,0,0,
12-2022,170,16620,"Charleston, WV",10,10,0,0,0,0,
12-2022,999,16700,"Charleston-North Charleston, SC",823,337,0,0,486,16,
12-2022,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1690,1087,78,0,525,9,
12-2022,999,16820,"Charlottesville, VA",86,42,2,0,42,4,
12-2022,174,16860,"Chattanooga, TN-GA",211,84,6,3,118,5,
