date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
07-2023,999,10180,"Abilene, TX",32,30,2,0,0,0,
07-2023,184,10420,"Akron, OH",65,46,0,3,16,3,
07-2023,999,10500,"Albany, GA",14,14,0,0,0,0,
07-2023,440,10540,"Albany-Lebanon, OR",49,33,16,0,0,0,
07-2023,104,10580,"Albany-Schenectady-Troy, NY",171,83,4,8,76,9,
07-2023,106,10740,"Albuquerque, NM",172,152,0,0,20,2,
07-2023,999,10780,"Alexandria, LA",26,26,0,0,0,0,
07-2023,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",129,117,0,0,12,2,
07-2023,107,11020,"Altoona, PA",7,7,0,0,0,0,
07-2023,108,11100,"Amarillo, TX",36,28,8,0,0,0,
07-2023,218,11180,"Ames, IA",44,14,0,30,0,0,
07-2023,999,11260,"Anchorage, AK",43,12,2,8,21,1,
07-2023,220,11460,"Ann Arbor, MI",221,46,14,0,161,11,
07-2023,999,11500,"Anniston-Oxford, AL",7,7,0,0,0,0,
07-2023,118,11540,"Appleton, WI",42,42,0,0,0,0,
07-2023,120,11700,"Asheville, NC",274,205,0,0,69,3,
07-2023,122,12020,"Athens-Clarke County, GA",65,65,0,0,0,0,
07-2023,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3524,2387,2,7,1128,23,
07-2023,428,12100,"Atlantic City-Hammonton, NJ",32,21,0,0,11,2,
07-2023,194,12220,"Auburn-Opelika, AL",103,90,2,0,11,1,
07-2023,999,12260,"Augusta-Richmond County, GA-SC",329,326,0,3,0,0,
07-2023,999,12420,"Austin-Round Rock-Georgetown, TX",3369,1391,10,4,1964,39,
07-2023,999,12540,"Bakersfield, CA",200,195,0,0,5,1,
07-2023,548,12580,"Baltimore-Columbia-Towson, MD",369,242,0,0,127,2,
07-2023,999,12620,"Bangor, ME",20,20,0,0,0,0,
07-2023,148,12700,"Barnstable Town, MA",40,40,0,0,0,0,
07-2023,999,12940,"Baton Rouge, LA",294,278,0,0,16,1,
07-2023,310,12980,"Battle Creek, MI",11,11,0,0,0,0,
07-2023,474,13020,"Bay City, MI",3,3,0,0,0,0,
07-2023,999,13140,"Beaumont-Port Arthur, TX",60,60,0,0,0,0,
07-2023,999,13220,"Beckley, WV",4,4,0,0,0,0,
07-2023,999,13380,"Bellingham, WA",45,45,0,0,0,0,
07-2023,140,13460,"Bend, OR",346,102,6,3,235,6,
07-2023,999,13740,"Billings, MT",27,27,0,0,0,0,
07-2023,999,13780,"Binghamton, NY",35,16,0,0,19,3,
07-2023,142,13820,"Birmingham-Hoover, AL",307,267,0,0,40,2,
07-2023,999,13900,"Bismarck, ND",27,17,6,4,0,0,
07-2023,999,13980,"Blacksburg-Christiansburg, VA",73,73,0,0,0,0,
07-2023,145,14010,"Bloomington, IL",31,23,2,0,6,1,
07-2023,144,14020,"Bloomington, IN",67,25,0,0,42,2,
07-2023,146,14100,"Bloomsburg-Berwick, PA",10,10,0,0,0,0,
07-2023,147,14260,"Boise City, ID",835,588,2,16,229,6,
07-2023,148,14460,"Boston-Cambridge-Newton, MA-NH",1022,298,26,10,688,26,
07-2023,216,14500,"Boulder, CO",180,86,2,0,92,7,
07-2023,150,14540,"Bowling Green, KY",128,56,0,0,72,2,
07-2023,500,14740,"Bremerton-Silverdale-Port Orchard, WA",146,98,0,0,48,2,
07-2023,408,14860,"Bridgeport-Stamford-Norwalk, CT",46,31,0,4,11,2,
07-2023,154,15180,"Brownsville-Harlingen, TX",203,159,8,3,33,3,
07-2023,999,15260,"Brunswick, GA",117,72,6,6,33,1,
07-2023,160,15380,"Buffalo-Cheektowaga, NY",110,67,0,0,43,5,
07-2023,268,15500,"Burlington, NC",328,120,2,0,206,3,
07-2023,162,15540,"Burlington-South Burlington, VT",110,37,2,6,65,3,
07-2023,548,15680,"California-Lexington Park, MD",13,13,0,0,0,0,
07-2023,184,15940,"Canton-Massillon, OH",39,28,0,6,5,1,
07-2023,163,15980,"Cape Coral-Fort Myers, FL",753,525,16,0,212,5,
07-2023,164,16020,"Cape Girardeau, MO-IL",7,7,0,0,0,0,
07-2023,999,16060,"Carbondale-Marion, IL",10,6,0,4,0,0,
07-2023,456,16180,"Carson City, NV",19,14,0,0,5,1,
07-2023,999,16220,"Casper, WY",8,8,0,0,0,0,
07-2023,168,16300,"Cedar Rapids, IA",36,30,6,0,0,0,
07-2023,548,16540,"Chambersburg-Waynesboro, PA",35,33,2,0,0,0,
07-2023,999,16580,"Champaign-Urbana, IL",50,24,0,0,26,1,
07-2023,170,16620,"Charleston, WV",20,20,0,0,0,0,
07-2023,999,16700,"Charleston-North Charleston, SC",692,533,0,0,159,3,
07-2023,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1762,1587,6,0,169,5,
07-2023,999,16820,"Charlottesville, VA",99,77,0,0,22,2,
07-2023,174,16860,"Chattanooga, TN-GA",263,209,6,3,45,2,
07-2023,999,16940,"Cheyenne, WY",18,18,0,0,0,0,
07-2023,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",967,691,42,46,188,16,
