date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2014,999,10180,"Abilene, TX",21,21,0,0,0,0,92
10-2014,184,10420,"Akron, OH",43,43,0,0,0,0,67
10-2014,999,10500,"Albany, GA",17,10,4,3,0,0,99
10-2014,440,10540,"Albany, OR",15,9,0,0,6,1,78
10-2014,104,10580,"Albany-Schenectady-Troy, NY",93,81,12,0,0,0,70
10-2014,106,10740,"Albuquerque, NM",338,222,0,8,108,5,100
10-2014,999,10780,"Alexandria, LA",25,25,0,0,0,0,97
10-2014,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",114,102,2,0,10,2,100
10-2014,999,11020,"Altoona, PA",1,1,0,0,0,0,23
10-2014,108,11100,"Amarillo, TX",146,26,0,0,120,1,87
10-2014,218,11180,"Ames, IA",20,18,2,0,0,0,96
10-2014,999,11260,"Anchorage, AK",56,35,12,4,5,1,100
10-2014,220,11460,"Ann Arbor, MI",29,29,0,0,0,0,88
10-2014,999,11500,"Anniston-Oxford-Jacksonville, AL",2,2,0,0,0,0,78
10-2014,118,11540,"Appleton, WI",62,48,2,4,8,1,86
10-2014,120,11700,"Asheville, NC",127,119,0,0,8,1,95
10-2014,122,12020,"Athens-Clarke County, GA",170,38,0,0,132,13,92
10-2014,122,12060,"Atlanta-Sandy Springs-Roswell, GA",2502,1470,2,4,1026,12,100
10-2014,428,12100,"Atlantic City-Hammonton, NJ",36,31,0,0,5,1,100
10-2014,194,12220,"Auburn-Opelika, AL",63,58,0,0,5,1,100
10-2014,999,12260,"Augusta-Richmond County, GA-SC",185,185,0,0,0,0,90
10-2014,999,12420,"Austin-Round Rock, TX",2484,998,12,21,1453,71,100
10-2014,999,12540,"Bakersfield, CA",191,128,2,3,58,5,96
10-2014,548,12580,"Baltimore-Columbia-Towson, MD",581,443,2,7,129,3,100
10-2014,999,12620,"Bangor, ME",13,7,2,4,0,0,53
10-2014,148,12700,"Barnstable Town, MA",36,31,0,0,5,1,83
10-2014,999,12940,"Baton Rouge, LA",281,281,0,0,0,0,91
10-2014,310,12980,"Battle Creek, MI",3,3,0,0,0,0,49
10-2014,474,13020,"Bay City, MI",2,2,0,0,0,0,28
10-2014,999,13140,"Beaumont-Port Arthur, TX",238,54,184,0,0,0,48
10-2014,999,13220,"Beckley, WV",13,8,0,0,5,1,92
10-2014,999,13380,"Bellingham, WA",98,37,4,0,57,6,67
10-2014,140,13460,"Bend-Redmond, OR",141,121,12,0,8,1,100
10-2014,999,13740,"Billings, MT",166,58,0,0,108,8,49
10-2014,999,13780,"Binghamton, NY",2,2,0,0,0,0,11
10-2014,142,13820,"Birmingham-Hoover, AL",196,190,0,0,6,1,100
10-2014,999,13900,"Bismarck, ND",314,102,2,0,210,5,97
10-2014,145,14010,"Bloomington, IL",42,22,0,0,20,2,89
10-2014,144,14020,"Bloomington, IN",58,17,4,0,37,5,100
10-2014,146,14100,"Bloomsburg-Berwick, PA",4,4,0,0,0,0,24
10-2014,147,14260,"Boise City, ID",620,268,0,28,324,12,100
10-2014,148,14460,"Boston-Cambridge-Newton, MA-NH",916,437,28,12,439,23,100
10-2014,216,14500,"Boulder, CO",32,24,0,0,8,1,73
10-2014,150,14540,"Bowling Green, KY",34,31,0,3,0,0,100
10-2014,500,14740,"Bremerton-Silverdale, WA",33,33,0,0,0,0,49
10-2014,408,14860,"Bridgeport-Stamford-Norwalk, CT",195,53,4,0,138,5,90
10-2014,154,15180,"Brownsville-Harlingen, TX",87,87,0,0,0,0,87
10-2014,999,15260,"Brunswick, GA",38,38,0,0,0,0,94
10-2014,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",101,55,0,6,40,6,85
10-2014,268,15500,"Burlington, NC",61,58,0,3,0,0,96
10-2014,999,15540,"Burlington-South Burlington, VT",37,28,6,3,0,0,89
10-2014,548,15680,"California-Lexington Park, MD",30,30,0,0,0,0,99
10-2014,184,15940,"Canton-Massillon, OH",44,37,2,0,5,1,92
10-2014,162,15980,"Cape Coral-Fort Myers, FL",300,282,0,4,14,2,100
10-2014,164,16020,"Cape Girardeau, MO-IL",59,14,2,43,0,0,100
10-2014,999,16060,"Carbondale-Marion, IL",0,0,0,0,0,0,0
10-2014,456,16180,"Carson City, NV",4,4,0,0,0,0,100
10-2014,999,16220,"Casper, WY",18,18,0,0,0,0,93
10-2014,168,16300,"Cedar Rapids, IA",131,73,4,6,48,1,94
10-2014,548,16540,"Chambersburg-Waynesboro, PA",23,23,0,0,0,0,100
10-2014,999,16580,"Champaign-Urbana, IL",100,16,0,0,84,3,68
10-2014,170,16620,"Charleston, WV",4,4,0,0,0,0,8
10-2014,999,16700,"Charleston-North Charleston, SC",757,394,0,0,363,4,100
10-2014,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1804,929,2,12,861,19,100
10-2014,999,16820,"Charlottesville, VA",64,55,2,0,7,1,59
10-2014,174,16860,"Chattanooga, TN-GA",91,89,2,0,0,0,64
10-2014,999,16940,"Cheyenne, WY",22,22,0,0,0,0,100
10-2014,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1571,840,18,42,671,20,100
10-2014,999,17020,"Chico, CA",20,20,0,0,0,0,89
10-2014,178,17140,"Cincinnati, OH-KY-IN",370,310,8,46,6,1,100
10-2014,999,17300,"Clarksville, TN-KY",163,120,22,0,21,3,96
10-2014,174,17420,"Cleveland, TN",24,20,0,4,0,0,70
10-2014,184,17460,"Cleveland-Elyria, OH",292,222,14,0,56,3,100
10-2014,518,17660,"Coeur dAlene, ID",71,71,0,0,0,0,98
