date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
03-2022,999,10180,"Abilene, TX",73,69,4,0,0,0,
03-2022,184,10420,"Akron, OH",81,50,0,7,24,4,
03-2022,999,10500,"Albany, GA",30,12,0,0,18,1,
03-2022,440,10540,"Albany-Lebanon, OR",58,16,0,0,42,3,
03-2022,104,10580,"Albany-Schenectady-Troy, NY",179,108,2,12,57,5,
03-2022,106,10740,"Albuquerque, NM",471,226,0,4,241,4,
03-2022,999,10780,"Alexandria, LA",24,24,0,0,0,0,
03-2022,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",151,117,2,0,32,4,
03-2022,107,11020,"Altoona, PA",6,6,0,0,0,0,
03-2022,108,11100,"Amarillo, TX",80,64,16,0,0,0,
03-2022,218,11180,"Ames, IA",39,39,0,0,0,0,
03-2022,999,11260,"Anchorage, AK",118,88,2,4,24,2,
03-2022,220,11460,"Ann Arbor, MI",101,82,0,0,19,1,
03-2022,999,11500,"Anniston-Oxford, AL",8,8,0,0,0,0,
03-2022,118,11540,"Appleton, WI",61,38,16,0,7,1,
03-2022,120,11700,"Asheville, NC",434,300,2,0,132,7,
03-2022,122,12020,"Athens-Clarke County, GA",387,86,0,0,301,13,
03-2022,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",4419,2882,20,64,1453,46,
03-2022,428,12100,"Atlantic City-Hammonton, NJ",72,48,4,0,20,2,
03-2022,194,12220,"Auburn-Opelika, AL",256,148,0,3,105,7,
03-2022,999,12260,"Augusta-Richmond County, GA-SC",403,383,0,12,8,1,
03-2022,999,12420,"Austin-Round Rock-Georgetown, TX",4968,2424,26,34,2484,58,
03-2022,999,12540,"Bakersfield, CA",267,267,0,0,0,0,
03-2022,548,12580,"Baltimore-Columbia-Towson, MD",623,307,0,0,316,5,
03-2022,999,12620,"Bangor, ME",21,18,0,3,0,0,
03-2022,148,12700,"Barnstable Town, MA",55,49,6,0,0,0,
03-2022,999,12940,"Baton Rouge, LA",405,403,2,0,0,0,
03-2022,310,12980,"Battle Creek, MI",4,4,0,0,0,0,
03-2022,474,13020,"Bay City, MI",6,6,0,0,0,0,
03-2022,999,13140,"Beaumont-Port Arthur, TX",136,134,2,0,0,0,
03-2022,999,13220,"Beckley, WV",14,14,0,0,0,0,
03-2022,999,13380,"Bellingham, WA",374,90,6,8,270,4,
03-2022,140,13460,"Bend, OR",206,136,20,0,50,3,
03-2022,999,13740,"Billings, MT",131,121,10,0,0,0,
03-2022,999,13780,"Binghamton, NY",51,12,0,0,39,3,
03-2022,142,13820,"Birmingham-Hoover, AL",721,386,2,0,333,6,
03-2022,999,13900,"Bismarck, ND",55,43,12,0,0,0,
03-2022,999,13980,"Blacksburg-Christiansburg, VA",32,32,0,0,0,0,
03-2022,145,14010,"Bloomington, IL",29,29,0,0,0,0,
03-2022,144,14020,"Bloomington, IN",78,32,2,0,44,1,
03-2022,146,14100,"Bloomsburg-Berwick, PA",9,9,0,0,0,0,
03-2022,147,14260,"Boise City, ID",1401,746,8,96,551,24,
03-2022,148,14460,"Boston-Cambridge-Newton, MA-NH",1448,416,38,35,959,55,
03-2022,216,14500,"Boulder, CO",130,30,0,3,97,8,
03-2022,150,14540,"Bowling Green, KY",140,85,0,7,48,6,
03-2022,500,14740,"Bremerton-Silverdale-Port Orchard, WA",162,116,2,0,44,2,
03-2022,408,14860,"Bridgeport-Stamford-Norwalk, CT",99,72,4,0,23,3,
03-2022,154,15180,"Brownsville-Harlingen, TX",209,175,4,7,23,2,
03-2022,999,15260,"Brunswick, GA",61,52,4,0,5,1,
03-2022,160,15380,"Buffalo-Cheektowaga, NY",148,91,2,0,55,5,
03-2022,268,15500,"Burlington, NC",194,194,0,0,0,0,
03-2022,162,15540,"Burlington-South Burlington, VT",81,42,2,0,37,5,
03-2022,548,15680,"California-Lexington Park, MD",20,20,0,0,0,0,
03-2022,184,15940,"Canton-Massillon, OH",53,36,6,3,8,1,
03-2022,163,15980,"Cape Coral-Fort Myers, FL",1355,880,28,40,407,8,
03-2022,164,16020,"Cape Girardeau, MO-IL",16,8,0,3,5,1,
03-2022,999,16060,"Carbondale-Marion, IL",27,27,0,0,0,0,
03-2022,456,16180,"Carson City, NV",31,21,0,0,10,2,
03-2022,999,16220,"Casper, WY",18,18,0,0,0,0,
03-2022,168,16300,"Cedar Rapids, IA",180,66,8,0,106,1,
03-2022,548,16540,"Chambersburg-Waynesboro, PA",46,42,0,4,0,0,
03-2022,999,16580,"Champaign-Urbana, IL",276,62,0,0,214,2,
03-2022,170,16620,"Charleston, WV",16,16,0,0,0,0,
