date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
01-2023,999,10180,"Abilene, TX",23,15,8,0,0,0,
01-2023,184,10420,"Akron, OH",56,42,2,7,5,1,
01-2023,999,10500,"Albany, GA",6,6,0,0,0,0,
01-2023,440,10540,"Albany-Lebanon, OR",10,10,0,0,0,0,
01-2023,104,10580,"Albany-Schenectady-Troy, NY",93,45,0,8,40,1,
01-2023,106,10740,"Albuquerque, NM",256,132,0,0,124,4,
01-2023,999,10780,"Alexandria, LA",26,26,0,0,0,0,
01-2023,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",116,91,12,0,13,2,
01-2023,107,11020,"Altoona, PA",3,3,0,0,0,0,
01-2023,108,11100,"Amarillo, TX",28,26,2,0,0,0,
01-2023,218,11180,"Ames, IA",4,4,0,0,0,0,
01-2023,999,11260,"Anchorage, AK",55,36,0,3,16,2,
01-2023,220,11460,"Ann Arbor, MI",160,40,0,0,120,20,
01-2023,999,11500,"Anniston-Oxford, AL",3,3,0,0,0,0,
01-2023,118,11540,"Appleton, WI",204,18,6,0,180,6,
01-2023,120,11700,"Asheville, NC",279,165,8,0,106,4,
01-2023,122,12020,"Athens-Clarke County, GA",145,41,2,4,98,4,
01-2023,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3707,1348,6,3,2350,35,
01-2023,428,12100,"Atlantic City-Hammonton, NJ",44,34,0,0,10,2,
01-2023,194,12220,"Auburn-Opelika, AL",92,60,4,3,25,2,
01-2023,999,12260,"Augusta-Richmond County, GA-SC",203,203,0,0,0,0,
01-2023,999,12420,"Austin-Round Rock-Georgetown, TX",1719,892,36,24,767,11,
01-2023,999,12540,"Bakersfield, CA",102,93,6,3,0,0,
01-2023,548,12580,"Baltimore-Columbia-Towson, MD",912,226,0,0,686,16,
01-2023,999,12620,"Bangor, ME",23,19,4,0,0,0,
01-2023,148,12700,"Barnstable Town, MA",38,29,6,3,0,0,
01-2023,999,12940,"Baton Rouge, LA",223,223,0,0,0,0,
01-2023,310,12980,"Battle Creek, MI",3,3,0,0,0,0,
01-2023,474,13020,"Bay City, MI",2,2,0,0,0,0,
01-2023,999,13140,"Beaumont-Port Arthur, TX",62,62,0,0,0,0,
01-2023,999,13220,"Beckley, WV",8,8,0,0,0,0,
01-2023,999,13380,"Bellingham, WA",31,31,0,0,0,0,
01-2023,140,13460,"Bend, OR",129,83,10,0,36,2,
01-2023,999,13740,"Billings, MT",14,14,0,0,0,0,
01-2023,999,13780,"Binghamton, NY",20,8,0,0,12,2,
01-2023,142,13820,"Birmingham-Hoover, AL",238,228,10,0,0,0,
01-2023,999,13900,"Bismarck, ND",12,12,0,0,0,0,
