date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2021,999,10180,"Abilene, TX",37,27,10,0,0,0,96
10-2021,184,10420,"Akron, OH",67,59,0,3,5,1,61
10-2021,999,10500,"Albany, GA",22,9,0,0,13,1,92
10-2021,440,10540,"Albany-Lebanon, OR",71,28,4,0,39,4,88
10-2021,104,10580,"Albany-Schenectady-Troy, NY",188,114,4,0,70,4,100
10-2021,106,10740,"Albuquerque, NM",167,157,0,0,10,2,100
10-2021,999,10780,"Alexandria, LA",27,27,0,0,0,0,65
10-2021,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",32,30,2,0,0,0,38
10-2021,107,11020,"Altoona, PA",0,0,0,0,0,0,0
10-2021,108,11100,"Amarillo, TX",50,34,16,0,0,0,83
10-2021,218,11180,"Ames, IA",7,7,0,0,0,0,37
10-2021,999,11260,"Anchorage, AK",94,61,2,7,24,2,100
10-2021,220,11460,"Ann Arbor, MI",42,42,0,0,0,0,60
10-2021,999,11500,"Anniston-Oxford, AL",4,4,0,0,0,0,76
10-2021,118,11540,"Appleton, WI",320,38,6,0,276,33,67
10-2021,120,11700,"Asheville, NC",285,191,0,0,94,5,91
10-2021,122,12020,"Athens-Clarke County, GA",18,18,0,0,0,0,73
10-2021,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2763,2314,6,16,427,19,99
10-2021,428,12100,"Atlantic City-Hammonton, NJ",70,58,0,3,9,1,100
10-2021,194,12220,"Auburn-Opelika, AL",185,111,0,0,74,5,100
10-2021,999,12260,"Augusta-Richmond County, GA-SC",273,273,0,0,0,0,99
10-2021,999,12420,"Austin-Round Rock-Georgetown, TX",3497,1677,30,7,1783,22,100
10-2021,999,12540,"Bakersfield, CA",177,143,2,0,32,4,83
10-2021,548,12580,"Baltimore-Columbia-Towson, MD",494,347,0,0,147,2,100
10-2021,999,12620,"Bangor, ME",19,7,8,4,0,0,63
10-2021,148,12700,"Barnstable Town, MA",5,5,0,0,0,0,19
10-2021,999,12940,"Baton Rouge, LA",340,340,0,0,0,0,99
10-2021,310,12980,"Battle Creek, MI",0,0,0,0,0,0,23
10-2021,474,13020,"Bay City, MI",0,0,0,0,0,0,4
10-2021,999,13140,"Beaumont-Port Arthur, TX",60,56,4,0,0,0,68
10-2021,999,13220,"Beckley, WV",11,11,0,0,0,0,100
10-2021,999,13380,"Bellingham, WA",102,61,6,11,24,3,95
10-2021,140,13460,"Bend, OR",157,139,0,0,18,1,100
10-2021,999,13740,"Billings, MT",40,40,0,0,0,0,41
10-2021,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
10-2021,142,13820,"Birmingham-Hoover, AL",293,291,2,0,0,0,100
10-2021,999,13900,"Bismarck, ND",58,40,18,0,0,0,97
10-2021,999,13980,"Blacksburg-Christiansburg, VA",9,9,0,0,0,0,71
10-2021,145,14010,"Bloomington, IL",15,15,0,0,0,0,86
10-2021,144,14020,"Bloomington, IN",80,26,4,0,50,2,100
10-2021,146,14100,"Bloomsburg-Berwick, PA",9,9,0,0,0,0,100
10-2021,147,14260,"Boise City, ID",816,534,14,52,216,11,100
10-2021,148,14460,"Boston-Cambridge-Newton, MA-NH",962,376,64,17,505,37,100
10-2021,216,14500,"Boulder, CO",79,20,4,3,52,3,94
10-2021,150,14540,"Bowling Green, KY",71,71,0,0,0,0,99
10-2021,500,14740,"Bremerton-Silverdale-Port Orchard, WA",287,85,2,0,200,11,100
10-2021,408,14860,"Bridgeport-Stamford-Norwalk, CT",83,63,4,4,12,2,100
10-2021,154,15180,"Brownsville-Harlingen, TX",115,98,4,3,10,1,69
10-2021,999,15260,"Brunswick, GA",42,35,2,0,5,1,89
10-2021,160,15380,"Buffalo-Cheektowaga, NY",117,78,6,3,30,4,100
10-2021,268,15500,"Burlington, NC",83,78,0,0,5,1,45
10-2021,162,15540,"Burlington-South Burlington, VT",32,20,2,0,10,2,61
10-2021,548,15680,"California-Lexington Park, MD",40,30,10,0,0,0,100
10-2021,184,15940,"Canton-Massillon, OH",53,36,2,7,8,1,85
10-2021,163,15980,"Cape Coral-Fort Myers, FL",1233,1034,44,11,144,4,100
10-2021,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
10-2021,456,16180,"Carson City, NV",25,15,0,0,10,2,100
10-2021,999,16220,"Casper, WY",20,10,0,4,6,1,98
10-2021,168,16300,"Cedar Rapids, IA",55,47,0,0,8,1,78
10-2021,548,16540,"Chambersburg-Waynesboro, PA",24,19,0,0,5,1,100
10-2021,999,16580,"Champaign-Urbana, IL",69,5,0,0,64,2,60
10-2021,170,16620,"Charleston, WV",20,18,2,0,0,0,85
10-2021,999,16700,"Charleston-North Charleston, SC",583,446,4,0,133,4,100
10-2021,172,16740,"Charlotte-Concord-Gastonia, NC-SC",3149,1543,4,0,1602,32,91
10-2021,999,16820,"Charlottesville, VA",103,68,2,0,33,2,70
10-2021,174,16860,"Chattanooga, TN-GA",240,163,8,31,38,2,78
10-2021,999,16940,"Cheyenne, WY",75,32,14,29,0,0,98
10-2021,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2327,714,12,70,1531,46,100
10-2021,999,17020,"Chico, CA",153,15,0,0,138,4,31
10-2021,178,17140,"Cincinnati, OH-KY-IN",1042,399,0,10,633,8,99
10-2021,999,17300,"Clarksville, TN-KY",355,175,4,0,176,14,100
10-2021,174,17420,"Cleveland, TN",40,40,0,0,0,0,64
10-2021,184,17460,"Cleveland-Elyria, OH",461,252,10,33,166,1,93
10-2021,518,17660,"Coeur dAlene, ID",345,105,0,0,240,14,86
10-2021,999,17780,"College Station-Bryan, TX",322,145,0,7,170,4,100
10-2021,999,17820,"Colorado Springs, CO",848,391,58,0,399,8,100
10-2021,190,17860,"Columbia, MO",97,89,0,0,8,1,99
10-2021,192,17900,"Columbia, SC",740,457,0,0,283,2,100
10-2021,194,17980,"Columbus, GA-AL",94,46,0,0,48,1,99
10-2021,294,18020,"Columbus, IN",11,11,0,0,0,0,100
10-2021,198,18140,"Columbus, OH",763,470,4,7,282,25,98
10-2021,204,18580,"Corpus Christi, TX",101,101,0,0,0,0,67
10-2021,440,18700,"Corvallis, OR",14,14,0,0,0,0,24
10-2021,999,18880,"Crestview-Fort Walton Beach-Destin, FL",295,295,0,0,0,0,100
10-2021,999,19060,"Cumberland, MD-WV",0,0,0,0,0,0,80
10-2021,206,19100,"Dallas-Fort Worth-Arlington, TX",4491,3724,46,4,717,27,100
10-2021,999,19180,"Danville, IL",0,0,0,0,0,0,43
10-2021,380,19300,"Daphne-Fairhope-Foley, AL",195,195,0,0,0,0,80
10-2021,209,19340,"Davenport-Moline-Rock Island, IA-IL",27,24,0,3,0,0,73
10-2021,212,19430,"Dayton-Kettering, OH",142,97,0,0,45,8,75
10-2021,290,19460,"Decatur, AL",22,22,0,0,0,0,96
10-2021,999,19500,"Decatur, IL",4,2,2,0,0,0,48
10-2021,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",496,433,48,0,15,1,75
10-2021,216,19740,"Denver-Aurora-Lakewood, CO",2297,991,72,0,1234,22,100
10-2021,218,19780,"Des Moines-West Des Moines, IA",888,414,10,21,443,9,98
10-2021,220,19820,"Detroit-Warren-Dearborn, MI",570,417,6,27,120,15,100
10-2021,222,20020,"Dothan, AL",14,14,0,0,0,0,61
10-2021,428,20100,"Dover, DE",131,131,0,0,0,0,100
10-2021,999,20220,"Dubuque, IA",8,8,0,0,0,0,56
10-2021,999,20260,"Duluth, MN-WI",9,9,0,0,0,0,18
10-2021,450,20500,"Durham-Chapel Hill, NC",544,301,0,0,243,7,100
10-2021,408,20700,"East Stroudsburg, PA",18,18,0,0,0,0,31
10-2021,232,20740,"Eau Claire, WI",98,42,24,0,32,2,96
10-2021,999,20940,"El Centro, CA",69,17,0,4,48,6,71
10-2021,238,21340,"El Paso, TX",202,187,4,0,11,2,100
10-2021,350,21060,"Elizabethtown-Fort Knox, KY",39,35,4,0,0,0,100
10-2021,515,21140,"Elkhart-Goshen, IN",21,21,0,0,0,0,60
10-2021,236,21300,"Elmira, NY",0,0,0,0,0,0,1
10-2021,999,21420,"Enid, OK",4,4,0,0,0,0,100
10-2021,240,21500,"Erie, PA",2,2,0,0,0,0,47
10-2021,999,21660,"Eugene-Springfield, OR",124,66,6,0,52,5,81
10-2021,999,21780,"Evansville, IN-KY",113,78,10,0,25,1,96
10-2021,999,21820,"Fairbanks, AK",0,0,0,0,0,0,100
10-2021,244,22020,"Fargo, ND-MN",63,63,0,0,0,0,100
10-2021,999,22140,"Farmington, NM",10,10,0,0,0,0,100
10-2021,246,22180,"Fayetteville, NC",327,159,0,0,168,7,91
10-2021,999,22220,"Fayetteville-Springdale-Rogers, AR-MO",576,475,0,19,82,7,100
10-2021,999,22380,"Flagstaff, AZ",25,25,0,0,0,0,92
10-2021,220,22420,"Flint, MI",35,19,0,16,0,0,31
10-2021,999,22500,"Florence, SC",52,38,2,3,9,1,76
10-2021,999,22520,"Florence-Muscle Shoals, AL",20,20,0,0,0,0,78
10-2021,999,22540,"Fond du Lac, WI",9,9,0,0,0,0,35
10-2021,999,22660,"Fort Collins, CO",395,199,0,0,196,8,100
10-2021,999,22900,"Fort Smith, AR-OK",55,30,22,3,0,0,84
10-2021,258,23060,"Fort Wayne, IN",127,90,32,0,5,1,100
10-2021,260,23420,"Fresno, CA",209,152,6,3,48,7,100
10-2021,999,23460,"Gadsden, AL",4,4,0,0,0,0,39
10-2021,264,23540,"Gainesville, FL",131,53,0,0,78,1,73
10-2021,122,23580,"Gainesville, GA",470,75,0,0,395,12,63
10-2021,276,23900,"Gettysburg, PA",60,60,0,0,0,0,100
10-2021,104,24020,"Glens Falls, NY",29,29,0,0,0,0,97
10-2021,999,24220,"Grand Forks, ND-MN",11,11,0,0,0,0,84
10-2021,999,24260,"Grand Island, NE",14,10,4,0,0,0,73
10-2021,999,24300,"Grand Junction, CO",185,66,4,0,115,9,100
10-2021,266,24340,"Grand Rapids-Kentwood, MI",204,140,6,10,48,3,67
10-2021,999,24500,"Great Falls, MT",24,24,0,0,0,0,100
10-2021,216,24540,"Greeley, CO",248,201,2,3,42,4,91
10-2021,267,24580,"Green Bay, WI",109,78,8,0,23,4,89
10-2021,268,24660,"Greensboro-High Point, NC",188,188,0,0,0,0,100
10-2021,272,24780,"Greenville, NC",32,30,2,0,0,0,51
10-2021,273,24860,"Greenville-Anderson, SC",893,647,0,0,246,11,98
10-2021,999,25060,"Gulfport-Biloxi, MS",163,150,2,3,8,1,97
10-2021,548,25180,"Hagerstown-Martinsburg, MD-WV",132,132,0,0,0,0,93
10-2021,406,25220,"Hammond, LA",97,97,0,0,0,0,64
10-2021,276,25420,"Harrisburg-Carlisle, PA",90,90,0,0,0,0,100
10-2021,277,25500,"Harrisonburg, VA",44,44,0,0,0,0,100
10-2021,278,25540,"Hartford-East Hartford-Middletown, CT",158,64,20,0,74,6,100
10-2021,279,25620,"Hattiesburg, MS",4,4,0,0,0,0,33
10-2021,999,25860,"Hickory-Lenoir-Morganton, NC",8,1,0,0,7,1,6
10-2021,999,25940,"Hilton Head Island-Bluffton, SC",113,113,0,0,0,0,35
10-2021,496,25980,"Hinesville, GA",40,40,0,0,0,0,58
10-2021,999,26140,"Homosassa Springs, FL",82,75,2,0,5,1,97
10-2021,284,26300,"Hot Springs, AR",17,17,0,0,0,0,100
10-2021,999,26380,"Houma-Thibodaux, LA",51,49,2,0,0,0,92
10-2021,288,26420,"Houston-The Woodlands-Sugar Land, TX",5052,4080,68,10,894,31,99
10-2021,170,26580,"Huntington-Ashland, WV-KY-OH",24,24,0,0,0,0,80
10-2021,290,26620,"Huntsville, AL",384,377,2,0,5,1,100
10-2021,292,26820,"Idaho Falls, ID",118,118,0,0,0,0,98
10-2021,294,26900,"Indianapolis-Carmel-Anderson, IN",990,816,16,0,158,3,98
10-2021,168,26980,"Iowa City, IA",146,65,2,7,72,4,61
10-2021,296,27060,"Ithaca, NY",1,1,0,0,0,0,4
10-2021,999,27100,"Jackson, MI",1,1,0,0,0,0,10
10-2021,298,27140,"Jackson, MS",167,167,0,0,0,0,92
10-2021,297,27180,"Jackson, TN",14,14,0,0,0,0,34
10-2021,300,27260,"Jacksonville, FL",2059,1083,8,3,965,19,100
10-2021,999,27340,"Jacksonville, NC",141,138,0,3,0,0,100
10-2021,357,27500,"Janesville-Beloit, WI",64,40,24,0,0,0,59
10-2021,304,27740,"Johnson City, TN",12,12,0,0,0,0,51
10-2021,306,27780,"Johnstown, PA",3,3,0,0,0,0,2
10-2021,308,27860,"Jonesboro, AR",72,51,4,10,7,1,79
10-2021,309,27900,"Joplin, MO",50,50,0,0,0,0,36
10-2021,999,27980,"Kahului-Wailuku-Lahaina, HI",27,21,0,0,6,1,100
10-2021,310,28020,"Kalamazoo-Portage, MI",8,8,0,0,0,0,41
10-2021,176,28100,"Kankakee, IL",3,3,0,0,0,0,22
10-2021,312,28140,"Kansas City, MO-KS",848,607,30,152,59,2,100
10-2021,313,28420,"Kennewick-Richland, WA",179,151,6,0,22,1,100
10-2021,999,28660,"Killeen-Temple, TX",294,274,20,0,0,0,100
10-2021,304,28700,"Kingsport-Bristol, TN-VA",1,1,0,0,0,0,2
10-2021,408,28740,"Kingston, NY",18,18,0,0,0,0,24
10-2021,315,28940,"Knoxville, TN",913,396,4,12,501,28,91
10-2021,316,29020,"Kokomo, IN",9,7,2,0,0,0,86
10-2021,999,29100,"La Crosse-Onalaska, WI-MN",78,18,4,0,56,2,83
10-2021,318,29180,"Lafayette, LA",228,228,0,0,0,0,94
10-2021,320,29200,"Lafayette-West Lafayette, IN",125,35,0,0,90,2,94
10-2021,324,29340,"Lake Charles, LA",79,75,4,0,0,0,84
10-2021,999,29420,"Lake Havasu City-Kingman, AZ",117,108,0,9,0,0,99
10-2021,422,29460,"Lakeland-Winter Haven, FL",798,706,4,0,88,1,88
10-2021,999,29540,"Lancaster, PA",10,5,2,3,0,0,6
10-2021,999,29620,"Lansing-East Lansing, MI",37,15,0,0,22,2,25
10-2021,999,29700,"Laredo, TX",125,112,0,0,13,1,100
10-2021,238,29740,"Las Cruces, NM",99,89,2,0,8,1,100
10-2021,332,29820,"Las Vegas-Henderson-Paradise, NV",1252,932,0,64,256,22,100
10-2021,312,29940,"Lawrence, KS",10,10,0,0,0,0,71
10-2021,999,30020,"Lawton, OK",4,4,0,0,0,0,58
10-2021,276,30140,"Lebanon, PA",15,15,0,0,0,0,41
10-2021,999,30300,"Lewiston, ID-WA",0,0,0,0,0,0,28
10-2021,438,30340,"Lewiston-Auburn, ME",10,5,0,0,5,1,63
10-2021,336,30460,"Lexington-Fayette, KY",220,146,0,6,68,3,100
10-2021,338,30620,"Lima, OH",1,1,0,0,0,0,6
10-2021,339,30700,"Lincoln, NE",209,94,6,0,109,2,92
10-2021,340,30780,"Little Rock-North Little Rock-Conway, AR",411,379,32,0,0,0,98
10-2021,999,30860,"Logan, UT-ID",35,19,0,0,16,2,50
10-2021,999,30980,"Longview, TX",33,33,0,0,0,0,58
10-2021,440,31020,"Longview, WA",21,21,0,0,0,0,82
10-2021,348,31080,"Los Angeles-Long Beach-Anaheim, CA",2744,1067,94,54,1529,57,100
10-2021,350,31140,"Louisville-Jefferson County, KY-IN",350,324,10,3,13,2,99
10-2021,352,31180,"Lubbock, TX",327,176,18,0,133,11,100
10-2021,999,31340,"Lynchburg, VA",18,9,0,0,9,1,62
10-2021,356,31420,"Macon-Bibb County, GA",32,32,0,0,0,0,69
10-2021,260,31460,"Madera, CA",67,67,0,0,0,0,99
10-2021,357,31540,"Madison, WI",488,141,14,3,330,9,99
10-2021,148,31700,"Manchester-Nashua, NH",24,22,2,0,0,0,46
10-2021,999,31740,"Manhattan, KS",13,13,0,0,0,0,90
10-2021,359,31860,"Mankato, MN",19,19,0,0,0,0,70
10-2021,365,32580,"McAllen-Edinburg-Mission, TX",517,361,14,122,20,3,100
10-2021,366,32780,"Medford, OR",42,40,2,0,0,0,70
10-2021,368,32820,"Memphis, TN-MS-AR",561,343,0,8,210,1,100
10-2021,488,32900,"Merced, CA",5,5,0,0,0,0,16
10-2021,370,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",1397,602,42,20,733,45,100
10-2021,176,33140,"Michigan City-La Porte, IN",9,9,0,0,0,0,92
10-2021,474,33220,"Midland, MI",5,3,2,0,0,0,44
10-2021,372,33260,"Midland, TX",48,48,0,0,0,0,100
10-2021,376,33340,"Milwaukee-Waukesha, WI",281,143,4,0,134,8,100
10-2021,378,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2986,972,10,34,1970,24,99
10-2021,999,33540,"Missoula, MT",264,43,2,8,211,12,100
10-2021,380,33660,"Mobile, AL",61,61,0,0,0,0,94
10-2021,488,33700,"Modesto, CA",2,2,0,0,0,0,5
10-2021,384,33740,"Monroe, LA",38,28,2,3,5,1,88
10-2021,220,33780,"Monroe, MI",1,1,0,0,0,0,2
10-2021,388,33860,"Montgomery, AL",64,64,0,0,0,0,97
10-2021,390,34060,"Morgantown, WV",0,0,0,0,0,0,56
10-2021,500,34580,"Mount Vernon-Anacortes, WA",25,15,0,0,10,2,56
10-2021,294,34620,"Muncie, IN",0,0,0,0,0,0,51
10-2021,266,34740,"Muskegon, MI",0,0,0,0,0,0,16
10-2021,396,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1055,800,74,0,181,11,86
10-2021,163,34940,"Naples-Marco Island, FL",386,334,2,4,46,5,92
10-2021,400,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2024,1254,0,3,767,9,95
10-2021,408,35300,"New Haven-Milford, CT",29,21,0,0,8,1,79
10-2021,406,35380,"New Orleans-Metairie, LA",332,269,18,3,42,1,99
10-2021,408,35620,"New York-Newark-Jersey City, NY-NJ-PA",4261,1114,124,77,2946,99,100
10-2021,515,35660,"Niles, MI",0,0,0,0,0,0,6
