date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2016,999,10180,"Abilene, TX",12,12,0,0,0,0,99
12-2016,184,10420,"Akron, OH",48,48,0,0,0,0,63
12-2016,999,10500,"Albany, GA",12,12,0,0,0,0,91
12-2016,440,10540,"Albany, OR",16,16,0,0,0,0,87
12-2016,104,10580,"Albany-Schenectady-Troy, NY",125,80,2,6,37,5,100
12-2016,106,10740,"Albuquerque, NM",201,173,0,4,24,2,100
12-2016,999,10780,"Alexandria, LA",12,12,0,0,0,0,62
12-2016,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",25,25,0,0,0,0,55
12-2016,999,11020,"Altoona, PA",0,0,0,0,0,0,0
12-2016,108,11100,"Amarillo, TX",45,39,6,0,0,0,91
12-2016,218,11180,"Ames, IA",77,17,0,0,60,3,82
12-2016,999,11260,"Anchorage, AK",80,57,4,3,16,2,100
12-2016,220,11460,"Ann Arbor, MI",13,13,0,0,0,0,57
12-2016,999,11500,"Anniston-Oxford-Jacksonville, AL",4,4,0,0,0,0,74
12-2016,118,11540,"Appleton, WI",20,18,2,0,0,0,73
12-2016,120,11700,"Asheville, NC",146,126,0,0,20,2,91
12-2016,122,12020,"Athens-Clarke County, GA",26,22,0,4,0,0,89
12-2016,122,12060,"Atlanta-Sandy Springs-Roswell, GA",2508,1460,0,8,1040,8,100
12-2016,428,12100,"Atlantic City-Hammonton, NJ",36,21,0,0,15,1,100
12-2016,194,12220,"Auburn-Opelika, AL",75,75,0,0,0,0,100
12-2016,999,12260,"Augusta-Richmond County, GA-SC",246,212,2,12,20,1,99
12-2016,999,12420,"Austin-Round Rock, TX",1692,1144,2,10,536,30,100
12-2016,999,12540,"Bakersfield, CA",181,170,0,3,8,1,80
12-2016,548,12580,"Baltimore-Columbia-Towson, MD",453,372,2,0,79,3,100
12-2016,999,12620,"Bangor, ME",3,3,0,0,0,0,77
12-2016,148,12700,"Barnstable Town, MA",6,6,0,0,0,0,18
12-2016,999,12940,"Baton Rouge, LA",322,322,0,0,0,0,100
12-2016,310,12980,"Battle Creek, MI",0,0,0,0,0,0,3
12-2016,474,13020,"Bay City, MI",0,0,0,0,0,0,6
12-2016,999,13140,"Beaumont-Port Arthur, TX",29,29,0,0,0,0,55
12-2016,999,13220,"Beckley, WV",2,2,0,0,0,0,100
12-2016,999,13380,"Bellingham, WA",78,61,4,4,9,1,98
12-2016,140,13460,"Bend-Redmond, OR",126,94,0,0,32,1,98
12-2016,999,13740,"Billings, MT",48,48,0,0,0,0,49
12-2016,999,13780,"Binghamton, NY",0,0,0,0,0,0,2
12-2016,142,13820,"Birmingham-Hoover, AL",261,204,0,0,57,2,100
12-2016,999,13900,"Bismarck, ND",3,3,0,0,0,0,98
12-2016,999,13980,"Blacksburg-Christiansburg-Radford, VA",4,4,0,0,0,0,49
12-2016,145,14010,"Bloomington, IL",13,8,0,0,5,1,86
12-2016,144,14020,"Bloomington, IN",69,21,0,0,48,1,100
12-2016,146,14100,"Bloomsburg-Berwick, PA",17,12,0,0,5,1,100
12-2016,147,14260,"Boise City, ID",352,307,2,32,11,2,100
12-2016,148,14460,"Boston-Cambridge-Newton, MA-NH",899,415,78,16,390,21,100
12-2016,216,14500,"Boulder, CO",199,44,0,0,155,11,93
12-2016,150,14540,"Bowling Green, KY",64,28,0,12,24,3,99
12-2016,500,14740,"Bremerton-Silverdale, WA",65,65,0,0,0,0,100
12-2016,408,14860,"Bridgeport-Stamford-Norwalk, CT",60,50,6,4,0,0,100
12-2016,154,15180,"Brownsville-Harlingen, TX",68,57,8,3,0,0,66
12-2016,999,15260,"Brunswick, GA",40,40,0,0,0,0,94
12-2016,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",91,45,2,0,44,4,100
12-2016,268,15500,"Burlington, NC",42,42,0,0,0,0,72
12-2016,999,15540,"Burlington-South Burlington, VT",63,9,2,3,49,2,78
12-2016,548,15680,"California-Lexington Park, MD",63,63,0,0,0,0,100
12-2016,184,15940,"Canton-Massillon, OH",29,24,0,0,5,1,91
12-2016,162,15980,"Cape Coral-Fort Myers, FL",349,267,54,20,8,1,100
12-2016,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
12-2016,456,16180,"Carson City, NV",14,14,0,0,0,0,100
12-2016,999,16220,"Casper, WY",5,5,0,0,0,0,100
12-2016,168,16300,"Cedar Rapids, IA",15,10,2,3,0,0,77
12-2016,548,16540,"Chambersburg-Waynesboro, PA",15,15,0,0,0,0,100
12-2016,999,16580,"Champaign-Urbana, IL",30,18,0,0,12,1,70
12-2016,170,16620,"Charleston, WV",18,4,2,3,9,1,95
12-2016,999,16700,"Charleston-North Charleston, SC",476,397,0,0,79,4,100
12-2016,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1198,966,6,0,226,6,96
12-2016,999,16820,"Charlottesville, VA",58,40,2,0,16,2,74
12-2016,174,16860,"Chattanooga, TN-GA",234,90,6,0,138,6,74
12-2016,999,16940,"Cheyenne, WY",31,27,0,4,0,0,98
12-2016,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1072,431,14,42,585,21,100
12-2016,999,17020,"Chico, CA",71,23,0,0,48,4,86
12-2016,178,17140,"Cincinnati, OH-KY-IN",372,281,50,7,34,4,100
12-2016,999,17300,"Clarksville, TN-KY",170,103,0,0,67,9,100
12-2016,174,17420,"Cleveland, TN",36,18,0,4,14,1,72
12-2016,184,17460,"Cleveland-Elyria, OH",208,185,6,7,10,2,100
12-2016,518,17660,"Coeur dAlene, ID",110,78,2,3,27,3,89
12-2016,999,17780,"College Station-Bryan, TX",109,84,10,0,15,1,100
12-2016,999,17820,"Colorado Springs, CO",458,243,2,0,213,10,100
12-2016,190,17860,"Columbia, MO",82,47,2,0,33,1,100
12-2016,192,17900,"Columbia, SC",333,308,0,0,25,1,100
12-2016,194,17980,"Columbus, GA-AL",68,47,0,0,21,1,99
12-2016,294,18020,"Columbus, IN",11,11,0,0,0,0,100
12-2016,198,18140,"Columbus, OH",365,237,0,8,120,9,99
12-2016,204,18580,"Corpus Christi, TX",95,95,0,0,0,0,57
12-2016,440,18700,"Corvallis, OR",7,7,0,0,0,0,62
12-2016,999,18880,"Crestview-Fort Walton Beach-Destin, FL",170,154,0,0,16,2,100
12-2016,999,19060,"Cumberland, MD-WV",3,3,0,0,0,0,42
12-2016,206,19100,"Dallas-Fort Worth-Arlington, TX",4223,2327,6,21,1869,50,100
12-2016,999,19180,"Danville, IL",0,0,0,0,0,0,20
12-2016,380,19300,"Daphne-Fairhope-Foley, AL",146,130,0,4,12,2,81
12-2016,209,19340,"Davenport-Moline-Rock Island, IA-IL",32,22,0,0,10,1,61
12-2016,212,19380,"Dayton, OH",50,50,0,0,0,0,92
12-2016,290,19460,"Decatur, AL",10,10,0,0,0,0,93
12-2016,999,19500,"Decatur, IL",3,3,0,0,0,0,53
12-2016,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",130,128,2,0,0,0,68
12-2016,216,19740,"Denver-Aurora-Lakewood, CO",1648,919,0,3,726,35,100
12-2016,218,19780,"Des Moines-West Des Moines, IA",445,246,0,0,199,12,100
12-2016,220,19820,"Detroit-Warren-Dearborn, MI",328,304,10,0,14,2,100
12-2016,222,20020,"Dothan, AL",22,22,0,0,0,0,76
12-2016,428,20100,"Dover, DE",71,71,0,0,0,0,100
12-2016,999,20220,"Dubuque, IA",0,0,0,0,0,0,39
12-2016,999,20260,"Duluth, MN-WI",6,6,0,0,0,0,12
12-2016,450,20500,"Durham-Chapel Hill, NC",305,212,0,0,93,5,100
12-2016,408,20700,"East Stroudsburg, PA",16,16,0,0,0,0,47
12-2016,232,20740,"Eau Claire, WI",13,8,0,0,5,1,94
