date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
07-2016,999,10180,"Abilene, TX",17,17,0,0,0,0,99
07-2016,184,10420,"Akron, OH",57,40,0,0,17,1,63
07-2016,999,10500,"Albany, GA",8,8,0,0,0,0,91
07-2016,440,10540,"Albany, OR",41,41,0,0,0,0,87
07-2016,104,10580,"Albany-Schenectady-Troy, NY",145,98,2,11,34,5,100
07-2016,106,10740,"Albuquerque, NM",138,133,0,0,5,1,100
07-2016,999,10780,"Alexandria, LA",11,11,0,0,0,0,62
07-2016,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",48,30,0,0,18,3,55
07-2016,999,11020,"Altoona, PA",0,0,0,0,0,0,0
07-2016,108,11100,"Amarillo, TX",43,39,4,0,0,0,91
07-2016,218,11180,"Ames, IA",4,4,0,0,0,0,82
07-2016,999,11260,"Anchorage, AK",84,61,2,11,10,1,100
07-2016,220,11460,"Ann Arbor, MI",26,26,0,0,0,0,57
07-2016,999,11500,"Anniston-Oxford-Jacksonville, AL",6,6,0,0,0,0,74
07-2016,118,11540,"Appleton, WI",35,35,0,0,0,0,73
07-2016,120,11700,"Asheville, NC",164,139,0,0,25,2,91
07-2016,122,12020,"Athens-Clarke County, GA",39,19,0,0,20,4,89
07-2016,122,12060,"Atlanta-Sandy Springs-Roswell, GA",2617,1842,6,4,765,13,100
07-2016,428,12100,"Atlantic City-Hammonton, NJ",104,23,0,0,81,2,100
07-2016,194,12220,"Auburn-Opelika, AL",66,66,0,0,0,0,100
07-2016,999,12260,"Augusta-Richmond County, GA-SC",189,189,0,0,0,0,99
07-2016,999,12420,"Austin-Round Rock, TX",1830,1124,0,40,666,10,100
07-2016,999,12540,"Bakersfield, CA",153,145,0,3,5,1,80
07-2016,548,12580,"Baltimore-Columbia-Towson, MD",416,330,2,0,84,2,100
07-2016,999,12620,"Bangor, ME",63,16,0,32,15,3,77
07-2016,148,12700,"Barnstable Town, MA",9,9,0,0,0,0,18
07-2016,999,12940,"Baton Rouge, LA",307,307,0,0,0,0,100
07-2016,310,12980,"Battle Creek, MI",1,1,0,0,0,0,3
07-2016,474,13020,"Bay City, MI",0,0,0,0,0,0,6
07-2016,999,13140,"Beaumont-Port Arthur, TX",31,31,0,0,0,0,55
07-2016,999,13220,"Beckley, WV",8,8,0,0,0,0,100
07-2016,999,13380,"Bellingham, WA",70,66,4,0,0,0,98
07-2016,140,13460,"Bend-Redmond, OR",168,130,14,0,24,1,98
07-2016,999,13740,"Billings, MT",32,32,0,0,0,0,49
07-2016,999,13780,"Binghamton, NY",0,0,0,0,0,0,2
07-2016,142,13820,"Birmingham-Hoover, AL",273,261,0,0,12,1,100
07-2016,999,13900,"Bismarck, ND",96,48,0,0,48,1,98
07-2016,999,13980,"Blacksburg-Christiansburg-Radford, VA",4,4,0,0,0,0,49
07-2016,145,14010,"Bloomington, IL",13,13,0,0,0,0,86
07-2016,144,14020,"Bloomington, IN",31,21,2,0,8,1,100
07-2016,146,14100,"Bloomsburg-Berwick, PA",5,5,0,0,0,0,100
07-2016,147,14260,"Boise City, ID",501,444,4,19,34,3,100
07-2016,148,14460,"Boston-Cambridge-Newton, MA-NH",1128,431,50,12,635,24,100
07-2016,216,14500,"Boulder, CO",79,68,0,0,11,2,93
07-2016,150,14540,"Bowling Green, KY",56,52,4,0,0,0,99
07-2016,500,14740,"Bremerton-Silverdale, WA",74,74,0,0,0,0,100
07-2016,408,14860,"Bridgeport-Stamford-Norwalk, CT",99,69,2,0,28,2,100
07-2016,154,15180,"Brownsville-Harlingen, TX",132,77,0,19,36,6,66
07-2016,999,15260,"Brunswick, GA",43,43,0,0,0,0,94
07-2016,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",144,94,2,0,48,5,100
07-2016,268,15500,"Burlington, NC",72,48,0,0,24,1,72
07-2016,999,15540,"Burlington-South Burlington, VT",20,17,0,3,0,0,78
07-2016,548,15680,"California-Lexington Park, MD",77,77,0,0,0,0,100
07-2016,184,15940,"Canton-Massillon, OH",46,38,0,3,5,1,91
07-2016,162,15980,"Cape Coral-Fort Myers, FL",339,305,0,8,26,3,100
07-2016,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
07-2016,456,16180,"Carson City, NV",15,7,0,0,8,1,100
07-2016,999,16220,"Casper, WY",14,14,0,0,0,0,100
07-2016,168,16300,"Cedar Rapids, IA",48,38,6,4,0,0,77
07-2016,548,16540,"Chambersburg-Waynesboro, PA",16,16,0,0,0,0,100
07-2016,999,16580,"Champaign-Urbana, IL",15,15,0,0,0,0,70
07-2016,170,16620,"Charleston, WV",18,7,0,0,11,1,95
07-2016,999,16700,"Charleston-North Charleston, SC",536,383,2,0,151,5,100
07-2016,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2347,1000,8,0,1339,22,96
07-2016,999,16820,"Charlottesville, VA",62,43,2,0,17,2,74
07-2016,174,16860,"Chattanooga, TN-GA",119,108,0,0,11,1,74
07-2016,999,16940,"Cheyenne, WY",44,40,0,4,0,0,98
07-2016,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1997,709,22,80,1186,21,100
07-2016,999,17020,"Chico, CA",31,26,0,0,5,1,86
07-2016,178,17140,"Cincinnati, OH-KY-IN",470,316,4,17,133,9,100
07-2016,999,17300,"Clarksville, TN-KY",97,75,4,4,14,2,100
07-2016,174,17420,"Cleveland, TN",15,15,0,0,0,0,72
07-2016,184,17460,"Cleveland-Elyria, OH",244,225,2,4,13,2,100
07-2016,518,17660,"Coeur dAlene, ID",255,97,0,0,158,11,89
07-2016,999,17780,"College Station-Bryan, TX",111,63,0,0,48,2,100
07-2016,999,17820,"Colorado Springs, CO",358,310,0,0,48,1,100
07-2016,190,17860,"Columbia, MO",302,91,0,0,211,3,100
07-2016,192,17900,"Columbia, SC",419,322,0,0,97,6,100
07-2016,194,17980,"Columbus, GA-AL",70,49,0,0,21,1,99
07-2016,294,18020,"Columbus, IN",21,21,0,0,0,0,100
07-2016,198,18140,"Columbus, OH",538,327,12,50,149,10,99
07-2016,204,18580,"Corpus Christi, TX",112,112,0,0,0,0,57
07-2016,440,18700,"Corvallis, OR",50,22,0,0,28,1,62
07-2016,999,18880,"Crestview-Fort Walton Beach-Destin, FL",239,185,0,0,54,1,100
07-2016,999,19060,"Cumberland, MD-WV",10,10,0,0,0,0,42
07-2016,206,19100,"Dallas-Fort Worth-Arlington, TX",5568,2666,24,8,2870,29,100
07-2016,999,19180,"Danville, IL",0,0,0,0,0,0,20
07-2016,380,19300,"Daphne-Fairhope-Foley, AL",203,131,0,0,72,12,81
07-2016,209,19340,"Davenport-Moline-Rock Island, IA-IL",25,25,0,0,0,0,61
07-2016,212,19380,"Dayton, OH",117,75,0,0,42,4,92
07-2016,290,19460,"Decatur, AL",12,12,0,0,0,0,93
07-2016,999,19500,"Decatur, IL",3,3,0,0,0,0,53
07-2016,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",118,105,2,0,11,1,68
07-2016,216,19740,"Denver-Aurora-Lakewood, CO",1419,908,4,12,495,7,100
07-2016,218,19780,"Des Moines-West Des Moines, IA",430,219,8,0,203,3,100
07-2016,220,19820,"Detroit-Warren-Dearborn, MI",734,559,4,3,168,17,100
07-2016,222,20020,"Dothan, AL",16,16,0,0,0,0,76
07-2016,428,20100,"Dover, DE",89,89,0,0,0,0,100
07-2016,999,20220,"Dubuque, IA",14,14,0,0,0,0,39
07-2016,999,20260,"Duluth, MN-WI",15,13,2,0,0,0,12
07-2016,450,20500,"Durham-Chapel Hill, NC",351,237,0,0,114,3,100
07-2016,408,20700,"East Stroudsburg, PA",6,6,0,0,0,0,47
07-2016,232,20740,"Eau Claire, WI",52,43,4,0,5,1,94
07-2016,999,20940,"El Centro, CA",5,5,0,0,0,0,51
07-2016,238,21340,"El Paso, TX",365,211,4,4,146,7,100
07-2016,350,21060,"Elizabethtown-Fort Knox, KY",21,21,0,0,0,0,100
07-2016,515,21140,"Elkhart-Goshen, IN",29,29,0,0,0,0,80
07-2016,236,21300,"Elmira, NY",0,0,0,0,0,0,0
07-2016,999,21420,"Enid, OK",19,19,0,0,0,0,100
07-2016,240,21500,"Erie, PA",6,6,0,0,0,0,50
07-2016,999,21660,"Eugene, OR",77,47,14,0,16,1,84
07-2016,999,21780,"Evansville, IN-KY",124,48,6,8,62,3,98
07-2016,999,21820,"Fairbanks, AK",1,1,0,0,0,0,100
07-2016,244,22020,"Fargo, ND-MN",348,128,2,0,218,6,100
07-2016,999,22140,"Farmington, NM",10,10,0,0,0,0,100
07-2016,246,22180,"Fayetteville, NC",49,49,0,0,0,0,100
07-2016,999,22220,"Fayetteville-Springdale-Rogers, AR-MO",286,259,0,0,27,2,100
07-2016,999,22380,"Flagstaff, AZ",276,44,0,0,232,5,87
07-2016,220,22420,"Flint, MI",18,18,0,0,0,0,31
07-2016,999,22500,"Florence, SC",22,22,0,0,0,0,62
07-2016,999,22520,"Florence-Muscle Shoals, AL",18,18,0,0,0,0,77
07-2016,999,22540,"Fond du Lac, WI",9,4,0,0,5,1,50
07-2016,999,22660,"Fort Collins, CO",468,140,4,9,315,14,100
07-2016,999,22900,"Fort Smith, AR-OK",36,32,4,0,0,0,82
07-2016,258,23060,"Fort Wayne, IN",80,72,8,0,0,0,96
07-2016,260,23420,"Fresno, CA",177,145,12,4,16,2,100
07-2016,999,23460,"Gadsden, AL",5,5,0,0,0,0,46
07-2016,264,23540,"Gainesville, FL",51,29,0,0,22,1,84
07-2016,122,23580,"Gainesville, GA",67,67,0,0,0,0,83
07-2016,276,23900,"Gettysburg, PA",15,15,0,0,0,0,100
07-2016,104,24020,"Glens Falls, NY",17,17,0,0,0,0,72
07-2016,999,24220,"Grand Forks, ND-MN",6,6,0,0,0,0,83
07-2016,999,24260,"Grand Island, NE",76,4,0,0,72,2,70
07-2016,999,24300,"Grand Junction, CO",45,43,2,0,0,0,100
07-2016,266,24340,"Grand Rapids-Wyoming, MI",400,118,6,3,273,13,74
07-2016,999,24500,"Great Falls, MT",14,14,0,0,0,0,100
07-2016,216,24540,"Greeley, CO",141,122,6,3,10,2,86
07-2016,267,24580,"Green Bay, WI",67,62,0,0,5,1,92
07-2016,268,24660,"Greensboro-High Point, NC",156,143,0,0,13,1,100
07-2016,274,24780,"Greenville, NC",152,16,0,0,136,12,71
07-2016,273,24860,"Greenville-Anderson-Mauldin, SC",833,341,0,24,468,5,99
07-2016,999,25060,"Gulfport-Biloxi-Pascagoula, MS",152,130,0,11,11,1,98
07-2016,548,25180,"Hagerstown-Martinsburg, MD-WV",78,78,0,0,0,0,97
07-2016,406,25220,"Hammond, LA",34,34,0,0,0,0,94
07-2016,276,25420,"Harrisburg-Carlisle, PA",123,74,0,0,49,3,100
07-2016,277,25500,"Harrisonburg, VA",33,33,0,0,0,0,100
07-2016,278,25540,"Hartford-West Hartford-East Hartford, CT",74,64,0,0,10,2,100
07-2016,999,25620,"Hattiesburg, MS",14,8,0,0,6,1,84
07-2016,280,25860,"Hickory-Lenoir-Morganton, NC",9,1,0,0,8,1,13
07-2016,999,25940,"Hilton Head Island-Bluffton-Beaufort, SC",66,37,0,0,29,4,36
07-2016,496,25980,"Hinesville, GA",19,19,0,0,0,0,52
07-2016,999,26140,"Homosassa Springs, FL",35,30,0,0,5,1,97
07-2016,284,26300,"Hot Springs, AR",4,4,0,0,0,0,100
07-2016,999,26380,"Houma-Thibodaux, LA",30,30,0,0,0,0,86
07-2016,288,26420,"Houston-The Woodlands-Sugar Land, TX",3544,2939,4,0,601,23,100
07-2016,170,26580,"Huntington-Ashland, WV-KY-OH",9,7,2,0,0,0,64
07-2016,290,26620,"Huntsville, AL",188,188,0,0,0,0,100
07-2016,292,26820,"Idaho Falls, ID",51,51,0,0,0,0,99
07-2016,294,26900,"Indianapolis-Carmel-Anderson, IN",743,464,10,0,269,18,99
07-2016,168,26980,"Iowa City, IA",24,12,0,12,0,0,78
07-2016,296,27060,"Ithaca, NY",3,3,0,0,0,0,18
07-2016,999,27100,"Jackson, MI",1,1,0,0,0,0,4
07-2016,298,27140,"Jackson, MS",147,147,0,0,0,0,97
07-2016,297,27180,"Jackson, TN",13,13,0,0,0,0,75
07-2016,300,27260,"Jacksonville, FL",1425,746,6,0,673,18,100
07-2016,999,27340,"Jacksonville, NC",76,76,0,0,0,0,100
07-2016,357,27500,"Janesville-Beloit, WI",6,6,0,0,0,0,70
07-2016,304,27740,"Johnson City, TN",14,14,0,0,0,0,53
07-2016,306,27780,"Johnstown, PA",0,0,0,0,0,0,6
07-2016,308,27860,"Jonesboro, AR",38,33,2,3,0,0,85
07-2016,309,27900,"Joplin, MO",6,6,0,0,0,0,56
07-2016,999,27980,"Kahului-Wailuku-Lahaina, HI",67,17,50,0,0,0,100
07-2016,310,28020,"Kalamazoo-Portage, MI",8,8,0,0,0,0,20
07-2016,176,28100,"Kankakee, IL",1,1,0,0,0,0,10
07-2016,312,28140,"Kansas City, MO-KS",984,440,10,59,475,28,100
07-2016,999,28420,"Kennewick-Richland, WA",106,91,0,0,15,1,100
