date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
08-2023,999,10180,"Abilene, TX",37,21,16,0,0,0,
08-2023,184,10420,"Akron, OH",79,52,2,12,13,2,
08-2023,999,10500,"Albany, GA",18,18,0,0,0,0,
08-2023,440,10540,"Albany-Lebanon, OR",37,27,10,0,0,0,
08-2023,104,10580,"Albany-Schenectady-Troy, NY",163,104,12,11,36,6,
08-2023,106,10740,"Albuquerque, NM",235,235,0,0,0,0,
08-2023,999,10780,"Alexandria, LA",29,29,0,0,0,0,
08-2023,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",131,117,0,0,14,2,
08-2023,107,11020,"Altoona, PA",9,7,2,0,0,0,
08-2023,108,11100,"Amarillo, TX",71,61,10,0,0,0,
08-2023,218,11180,"Ames, IA",32,12,4,16,0,0,
08-2023,999,11260,"Anchorage, AK",15,15,0,0,0,0,
08-2023,220,11460,"Ann Arbor, MI",382,87,0,0,295,2,
08-2023,999,11500,"Anniston-Oxford, AL",6,6,0,0,0,0,
08-2023,118,11540,"Appleton, WI",55,51,4,0,0,0,
08-2023,120,11700,"Asheville, NC",232,199,2,0,31,2,
08-2023,122,12020,"Athens-Clarke County, GA",110,95,2,0,13,1,
08-2023,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3820,2520,10,4,1286,32,
08-2023,428,12100,"Atlantic City-Hammonton, NJ",34,26,0,0,8,1,
08-2023,194,12220,"Auburn-Opelika, AL",119,107,0,0,12,1,
08-2023,999,12260,"Augusta-Richmond County, GA-SC",329,317,0,12,0,0,
08-2023,999,12420,"Austin-Round Rock-Georgetown, TX",4761,1709,34,0,3018,30,
08-2023,999,12540,"Bakersfield, CA",237,228,0,3,6,1,
08-2023,548,12580,"Baltimore-Columbia-Towson, MD",499,379,0,0,120,2,
08-2023,999,12620,"Bangor, ME",27,27,0,0,0,0,
08-2023,148,12700,"Barnstable Town, MA",45,39,2,4,0,0,
08-2023,999,12940,"Baton Rouge, LA",308,303,2,3,0,0,
08-2023,310,12980,"Battle Creek, MI",7,7,0,0,0,0,
08-2023,474,13020,"Bay City, MI",5,5,0,0,0,0,
08-2023,999,13140,"Beaumont-Port Arthur, TX",88,86,2,0,0,0,
08-2023,999,13220,"Beckley, WV",10,10,0,0,0,0,
08-2023,999,13380,"Bellingham, WA",66,64,2,0,0,0,
08-2023,140,13460,"Bend, OR",129,127,2,0,0,0,
08-2023,999,13740,"Billings, MT",47,47,0,0,0,0,
08-2023,999,13780,"Binghamton, NY",37,11,0,4,22,3,
08-2023,142,13820,"Birmingham-Hoover, AL",259,259,0,0,0,0,
08-2023,999,13900,"Bismarck, ND",56,32,16,8,0,0,
08-2023,999,13980,"Blacksburg-Christiansburg, VA",46,46,0,0,0,0,
08-2023,145,14010,"Bloomington, IL",20,20,0,0,0,0,
08-2023,144,14020,"Bloomington, IN",27,27,0,0,0,0,
08-2023,146,14100,"Bloomsburg-Berwick, PA",10,10,0,0,0,0,
08-2023,147,14260,"Boise City, ID",1020,741,14,20,245,10,
08-2023,148,14460,"Boston-Cambridge-Newton, MA-NH",865,348,54,41,422,26,
08-2023,216,14500,"Boulder, CO",90,57,0,0,33,2,
08-2023,150,14540,"Bowling Green, KY",80,70,0,0,10,1,
08-2023,500,14740,"Bremerton-Silverdale-Port Orchard, WA",105,81,0,0,24,1,
08-2023,408,14860,"Bridgeport-Stamford-Norwalk, CT",118,44,4,4,66,4,
08-2023,154,15180,"Brownsville-Harlingen, TX",232,169,18,10,35,3,
08-2023,999,15260,"Brunswick, GA",49,47,2,0,0,0,
08-2023,160,15380,"Buffalo-Cheektowaga, NY",201,75,4,4,118,5,
08-2023,268,15500,"Burlington, NC",137,137,0,0,0,0,
08-2023,162,15540,"Burlington-South Burlington, VT",144,36,4,6,98,5,
08-2023,548,15680,"California-Lexington Park, MD",19,19,0,0,0,0,
08-2023,184,15940,"Canton-Massillon, OH",52,33,2,9,8,1,
08-2023,163,15980,"Cape Coral-Fort Myers, FL",1156,868,8,4,276,17,
08-2023,164,16020,"Cape Girardeau, MO-IL",9,9,0,0,0,0,
08-2023,999,16060,"Carbondale-Marion, IL",12,6,2,4,0,0,
08-2023,456,16180,"Carson City, NV",22,15,0,0,7,1,
08-2023,999,16220,"Casper, WY",13,5,0,8,0,0,
08-2023,168,16300,"Cedar Rapids, IA",55,51,4,0,0,0,
08-2023,548,16540,"Chambersburg-Waynesboro, PA",48,40,0,0,8,1,
08-2023,999,16580,"Champaign-Urbana, IL",35,35,0,0,0,0,
08-2023,170,16620,"Charleston, WV",17,17,0,0,0,0,
08-2023,999,16700,"Charleston-North Charleston, SC",757,575,0,0,182,5,
08-2023,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2212,1782,48,0,382,11,
08-2023,999,16820,"Charlottesville, VA",102,75,0,3,24,2,
08-2023,174,16860,"Chattanooga, TN-GA",270,202,14,9,45,2,
08-2023,999,16940,"Cheyenne, WY",10,10,0,0,0,0,
08-2023,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1417,781,24,61,551,29,
08-2023,999,17020,"Chico, CA",71,67,0,4,0,0,
08-2023,178,17140,"Cincinnati, OH-KY-IN",595,397,22,27,149,9,
08-2023,999,17300,"Clarksville, TN-KY",617,141,6,14,456,28,
08-2023,174,17420,"Cleveland, TN",97,97,0,0,0,0,
08-2023,184,17460,"Cleveland-Elyria, OH",267,228,0,7,32,2,
08-2023,518,17660,"Coeur dAlene, ID",130,103,4,3,20,2,
08-2023,999,17780,"College Station-Bryan, TX",86,86,0,0,0,0,
08-2023,999,17820,"Colorado Springs, CO",336,154,60,0,122,4,
08-2023,190,17860,"Columbia, MO",50,50,0,0,0,0,
08-2023,192,17900,"Columbia, SC",814,469,20,15,310,1,
08-2023,194,17980,"Columbus, GA-AL",109,50,2,0,57,1,
08-2023,294,18020,"Columbus, IN",27,27,0,0,0,0,
08-2023,198,18140,"Columbus, OH",1633,541,18,11,1063,28,
08-2023,204,18580,"Corpus Christi, TX",175,175,0,0,0,0,
08-2023,440,18700,"Corvallis, OR",216,14,4,0,198,9,
08-2023,999,18880,"Crestview-Fort Walton Beach-Destin, FL",551,278,6,0,267,8,
08-2023,999,19060,"Cumberland, MD-WV",3,3,0,0,0,0,
08-2023,206,19100,"Dallas-Fort Worth-Arlington, TX",5334,3952,44,142,1196,28,
08-2023,174,19140,"Dalton, GA",45,33,6,6,0,0,
08-2023,999,19180,"Danville, IL",0,0,0,0,0,0,
08-2023,380,19300,"Daphne-Fairhope-Foley, AL",285,283,2,0,0,0,
08-2023,209,19340,"Davenport-Moline-Rock Island, IA-IL",47,35,0,7,5,1,
08-2023,212,19430,"Dayton-Kettering, OH",141,110,0,0,31,1,
08-2023,290,19460,"Decatur, AL",70,70,0,0,0,0,
08-2023,999,19500,"Decatur, IL",4,4,0,0,0,0,
08-2023,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",565,508,38,8,11,2,
08-2023,216,19740,"Denver-Aurora-Lakewood, CO",1856,896,0,3,957,15,
08-2023,218,19780,"Des Moines-West Des Moines, IA",406,383,18,0,5,1,
08-2023,220,19820,"Detroit-Warren-Dearborn, MI",541,424,6,28,83,10,
08-2023,222,20020,"Dothan, AL",42,40,2,0,0,0,
08-2023,428,20100,"Dover, DE",97,89,8,0,0,0,
08-2023,999,20220,"Dubuque, IA",26,12,2,0,12,1,
08-2023,999,20260,"Duluth, MN-WI",80,76,4,0,0,0,
08-2023,450,20500,"Durham-Chapel Hill, NC",528,300,10,3,215,6,
08-2023,408,20700,"East Stroudsburg, PA",18,18,0,0,0,0,
08-2023,232,20740,"Eau Claire, WI",92,44,24,0,24,1,
08-2023,999,20940,"El Centro, CA",32,21,2,0,9,1,
08-2023,238,21340,"El Paso, TX",214,186,8,4,16,1,
08-2023,350,21060,"Elizabethtown-Fort Knox, KY",331,70,34,199,28,4,
08-2023,515,21140,"Elkhart-Goshen, IN",16,16,0,0,0,0,
08-2023,236,21300,"Elmira, NY",6,1,0,0,5,1,
08-2023,999,21420,"Enid, OK",0,0,0,0,0,0,
08-2023,240,21500,"Erie, PA",56,14,2,0,40,7,
08-2023,999,21660,"Eugene-Springfield, OR",73,61,0,0,12,1,
08-2023,999,21780,"Evansville, IN-KY",81,70,6,0,5,1,
08-2023,999,21820,"Fairbanks, AK",1,1,0,0,0,0,
08-2023,244,22020,"Fargo, ND-MN",292,119,0,0,173,2,
08-2023,999,22140,"Farmington, NM",3,3,0,0,0,0,
08-2023,246,22180,"Fayetteville, NC",236,236,0,0,0,0,
08-2023,999,22220,"Fayetteville-Springdale-Rogers, AR-MO",603,494,64,0,45,4,
08-2023,999,22380,"Flagstaff, AZ",110,46,0,4,60,3,
08-2023,220,22420,"Flint, MI",58,24,0,0,34,2,
08-2023,999,22500,"Florence, SC",17,17,0,0,0,0,
08-2023,999,22520,"Florence-Muscle Shoals, AL",12,12,0,0,0,0,
08-2023,999,22540,"Fond du Lac, WI",9,9,0,0,0,0,
08-2023,999,22660,"Fort Collins, CO",171,102,2,4,63,4,
08-2023,999,22900,"Fort Smith, AR-OK",63,29,34,0,0,0,
08-2023,258,23060,"Fort Wayne, IN",226,188,2,0,36,2,
08-2023,260,23420,"Fresno, CA",468,261,0,0,207,21,
08-2023,999,23460,"Gadsden, AL",11,11,0,0,0,0,
08-2023,264,23540,"Gainesville, FL",236,109,6,0,121,3,
08-2023,122,23580,"Gainesville, GA",113,113,0,0,0,0,
08-2023,276,23900,"Gettysburg, PA",35,35,0,0,0,0,
08-2023,104,24020,"Glens Falls, NY",26,26,0,0,0,0,
08-2023,999,24140,"Goldsboro, NC",58,53,0,0,5,1,
08-2023,999,24220,"Grand Forks, ND-MN",26,22,4,0,0,0,
08-2023,999,24260,"Grand Island, NE",14,14,0,0,0,0,
08-2023,999,24300,"Grand Junction, CO",49,49,0,0,0,0,
08-2023,266,24340,"Grand Rapids-Kentwood, MI",421,215,12,28,166,6,
08-2023,366,24420,"Grants Pass, OR",29,22,2,0,5,1,
08-2023,999,24500,"Great Falls, MT",15,15,0,0,0,0,
08-2023,216,24540,"Greeley, CO",409,282,40,7,80,7,
08-2023,267,24580,"Green Bay, WI",109,76,16,0,17,2,
08-2023,268,24660,"Greensboro-High Point, NC",212,188,0,0,24,1,
08-2023,272,24780,"Greenville, NC",71,71,0,0,0,0,
08-2023,273,24860,"Greenville-Anderson, SC",699,651,38,0,10,2,
08-2023,999,25060,"Gulfport-Biloxi, MS",266,258,8,0,0,0,
08-2023,548,25180,"Hagerstown-Martinsburg, MD-WV",137,137,0,0,0,0,
08-2023,406,25220,"Hammond, LA",108,68,0,0,40,1,
08-2023,260,25260,"Hanford-Corcoran, CA",58,58,0,0,0,0,
08-2023,276,25420,"Harrisburg-Carlisle, PA",172,142,12,0,18,3,
08-2023,277,25500,"Harrisonburg, VA",47,33,14,0,0,0,
08-2023,278,25540,"Hartford-East Hartford-Middletown, CT",166,62,4,4,96,6,
08-2023,279,25620,"Hattiesburg, MS",8,8,0,0,0,0,
08-2023,999,25860,"Hickory-Lenoir-Morganton, NC",209,175,10,8,16,2,
08-2023,999,25940,"Hilton Head Island-Bluffton, SC",233,216,0,0,17,1,
08-2023,496,25980,"Hinesville, GA",69,67,2,0,0,0,
08-2023,999,26140,"Homosassa Springs, FL",151,147,0,4,0,0,
08-2023,284,26300,"Hot Springs, AR",7,7,0,0,0,0,
08-2023,999,26380,"Houma-Thibodaux, LA",65,65,0,0,0,0,
08-2023,288,26420,"Houston-The Woodlands-Sugar Land, TX",7305,5139,232,23,1911,52,
08-2023,170,26580,"Huntington-Ashland, WV-KY-OH",22,22,0,0,0,0,
08-2023,290,26620,"Huntsville, AL",485,353,0,0,132,1,
08-2023,292,26820,"Idaho Falls, ID",133,109,0,0,24,1,
