date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2021,999,10180,"Abilene, TX",78,52,26,0,0,0,96
04-2021,184,10420,"Akron, OH",78,68,2,3,5,1,61
04-2021,999,10500,"Albany, GA",31,14,0,0,17,1,92
04-2021,440,10540,"Albany-Lebanon, OR",81,38,2,3,38,5,88
04-2021,104,10580,"Albany-Schenectady-Troy, NY",199,147,12,0,40,4,100
04-2021,106,10740,"Albuquerque, NM",392,340,0,20,32,5,100
04-2021,999,10780,"Alexandria, LA",22,22,0,0,0,0,65
04-2021,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",86,61,2,0,23,4,38
04-2021,107,11020,"Altoona, PA",0,0,0,0,0,0,0
04-2021,108,11100,"Amarillo, TX",42,42,0,0,0,0,83
04-2021,218,11180,"Ames, IA",17,9,0,0,8,1,37
04-2021,999,11260,"Anchorage, AK",104,78,2,4,20,2,100
04-2021,220,11460,"Ann Arbor, MI",96,50,4,42,0,0,60
04-2021,999,11500,"Anniston-Oxford, AL",3,3,0,0,0,0,76
04-2021,118,11540,"Appleton, WI",106,60,2,0,44,2,67
04-2021,120,11700,"Asheville, NC",320,202,0,0,118,5,91
04-2021,122,12020,"Athens-Clarke County, GA",49,49,0,0,0,0,73
04-2021,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3851,3086,6,11,748,37,99
04-2021,428,12100,"Atlantic City-Hammonton, NJ",71,58,0,0,13,1,100
04-2021,194,12220,"Auburn-Opelika, AL",185,177,8,0,0,0,100
04-2021,999,12260,"Augusta-Richmond County, GA-SC",390,382,0,8,0,0,99
04-2021,999,12420,"Austin-Round Rock-Georgetown, TX",4669,2599,28,7,2035,39,100
04-2021,999,12540,"Bakersfield, CA",223,191,2,3,27,3,83
04-2021,548,12580,"Baltimore-Columbia-Towson, MD",459,459,0,0,0,0,100
04-2021,999,12620,"Bangor, ME",17,15,2,0,0,0,63
04-2021,148,12700,"Barnstable Town, MA",8,8,0,0,0,0,19
04-2021,999,12940,"Baton Rouge, LA",457,457,0,0,0,0,99
04-2021,310,12980,"Battle Creek, MI",5,5,0,0,0,0,23
04-2021,474,13020,"Bay City, MI",1,1,0,0,0,0,4
04-2021,999,13140,"Beaumont-Port Arthur, TX",91,87,0,4,0,0,68
04-2021,999,13220,"Beckley, WV",15,15,0,0,0,0,100
04-2021,999,13380,"Bellingham, WA",129,70,6,7,46,4,95
04-2021,140,13460,"Bend, OR",391,167,12,0,212,8,100
04-2021,999,13740,"Billings, MT",68,58,10,0,0,0,41
04-2021,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
04-2021,142,13820,"Birmingham-Hoover, AL",343,330,2,0,11,1,100
04-2021,999,13900,"Bismarck, ND",118,50,32,0,36,1,97
04-2021,999,13980,"Blacksburg-Christiansburg, VA",136,5,0,0,131,2,71
04-2021,145,14010,"Bloomington, IL",44,12,2,0,30,4,86
04-2021,144,14020,"Bloomington, IN",35,25,0,10,0,0,100
04-2021,146,14100,"Bloomsburg-Berwick, PA",8,8,0,0,0,0,100
04-2021,147,14260,"Boise City, ID",892,742,10,30,110,15,100
04-2021,148,14460,"Boston-Cambridge-Newton, MA-NH",2071,511,34,43,1483,68,100
04-2021,216,14500,"Boulder, CO",49,43,2,4,0,0,94
04-2021,150,14540,"Bowling Green, KY",93,93,0,0,0,0,99
04-2021,500,14740,"Bremerton-Silverdale-Port Orchard, WA",99,91,0,0,8,1,100
04-2021,408,14860,"Bridgeport-Stamford-Norwalk, CT",164,72,4,0,88,4,100
04-2021,154,15180,"Brownsville-Harlingen, TX",143,121,6,3,13,1,69
04-2021,999,15260,"Brunswick, GA",47,40,2,0,5,1,89
04-2021,160,15380,"Buffalo-Cheektowaga, NY",138,103,8,8,19,2,100
04-2021,268,15500,"Burlington, NC",132,132,0,0,0,0,45
04-2021,162,15540,"Burlington-South Burlington, VT",45,24,6,0,15,3,61
