date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
09-2021,999,10180,"Abilene, TX",62,56,6,0,0,0,96
09-2021,184,10420,"Akron, OH",62,57,0,0,5,1,61
09-2021,999,10500,"Albany, GA",40,26,0,0,14,1,92
09-2021,440,10540,"Albany-Lebanon, OR",66,29,4,3,30,3,88
09-2021,104,10580,"Albany-Schenectady-Troy, NY",273,97,2,3,171,4,100
09-2021,106,10740,"Albuquerque, NM",356,197,0,0,159,3,100
09-2021,999,10780,"Alexandria, LA",25,25,0,0,0,0,65
09-2021,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",52,40,2,0,10,2,38
09-2021,107,11020,"Altoona, PA",0,0,0,0,0,0,0
09-2021,108,11100,"Amarillo, TX",57,57,0,0,0,0,83
09-2021,218,11180,"Ames, IA",4,4,0,0,0,0,37
09-2021,999,11260,"Anchorage, AK",89,64,0,7,18,1,100
09-2021,220,11460,"Ann Arbor, MI",45,45,0,0,0,0,60
09-2021,999,11500,"Anniston-Oxford, AL",2,2,0,0,0,0,76
09-2021,118,11540,"Appleton, WI",43,37,6,0,0,0,67
09-2021,120,11700,"Asheville, NC",287,181,0,0,106,6,91
09-2021,122,12020,"Athens-Clarke County, GA",63,15,0,0,48,4,73
09-2021,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3251,2270,8,10,963,39,99
09-2021,428,12100,"Atlantic City-Hammonton, NJ",52,42,0,0,10,1,100
09-2021,194,12220,"Auburn-Opelika, AL",138,114,0,0,24,2,100
09-2021,999,12260,"Augusta-Richmond County, GA-SC",338,331,0,7,0,0,99
09-2021,999,12420,"Austin-Round Rock-Georgetown, TX",2481,1829,48,0,604,11,100
09-2021,999,12540,"Bakersfield, CA",193,159,10,0,24,2,83
09-2021,548,12580,"Baltimore-Columbia-Towson, MD",836,381,0,0,455,12,100
09-2021,999,12620,"Bangor, ME",15,15,0,0,0,0,63
09-2021,148,12700,"Barnstable Town, MA",7,7,0,0,0,0,19
09-2021,999,12940,"Baton Rouge, LA",325,325,0,0,0,0,99
09-2021,310,12980,"Battle Creek, MI",3,3,0,0,0,0,23
09-2021,474,13020,"Bay City, MI",2,2,0,0,0,0,4
09-2021,999,13140,"Beaumont-Port Arthur, TX",85,85,0,0,0,0,68
09-2021,999,13220,"Beckley, WV",8,8,0,0,0,0,100
09-2021,999,13380,"Bellingham, WA",97,74,4,9,10,2,95
09-2021,140,13460,"Bend, OR",201,119,8,4,70,6,100
09-2021,999,13740,"Billings, MT",34,30,4,0,0,0,41
09-2021,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
09-2021,142,13820,"Birmingham-Hoover, AL",245,232,0,0,13,1,100
09-2021,999,13900,"Bismarck, ND",98,60,38,0,0,0,97
09-2021,999,13980,"Blacksburg-Christiansburg, VA",3,3,0,0,0,0,71
09-2021,145,14010,"Bloomington, IL",44,10,2,0,32,1,86
09-2021,144,14020,"Bloomington, IN",264,20,0,0,244,1,100
09-2021,146,14100,"Bloomsburg-Berwick, PA",4,4,0,0,0,0,100
09-2021,147,14260,"Boise City, ID",1037,553,8,48,428,23,100
09-2021,148,14460,"Boston-Cambridge-Newton, MA-NH",1710,385,16,18,1291,50,100
09-2021,216,14500,"Boulder, CO",46,19,0,3,24,1,94
09-2021,150,14540,"Bowling Green, KY",309,93,0,0,216,9,99
09-2021,500,14740,"Bremerton-Silverdale-Port Orchard, WA",137,82,4,6,45,4,100
09-2021,408,14860,"Bridgeport-Stamford-Norwalk, CT",76,57,12,0,7,1,100
09-2021,154,15180,"Brownsville-Harlingen, TX",116,97,4,3,12,1,69
09-2021,999,15260,"Brunswick, GA",44,35,4,0,5,1,89
09-2021,160,15380,"Buffalo-Cheektowaga, NY",115,92,4,0,19,2,100
09-2021,268,15500,"Burlington, NC",127,106,0,16,5,1,45
09-2021,162,15540,"Burlington-South Burlington, VT",42,25,2,0,15,3,61
09-2021,548,15680,"California-Lexington Park, MD",19,19,0,0,0,0,100
09-2021,184,15940,"Canton-Massillon, OH",131,38,0,3,90,13,85
09-2021,163,15980,"Cape Coral-Fort Myers, FL",1077,963,50,8,56,3,100
09-2021,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
09-2021,456,16180,"Carson City, NV",22,16,0,0,6,1,100
09-2021,999,16220,"Casper, WY",16,11,0,0,5,1,98
09-2021,168,16300,"Cedar Rapids, IA",78,40,14,4,20,2,78
09-2021,548,16540,"Chambersburg-Waynesboro, PA",33,22,6,0,5,1,100
09-2021,999,16580,"Champaign-Urbana, IL",2,2,0,0,0,0,60
09-2021,170,16620,"Charleston, WV",13,13,0,0,0,0,85
09-2021,999,16700,"Charleston-North Charleston, SC",700,496,0,3,201,8,100
09-2021,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2493,1539,4,3,947,21,91
09-2021,999,16820,"Charlottesville, VA",103,67,0,0,36,2,70
09-2021,174,16860,"Chattanooga, TN-GA",174,126,6,0,42,2,78
09-2021,999,16940,"Cheyenne, WY",46,37,0,3,6,1,98
09-2021,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1457,865,22,112,458,30,100
09-2021,999,17020,"Chico, CA",18,18,0,0,0,0,31
09-2021,178,17140,"Cincinnati, OH-KY-IN",516,425,0,6,85,3,99
09-2021,999,17300,"Clarksville, TN-KY",504,163,2,47,292,21,100
09-2021,174,17420,"Cleveland, TN",39,36,0,3,0,0,64
09-2021,184,17460,"Cleveland-Elyria, OH",230,222,2,6,0,0,93
