date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
05-2022,999,10180,"Abilene, TX",320,44,2,0,274,36,
05-2022,184,10420,"Akron, OH",142,71,0,12,59,11,
05-2022,999,10500,"Albany, GA",17,17,0,0,0,0,
05-2022,440,10540,"Albany-Lebanon, OR",45,26,2,0,17,2,
05-2022,104,10580,"Albany-Schenectady-Troy, NY",227,115,0,6,106,5,
05-2022,106,10740,"Albuquerque, NM",498,170,0,0,328,3,
05-2022,999,10780,"Alexandria, LA",18,18,0,0,0,0,
05-2022,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",203,125,0,0,78,2,
05-2022,107,11020,"Altoona, PA",8,8,0,0,0,0,
05-2022,108,11100,"Amarillo, TX",95,95,0,0,0,0,
05-2022,218,11180,"Ames, IA",25,25,0,0,0,0,
05-2022,999,11260,"Anchorage, AK",95,73,0,4,18,2,
05-2022,220,11460,"Ann Arbor, MI",43,43,0,0,0,0,
05-2022,999,11500,"Anniston-Oxford, AL",14,14,0,0,0,0,
05-2022,118,11540,"Appleton, WI",74,42,14,0,18,2,
05-2022,120,11700,"Asheville, NC",391,283,0,0,108,6,
05-2022,122,12020,"Athens-Clarke County, GA",78,78,0,0,0,0,
05-2022,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3373,2467,8,0,898,28,
05-2022,428,12100,"Atlantic City-Hammonton, NJ",52,37,2,0,13,2,
05-2022,194,12220,"Auburn-Opelika, AL",162,109,2,0,51,2,
05-2022,999,12260,"Augusta-Richmond County, GA-SC",501,365,0,0,136,1,
05-2022,999,12420,"Austin-Round Rock-Georgetown, TX",4652,1913,50,9,2680,48,
05-2022,999,12540,"Bakersfield, CA",179,172,2,0,5,1,
05-2022,548,12580,"Baltimore-Columbia-Towson, MD",480,344,0,0,136,1,
05-2022,999,12620,"Bangor, ME",49,37,4,8,0,0,
05-2022,148,12700,"Barnstable Town, MA",51,51,0,0,0,0,
05-2022,999,12940,"Baton Rouge, LA",379,371,8,0,0,0,
05-2022,310,12980,"Battle Creek, MI",8,8,0,0,0,0,
05-2022,474,13020,"Bay City, MI",7,7,0,0,0,0,
05-2022,999,13140,"Beaumont-Port Arthur, TX",116,108,2,0,6,1,
05-2022,999,13220,"Beckley, WV",10,10,0,0,0,0,
05-2022,999,13380,"Bellingham, WA",156,77,6,4,69,4,
05-2022,140,13460,"Bend, OR",156,124,2,6,24,2,
05-2022,999,13740,"Billings, MT",34,34,0,0,0,0,
05-2022,999,13780,"Binghamton, NY",31,11,0,0,20,3,
05-2022,142,13820,"Birmingham-Hoover, AL",324,270,0,0,54,1,
05-2022,999,13900,"Bismarck, ND",63,47,16,0,0,0,
05-2022,999,13980,"Blacksburg-Christiansburg, VA",31,31,0,0,0,0,
05-2022,145,14010,"Bloomington, IL",76,20,2,0,54,1,
05-2022,144,14020,"Bloomington, IN",12,12,0,0,0,0,
05-2022,146,14100,"Bloomsburg-Berwick, PA",14,9,0,0,5,1,
05-2022,147,14260,"Boise City, ID",1266,653,12,52,549,22,
05-2022,148,14460,"Boston-Cambridge-Newton, MA-NH",1142,351,38,42,711,42,
