date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
09-2020,999,10180,"Abilene, TX",32,30,2,0,0,0,95
09-2020,184,10420,"Akron, OH",62,62,0,0,0,0,55
09-2020,999,10500,"Albany, GA",73,10,0,0,63,6,91
09-2020,440,10540,"Albany-Lebanon, OR",23,23,0,0,0,0,89
09-2020,104,10580,"Albany-Schenectady-Troy, NY",191,122,10,4,55,7,100
09-2020,106,10740,"Albuquerque, NM",155,150,0,0,5,1,97
09-2020,999,10780,"Alexandria, LA",21,21,0,0,0,0,52
09-2020,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",49,49,0,0,0,0,37
09-2020,107,11020,"Altoona, PA",0,0,0,0,0,0,11
09-2020,108,11100,"Amarillo, TX",45,45,0,0,0,0,81
09-2020,218,11180,"Ames, IA",14,14,0,0,0,0,62
09-2020,999,11260,"Anchorage, AK",109,94,0,4,11,1,100
09-2020,220,11460,"Ann Arbor, MI",90,47,36,0,7,1,57
09-2020,999,11500,"Anniston-Oxford, AL",5,5,0,0,0,0,69
09-2020,118,11540,"Appleton, WI",54,44,10,0,0,0,70
09-2020,120,11700,"Asheville, NC",232,181,0,0,51,3,83
09-2020,122,12020,"Athens-Clarke County, GA",223,53,170,0,0,0,96
09-2020,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3253,2810,6,14,423,14,100
09-2020,428,12100,"Atlantic City-Hammonton, NJ",56,39,0,0,17,2,100
09-2020,194,12220,"Auburn-Opelika, AL",96,91,2,3,0,0,100
09-2020,999,12260,"Augusta-Richmond County, GA-SC",350,337,6,7,0,0,99
09-2020,999,12420,"Austin-Round Rock-Georgetown, TX",4316,1843,24,6,2443,33,100
09-2020,999,12540,"Bakersfield, CA",176,171,0,0,5,1,79
09-2020,548,12580,"Baltimore-Columbia-Towson, MD",591,561,0,0,30,3,100
09-2020,999,12620,"Bangor, ME",16,14,2,0,0,0,61
09-2020,148,12700,"Barnstable Town, MA",13,13,0,0,0,0,12
09-2020,999,12940,"Baton Rouge, LA",344,340,4,0,0,0,99
09-2020,310,12980,"Battle Creek, MI",1,1,0,0,0,0,9
09-2020,474,13020,"Bay City, MI",2,2,0,0,0,0,16
09-2020,999,13140,"Beaumont-Port Arthur, TX",59,45,0,0,14,2,62
09-2020,999,13220,"Beckley, WV",8,8,0,0,0,0,100
09-2020,999,13380,"Bellingham, WA",68,59,4,0,5,1,96
09-2020,140,13460,"Bend, OR",163,115,10,0,38,2,100
09-2020,999,13740,"Billings, MT",44,40,4,0,0,0,33
09-2020,999,13780,"Binghamton, NY",0,0,0,0,0,0,0
09-2020,142,13820,"Birmingham-Hoover, AL",352,345,0,0,7,1,100
09-2020,999,13900,"Bismarck, ND",167,58,48,9,52,1,97
09-2020,999,13980,"Blacksburg-Christiansburg, VA",15,5,0,0,10,1,28
09-2020,145,14010,"Bloomington, IL",13,11,2,0,0,0,79
09-2020,144,14020,"Bloomington, IN",72,31,2,0,39,1,100
09-2020,146,14100,"Bloomsburg-Berwick, PA",11,11,0,0,0,0,100
09-2020,147,14260,"Boise City, ID",945,779,10,88,68,2,100
09-2020,148,14460,"Boston-Cambridge-Newton, MA-NH",1226,417,24,12,773,74,100
09-2020,216,14500,"Boulder, CO",122,59,0,0,63,4,95
09-2020,150,14540,"Bowling Green, KY",117,65,0,4,48,4,99
09-2020,500,14740,"Bremerton-Silverdale-Port Orchard, WA",194,96,2,0,96,4,100
09-2020,408,14860,"Bridgeport-Stamford-Norwalk, CT",368,65,0,0,303,5,100
09-2020,154,15180,"Brownsville-Harlingen, TX",121,113,8,0,0,0,69
09-2020,999,15260,"Brunswick, GA",77,51,8,0,18,1,92
09-2020,160,15380,"Buffalo-Cheektowaga, NY",140,107,0,7,26,3,100
09-2020,268,15500,"Burlington, NC",74,74,0,0,0,0,45
09-2020,162,15540,"Burlington-South Burlington, VT",39,24,6,3,6,1,53
09-2020,548,15680,"California-Lexington Park, MD",66,61,0,0,5,1,100
09-2020,184,15940,"Canton-Massillon, OH",57,43,6,3,5,1,89
09-2020,163,15980,"Cape Coral-Fort Myers, FL",966,718,92,8,148,4,100
09-2020,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
09-2020,456,16180,"Carson City, NV",15,15,0,0,0,0,100
09-2020,999,16220,"Casper, WY",20,16,4,0,0,0,93
09-2020,168,16300,"Cedar Rapids, IA",45,37,8,0,0,0,75
09-2020,548,16540,"Chambersburg-Waynesboro, PA",31,31,0,0,0,0,100
09-2020,999,16580,"Champaign-Urbana, IL",76,14,2,0,60,1,75
09-2020,170,16620,"Charleston, WV",30,30,0,0,0,0,87
09-2020,999,16700,"Charleston-North Charleston, SC",623,479,0,3,141,5,100
09-2020,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1659,1625,4,3,27,2,95
09-2020,999,16820,"Charlottesville, VA",98,77,2,0,19,1,75
09-2020,174,16860,"Chattanooga, TN-GA",237,183,6,3,45,2,85
09-2020,999,16940,"Cheyenne, WY",47,47,0,0,0,0,99
09-2020,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1472,885,34,21,532,28,100
09-2020,999,17020,"Chico, CA",44,29,0,0,15,2,63
09-2020,178,17140,"Cincinnati, OH-KY-IN",564,511,10,10,33,5,99
09-2020,999,17300,"Clarksville, TN-KY",230,221,4,0,5,1,100
09-2020,174,17420,"Cleveland, TN",39,39,0,0,0,0,66
09-2020,184,17460,"Cleveland-Elyria, OH",318,281,2,6,29,2,98
09-2020,518,17660,"Coeur dAlene, ID",154,137,0,0,17,1,94
09-2020,999,17780,"College Station-Bryan, TX",118,118,0,0,0,0,100
09-2020,999,17820,"Colorado Springs, CO",679,523,116,0,40,4,100
09-2020,190,17860,"Columbia, MO",85,85,0,0,0,0,100
09-2020,192,17900,"Columbia, SC",571,566,0,0,5,1,100
09-2020,194,17980,"Columbus, GA-AL",164,62,0,0,102,7,98
09-2020,294,18020,"Columbus, IN",17,17,0,0,0,0,100
09-2020,198,18140,"Columbus, OH",1033,587,10,0,436,6,98
09-2020,204,18580,"Corpus Christi, TX",123,123,0,0,0,0,63
09-2020,440,18700,"Corvallis, OR",3,3,0,0,0,0,77
09-2020,999,18880,"Crestview-Fort Walton Beach-Destin, FL",223,216,0,0,7,1,100
09-2020,999,19060,"Cumberland, MD-WV",0,0,0,0,0,0,38
09-2020,206,19100,"Dallas-Fort Worth-Arlington, TX",5127,4193,40,15,879,28,100
09-2020,999,19180,"Danville, IL",0,0,0,0,0,0,0
09-2020,380,19300,"Daphne-Fairhope-Foley, AL",217,204,2,0,11,1,83
09-2020,209,19340,"Davenport-Moline-Rock Island, IA-IL",58,39,0,4,15,1,77
09-2020,212,19430,"Dayton-Kettering, OH",154,83,0,7,64,9,90
09-2020,290,19460,"Decatur, AL",19,19,0,0,0,0,95
09-2020,999,19500,"Decatur, IL",5,3,2,0,0,0,46
09-2020,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",367,299,28,0,40,2,74
09-2020,216,19740,"Denver-Aurora-Lakewood, CO",2062,964,26,14,1058,15,100
09-2020,218,19780,"Des Moines-West Des Moines, IA",780,594,4,0,182,6,98
09-2020,220,19820,"Detroit-Warren-Dearborn, MI",718,548,4,49,117,11,100
09-2020,222,20020,"Dothan, AL",19,19,0,0,0,0,64
09-2020,428,20100,"Dover, DE",177,163,14,0,0,0,100
09-2020,999,20220,"Dubuque, IA",6,6,0,0,0,0,44
09-2020,999,20260,"Duluth, MN-WI",17,17,0,0,0,0,8
09-2020,450,20500,"Durham-Chapel Hill, NC",493,345,0,11,137,3,100
09-2020,408,20700,"East Stroudsburg, PA",11,11,0,0,0,0,34
09-2020,232,20740,"Eau Claire, WI",127,61,26,0,40,3,96
09-2020,999,20940,"El Centro, CA",60,36,0,0,24,3,69
09-2020,238,21340,"El Paso, TX",316,265,8,16,27,1,100
09-2020,350,21060,"Elizabethtown-Fort Knox, KY",160,46,2,0,112,4,100
09-2020,515,21140,"Elkhart-Goshen, IN",21,21,0,0,0,0,67
09-2020,236,21300,"Elmira, NY",1,1,0,0,0,0,1
09-2020,999,21420,"Enid, OK",4,4,0,0,0,0,100
