date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
11-2018,999,10180,"Abilene, TX",21,21,0,0,0,0,98
11-2018,184,10420,"Akron, OH",54,54,0,0,0,0,65
11-2018,999,10500,"Albany, GA",3,3,0,0,0,0,93
11-2018,440,10540,"Albany, OR",62,17,0,0,45,3,80
11-2018,104,10580,"Albany-Schenectady-Troy, NY",152,111,6,0,35,4,100
11-2018,106,10740,"Albuquerque, NM",147,137,0,3,7,1,100
11-2018,999,10780,"Alexandria, LA",13,13,0,0,0,0,73
11-2018,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",41,20,0,0,21,2,35
11-2018,999,11020,"Altoona, PA",1,1,0,0,0,0,0
11-2018,108,11100,"Amarillo, TX",25,25,0,0,0,0,63
11-2018,218,11180,"Ames, IA",8,8,0,0,0,0,83
11-2018,999,11260,"Anchorage, AK",86,63,6,4,13,2,100
11-2018,220,11460,"Ann Arbor, MI",24,22,2,0,0,0,54
11-2018,999,11500,"Anniston-Oxford-Jacksonville, AL",1,1,0,0,0,0,81
11-2018,118,11540,"Appleton, WI",32,24,8,0,0,0,75
11-2018,120,11700,"Asheville, NC",206,146,0,0,60,3,90
11-2018,122,12020,"Athens-Clarke County, GA",30,30,0,0,0,0,91
11-2018,122,12060,"Atlanta-Sandy Springs-Roswell, GA",3473,1803,8,0,1662,21,99
11-2018,428,12100,"Atlantic City-Hammonton, NJ",119,45,0,0,74,3,100
11-2018,194,12220,"Auburn-Opelika, AL",128,89,2,0,37,1,100
11-2018,999,12260,"Augusta-Richmond County, GA-SC",274,209,2,8,55,5,99
11-2018,999,12420,"Austin-Round Rock, TX",1781,1229,2,24,526,14,100
11-2018,999,12540,"Bakersfield, CA",204,148,8,0,48,4,76
11-2018,548,12580,"Baltimore-Columbia-Towson, MD",655,366,0,0,289,6,100
11-2018,999,12620,"Bangor, ME",9,9,0,0,0,0,59
11-2018,148,12700,"Barnstable Town, MA",9,9,0,0,0,0,15
11-2018,999,12940,"Baton Rouge, LA",208,205,0,3,0,0,100
11-2018,310,12980,"Battle Creek, MI",0,0,0,0,0,0,14
11-2018,474,13020,"Bay City, MI",0,0,0,0,0,0,10
11-2018,999,13140,"Beaumont-Port Arthur, TX",33,28,0,0,5,1,41
11-2018,999,13220,"Beckley, WV",7,7,0,0,0,0,100
11-2018,999,13380,"Bellingham, WA",106,47,0,14,45,8,97
11-2018,140,13460,"Bend-Redmond, OR",192,160,10,0,22,2,100
11-2018,999,13740,"Billings, MT",43,43,0,0,0,0,40
11-2018,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
11-2018,142,13820,"Birmingham-Hoover, AL",220,220,0,0,0,0,100
11-2018,999,13900,"Bismarck, ND",22,20,2,0,0,0,100
