date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
05-2014,999,10180,"Abilene, TX",26,26,0,0,0,0,92
05-2014,184,10420,"Akron, OH",39,39,0,0,0,0,67
05-2014,999,10500,"Albany, GA",12,12,0,0,0,0,99
05-2014,440,10540,"Albany, OR",27,22,0,0,5,1,78
05-2014,104,10580,"Albany-Schenectady-Troy, NY",98,85,4,3,6,1,70
05-2014,106,10740,"Albuquerque, NM",158,149,0,4,5,1,100
05-2014,999,10780,"Alexandria, LA",36,34,2,0,0,0,97
05-2014,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",120,106,0,8,6,1,100
05-2014,999,11020,"Altoona, PA",1,1,0,0,0,0,23
05-2014,108,11100,"Amarillo, TX",37,37,0,0,0,0,87
05-2014,218,11180,"Ames, IA",67,17,0,0,50,1,96
05-2014,999,11260,"Anchorage, AK",96,47,6,43,0,0,100
05-2014,220,11460,"Ann Arbor, MI",102,18,0,0,84,7,88
05-2014,999,11500,"Anniston-Oxford-Jacksonville, AL",2,2,0,0,0,0,78
05-2014,118,11540,"Appleton, WI",147,55,4,4,84,9,86
05-2014,120,11700,"Asheville, NC",127,120,0,0,7,1,95
05-2014,122,12020,"Athens-Clarke County, GA",48,48,0,0,0,0,92
05-2014,122,12060,"Atlanta-Sandy Springs-Roswell, GA",2535,1519,2,10,1004,39,100
05-2014,428,12100,"Atlantic City-Hammonton, NJ",187,40,2,0,145,2,100
05-2014,194,12220,"Auburn-Opelika, AL",70,65,0,0,5,1,100
05-2014,999,12260,"Augusta-Richmond County, GA-SC",192,190,2,0,0,0,90
05-2014,999,12420,"Austin-Round Rock, TX",2216,1226,20,9,961,35,100
05-2014,999,12540,"Bakersfield, CA",215,174,0,3,38,4,96
05-2014,548,12580,"Baltimore-Columbia-Towson, MD",514,383,2,3,126,7,100
05-2014,999,12620,"Bangor, ME",9,9,0,0,0,0,53
05-2014,148,12700,"Barnstable Town, MA",59,49,0,0,10,2,83
05-2014,999,12940,"Baton Rouge, LA",253,249,0,4,0,0,91
05-2014,310,12980,"Battle Creek, MI",6,6,0,0,0,0,49
05-2014,474,13020,"Bay City, MI",0,0,0,0,0,0,28
05-2014,999,13140,"Beaumont-Port Arthur, TX",90,90,0,0,0,0,48
05-2014,999,13220,"Beckley, WV",12,12,0,0,0,0,92
05-2014,999,13380,"Bellingham, WA",47,29,2,0,16,1,67
05-2014,140,13460,"Bend-Redmond, OR",98,94,4,0,0,0,100
05-2014,999,13740,"Billings, MT",46,46,0,0,0,0,49
05-2014,999,13780,"Binghamton, NY",0,0,0,0,0,0,11
05-2014,142,13820,"Birmingham-Hoover, AL",304,215,0,0,89,3,100
05-2014,999,13900,"Bismarck, ND",115,92,2,0,21,2,97
05-2014,145,14010,"Bloomington, IL",53,33,0,0,20,1,89
05-2014,144,14020,"Bloomington, IN",55,16,2,0,37,4,100
05-2014,146,14100,"Bloomsburg-Berwick, PA",2,2,0,0,0,0,24
05-2014,147,14260,"Boise City, ID",605,414,4,16,171,4,100
05-2014,148,14460,"Boston-Cambridge-Newton, MA-NH",974,434,40,24,476,29,100
05-2014,216,14500,"Boulder, CO",24,24,0,0,0,0,73
05-2014,150,14540,"Bowling Green, KY",31,31,0,0,0,0,100
05-2014,500,14740,"Bremerton-Silverdale, WA",33,33,0,0,0,0,49
