date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2014,999,10180,"Abilene, TX",26,26,0,0,0,0,92
04-2014,184,10420,"Akron, OH",52,52,0,0,0,0,67
04-2014,999,10500,"Albany, GA",13,11,2,0,0,0,99
04-2014,440,10540,"Albany, OR",24,19,0,0,5,1,78
04-2014,104,10580,"Albany-Schenectady-Troy, NY",136,96,0,15,25,3,70
04-2014,106,10740,"Albuquerque, NM",151,148,0,3,0,0,100
04-2014,999,10780,"Alexandria, LA",36,30,6,0,0,0,97
04-2014,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",128,116,0,3,9,1,100
04-2014,999,11020,"Altoona, PA",0,0,0,0,0,0,23
04-2014,108,11100,"Amarillo, TX",56,56,0,0,0,0,87
04-2014,218,11180,"Ames, IA",25,25,0,0,0,0,96
04-2014,999,11260,"Anchorage, AK",56,54,2,0,0,0,100
04-2014,220,11460,"Ann Arbor, MI",35,17,0,0,18,2,88
04-2014,999,11500,"Anniston-Oxford-Jacksonville, AL",17,5,0,0,12,1,78
04-2014,118,11540,"Appleton, WI",46,32,0,8,6,1,86
04-2014,120,11700,"Asheville, NC",148,140,0,0,8,1,95
04-2014,122,12020,"Athens-Clarke County, GA",49,49,0,0,0,0,92
04-2014,122,12060,"Atlanta-Sandy Springs-Roswell, GA",1913,1413,0,36,464,4,100
04-2014,428,12100,"Atlantic City-Hammonton, NJ",38,31,0,0,7,1,100
04-2014,194,12220,"Auburn-Opelika, AL",74,69,0,0,5,1,100
04-2014,999,12260,"Augusta-Richmond County, GA-SC",204,204,0,0,0,0,90
04-2014,999,12420,"Austin-Round Rock, TX",2570,1028,26,19,1497,70,100
04-2014,999,12540,"Bakersfield, CA",202,152,0,0,50,4,96
04-2014,548,12580,"Baltimore-Columbia-Towson, MD",547,421,0,4,122,3,100
04-2014,999,12620,"Bangor, ME",10,10,0,0,0,0,53
04-2014,148,12700,"Barnstable Town, MA",58,52,0,0,6,1,83
04-2014,999,12940,"Baton Rouge, LA",242,242,0,0,0,0,91
04-2014,310,12980,"Battle Creek, MI",1,1,0,0,0,0,49
04-2014,474,13020,"Bay City, MI",1,1,0,0,0,0,28
04-2014,999,13140,"Beaumont-Port Arthur, TX",61,61,0,0,0,0,48
04-2014,999,13220,"Beckley, WV",7,7,0,0,0,0,92
04-2014,999,13380,"Bellingham, WA",47,27,0,0,20,1,67
04-2014,140,13460,"Bend-Redmond, OR",132,115,0,3,14,2,100
04-2014,999,13740,"Billings, MT",45,45,0,0,0,0,49
04-2014,999,13780,"Binghamton, NY",1,1,0,0,0,0,11
04-2014,142,13820,"Birmingham-Hoover, AL",220,214,0,0,6,1,100
04-2014,999,13900,"Bismarck, ND",153,97,2,0,54,2,97
04-2014,145,14010,"Bloomington, IL",60,42,0,0,18,1,89
04-2014,144,14020,"Bloomington, IN",28,28,0,0,0,0,100
04-2014,146,14100,"Bloomsburg-Berwick, PA",5,5,0,0,0,0,24
04-2014,147,14260,"Boise City, ID",476,308,0,4,164,15,100
04-2014,148,14460,"Boston-Cambridge-Newton, MA-NH",776,428,20,29,299,17,100
04-2014,216,14500,"Boulder, CO",63,51,0,0,12,1,73
04-2014,150,14540,"Bowling Green, KY",78,50,4,8,16,2,100
04-2014,500,14740,"Bremerton-Silverdale, WA",27,25,2,0,0,0,49
04-2014,408,14860,"Bridgeport-Stamford-Norwalk, CT",128,84,6,4,34,2,90
04-2014,154,15180,"Brownsville-Harlingen, TX",129,116,6,7,0,0,87
04-2014,999,15260,"Brunswick, GA",39,39,0,0,0,0,94
04-2014,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",108,75,0,0,33,3,85
04-2014,268,15500,"Burlington, NC",44,44,0,0,0,0,96
04-2014,999,15540,"Burlington-South Burlington, VT",62,45,6,6,5,1,89
04-2014,548,15680,"California-Lexington Park, MD",29,29,0,0,0,0,99
04-2014,184,15940,"Canton-Massillon, OH",43,36,2,0,5,1,92
