date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
01-2021,999,10180,"Abilene, TX",47,47,0,0,0,0,95
01-2021,184,10420,"Akron, OH",45,45,0,0,0,0,55
01-2021,999,10500,"Albany, GA",31,12,0,0,19,1,91
01-2021,440,10540,"Albany-Lebanon, OR",61,36,0,0,25,3,89
01-2021,104,10580,"Albany-Schenectady-Troy, NY",142,98,4,0,40,3,100
01-2021,106,10740,"Albuquerque, NM",168,161,0,0,7,1,100
01-2021,999,10780,"Alexandria, LA",14,14,0,0,0,0,52
01-2021,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",302,16,0,0,286,9,37
01-2021,107,11020,"Altoona, PA",0,0,0,0,0,0,11
01-2021,108,11100,"Amarillo, TX",32,32,0,0,0,0,81
01-2021,218,11180,"Ames, IA",8,8,0,0,0,0,62
01-2021,999,11260,"Anchorage, AK",98,78,0,4,16,2,100
01-2021,220,11460,"Ann Arbor, MI",37,29,2,6,0,0,57
01-2021,999,11500,"Anniston-Oxford, AL",1,1,0,0,0,0,69
01-2021,118,11540,"Appleton, WI",25,23,2,0,0,0,70
01-2021,120,11700,"Asheville, NC",252,193,0,0,59,4,83
01-2021,122,12020,"Athens-Clarke County, GA",319,40,0,0,279,2,96
01-2021,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2726,2622,2,6,96,8,100
01-2021,428,12100,"Atlantic City-Hammonton, NJ",89,75,0,0,14,1,100
01-2021,194,12220,"Auburn-Opelika, AL",363,123,0,0,240,11,100
01-2021,999,12260,"Augusta-Richmond County, GA-SC",311,290,4,11,6,1,99
01-2021,999,12420,"Austin-Round Rock-Georgetown, TX",4602,1940,36,7,2619,47,100
01-2021,999,12540,"Bakersfield, CA",174,161,8,0,5,1,79
01-2021,548,12580,"Baltimore-Columbia-Towson, MD",449,398,4,0,47,2,100
01-2021,999,12620,"Bangor, ME",13,9,0,4,0,0,61
01-2021,148,12700,"Barnstable Town, MA",4,4,0,0,0,0,12
01-2021,999,12940,"Baton Rouge, LA",256,256,0,0,0,0,99
01-2021,310,12980,"Battle Creek, MI",0,0,0,0,0,0,9
01-2021,474,13020,"Bay City, MI",1,1,0,0,0,0,16
01-2021,999,13140,"Beaumont-Port Arthur, TX",75,75,0,0,0,0,62
01-2021,999,13220,"Beckley, WV",2,2,0,0,0,0,100
01-2021,999,13380,"Bellingham, WA",232,57,2,0,173,2,96
01-2021,140,13460,"Bend, OR",151,140,6,0,5,1,100
