date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
09-2016,999,10180,"Abilene, TX",22,18,4,0,0,0,99
09-2016,184,10420,"Akron, OH",45,45,0,0,0,0,63
09-2016,999,10500,"Albany, GA",10,10,0,0,0,0,91
09-2016,440,10540,"Albany, OR",34,29,0,0,5,1,87
09-2016,104,10580,"Albany-Schenectady-Troy, NY",394,198,14,42,140,11,100
09-2016,106,10740,"Albuquerque, NM",266,174,2,4,86,9,100
09-2016,999,10780,"Alexandria, LA",21,21,0,0,0,0,62
09-2016,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",26,26,0,0,0,0,55
09-2016,999,11020,"Altoona, PA",0,0,0,0,0,0,0
09-2016,108,11100,"Amarillo, TX",67,67,0,0,0,0,91
09-2016,218,11180,"Ames, IA",59,13,0,0,46,1,82
09-2016,999,11260,"Anchorage, AK",79,56,2,4,17,2,100
09-2016,220,11460,"Ann Arbor, MI",17,17,0,0,0,0,57
09-2016,999,11500,"Anniston-Oxford-Jacksonville, AL",0,0,0,0,0,0,74
09-2016,118,11540,"Appleton, WI",38,30,8,0,0,0,73
09-2016,120,11700,"Asheville, NC",164,138,0,0,26,2,91
09-2016,122,12020,"Athens-Clarke County, GA",38,34,0,4,0,0,89
09-2016,122,12060,"Atlanta-Sandy Springs-Roswell, GA",2439,1830,2,15,592,22,100
09-2016,428,12100,"Atlantic City-Hammonton, NJ",40,18,0,0,22,1,100
09-2016,194,12220,"Auburn-Opelika, AL",67,67,0,0,0,0,100
09-2016,999,12260,"Augusta-Richmond County, GA-SC",289,247,0,16,26,1,99
09-2016,999,12420,"Austin-Round Rock, TX",2445,1165,30,15,1235,47,100
09-2016,999,12540,"Bakersfield, CA",160,152,0,0,8,1,80
09-2016,548,12580,"Baltimore-Columbia-Towson, MD",391,304,0,0,87,2,100
09-2016,999,12620,"Bangor, ME",28,8,2,0,18,2,77
09-2016,148,12700,"Barnstable Town, MA",7,7,0,0,0,0,18
09-2016,999,12940,"Baton Rouge, LA",332,332,0,0,0,0,100
09-2016,310,12980,"Battle Creek, MI",0,0,0,0,0,0,3
09-2016,474,13020,"Bay City, MI",12,12,0,0,0,0,6
09-2016,999,13140,"Beaumont-Port Arthur, TX",35,35,0,0,0,0,55
09-2016,999,13220,"Beckley, WV",8,8,0,0,0,0,100
09-2016,999,13380,"Bellingham, WA",209,60,0,8,141,4,98
09-2016,140,13460,"Bend-Redmond, OR",225,153,0,0,72,3,98
09-2016,999,13740,"Billings, MT",19,19,0,0,0,0,49
09-2016,999,13780,"Binghamton, NY",0,0,0,0,0,0,2
09-2016,142,13820,"Birmingham-Hoover, AL",226,208,0,0,18,2,100
09-2016,999,13900,"Bismarck, ND",73,73,0,0,0,0,98
09-2016,999,13980,"Blacksburg-Christiansburg-Radford, VA",3,3,0,0,0,0,49
09-2016,145,14010,"Bloomington, IL",93,17,2,0,74,1,86
09-2016,144,14020,"Bloomington, IN",43,27,2,0,14,1,100
09-2016,146,14100,"Bloomsburg-Berwick, PA",10,5,0,0,5,1,100
09-2016,147,14260,"Boise City, ID",491,459,2,0,30,1,100
09-2016,148,14460,"Boston-Cambridge-Newton, MA-NH",1851,451,44,47,1309,25,100
09-2016,216,14500,"Boulder, CO",93,58,0,0,35,3,93
09-2016,150,14540,"Bowling Green, KY",72,54,2,0,16,2,99
09-2016,500,14740,"Bremerton-Silverdale, WA",73,73,0,0,0,0,100
09-2016,408,14860,"Bridgeport-Stamford-Norwalk, CT",69,61,8,0,0,0,100
09-2016,154,15180,"Brownsville-Harlingen, TX",86,82,4,0,0,0,66
09-2016,999,15260,"Brunswick, GA",47,47,0,0,0,0,94
09-2016,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",156,116,0,0,40,5,100
09-2016,268,15500,"Burlington, NC",68,68,0,0,0,0,72
09-2016,999,15540,"Burlington-South Burlington, VT",28,26,2,0,0,0,78
09-2016,548,15680,"California-Lexington Park, MD",97,97,0,0,0,0,100
09-2016,184,15940,"Canton-Massillon, OH",34,26,0,3,5,1,91
09-2016,162,15980,"Cape Coral-Fort Myers, FL",521,416,8,48,49,6,100
09-2016,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
09-2016,456,16180,"Carson City, NV",14,14,0,0,0,0,100
09-2016,999,16220,"Casper, WY",11,11,0,0,0,0,100
09-2016,168,16300,"Cedar Rapids, IA",58,48,4,6,0,0,77
09-2016,548,16540,"Chambersburg-Waynesboro, PA",15,15,0,0,0,0,100
09-2016,999,16580,"Champaign-Urbana, IL",8,8,0,0,0,0,70
09-2016,170,16620,"Charleston, WV",27,7,4,4,12,1,95
09-2016,999,16700,"Charleston-North Charleston, SC",823,422,6,4,391,15,100
09-2016,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1842,1088,0,4,750,31,96
09-2016,999,16820,"Charlottesville, VA",62,44,0,0,18,2,74
09-2016,174,16860,"Chattanooga, TN-GA",129,115,2,0,12,1,74
09-2016,999,16940,"Cheyenne, WY",35,31,0,4,0,0,98
09-2016,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1822,729,28,90,975,42,100
09-2016,999,17020,"Chico, CA",46,7,0,0,39,2,86
09-2016,178,17140,"Cincinnati, OH-KY-IN",536,322,8,33,173,6,100
09-2016,999,17300,"Clarksville, TN-KY",109,105,4,0,0,0,100
09-2016,174,17420,"Cleveland, TN",24,20,0,4,0,0,72
09-2016,184,17460,"Cleveland-Elyria, OH",277,247,6,4,20,4,100
09-2016,518,17660,"Coeur dAlene, ID",108,93,0,0,15,2,89
09-2016,999,17780,"College Station-Bryan, TX",78,76,2,0,0,0,100
09-2016,999,17820,"Colorado Springs, CO",554,280,0,0,274,11,100
