date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2018,999,10180,"Abilene, TX",26,26,0,0,0,0,98
12-2018,184,10420,"Akron, OH",20,20,0,0,0,0,65
12-2018,999,10500,"Albany, GA",10,5,0,0,5,1,93
12-2018,440,10540,"Albany, OR",21,16,0,0,5,1,80
12-2018,104,10580,"Albany-Schenectady-Troy, NY",78,61,0,3,14,2,100
12-2018,106,10740,"Albuquerque, NM",170,145,0,0,25,2,100
12-2018,999,10780,"Alexandria, LA",15,15,0,0,0,0,73
12-2018,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",37,30,0,0,7,1,35
12-2018,999,11020,"Altoona, PA",3,3,0,0,0,0,0
12-2018,108,11100,"Amarillo, TX",30,30,0,0,0,0,63
12-2018,218,11180,"Ames, IA",4,4,0,0,0,0,83
12-2018,999,11260,"Anchorage, AK",114,59,32,4,19,2,100
12-2018,220,11460,"Ann Arbor, MI",40,33,2,0,5,1,54
12-2018,999,11500,"Anniston-Oxford-Jacksonville, AL",0,0,0,0,0,0,81
12-2018,118,11540,"Appleton, WI",14,12,2,0,0,0,75
12-2018,120,11700,"Asheville, NC",180,114,0,0,66,4,90
12-2018,122,12020,"Athens-Clarke County, GA",205,24,0,0,181,10,91
12-2018,122,12060,"Atlanta-Sandy Springs-Roswell, GA",2083,1459,2,4,618,13,99
12-2018,428,12100,"Atlantic City-Hammonton, NJ",72,31,0,0,41,2,100
12-2018,194,12220,"Auburn-Opelika, AL",67,61,2,4,0,0,100
12-2018,999,12260,"Augusta-Richmond County, GA-SC",215,178,2,0,35,2,99
12-2018,999,12420,"Austin-Round Rock, TX",2437,1128,0,0,1309,33,100
12-2018,999,12540,"Bakersfield, CA",150,138,8,4,0,0,76
12-2018,548,12580,"Baltimore-Columbia-Towson, MD",667,329,0,0,338,3,100
12-2018,999,12620,"Bangor, ME",4,4,0,0,0,0,59
12-2018,148,12700,"Barnstable Town, MA",4,4,0,0,0,0,15
12-2018,999,12940,"Baton Rouge, LA",269,269,0,0,0,0,100
12-2018,310,12980,"Battle Creek, MI",1,1,0,0,0,0,14
12-2018,474,13020,"Bay City, MI",0,0,0,0,0,0,10
12-2018,999,13140,"Beaumont-Port Arthur, TX",13,13,0,0,0,0,41
12-2018,999,13220,"Beckley, WV",5,5,0,0,0,0,100
12-2018,999,13380,"Bellingham, WA",155,44,0,0,111,2,97
12-2018,140,13460,"Bend-Redmond, OR",116,109,4,3,0,0,100
12-2018,999,13740,"Billings, MT",155,9,10,0,136,9,40
12-2018,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
12-2018,142,13820,"Birmingham-Hoover, AL",199,199,0,0,0,0,100
12-2018,999,13900,"Bismarck, ND",20,20,0,0,0,0,100
12-2018,999,13980,"Blacksburg-Christiansburg-Radford, VA",7,7,0,0,0,0,13
12-2018,145,14010,"Bloomington, IL",18,8,0,0,10,2,88
12-2018,144,14020,"Bloomington, IN",26,16,2,0,8,1,100
12-2018,146,14100,"Bloomsburg-Berwick, PA",3,3,0,0,0,0,100
12-2018,147,14260,"Boise City, ID",644,461,2,4,177,4,100
12-2018,148,14460,"Boston-Cambridge-Newton, MA-NH",1184,343,38,63,740,42,100
12-2018,216,14500,"Boulder, CO",664,82,0,8,574,20,94
12-2018,150,14540,"Bowling Green, KY",107,49,0,6,52,4,99
12-2018,500,14740,"Bremerton-Silverdale, WA",56,54,2,0,0,0,100
12-2018,408,14860,"Bridgeport-Stamford-Norwalk, CT",158,52,2,0,104,2,100
12-2018,154,15180,"Brownsville-Harlingen, TX",66,66,0,0,0,0,70
12-2018,999,15260,"Brunswick, GA",39,39,0,0,0,0,94
12-2018,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",78,52,2,0,24,2,100
12-2018,268,15500,"Burlington, NC",51,49,2,0,0,0,66
12-2018,999,15540,"Burlington-South Burlington, VT",54,19,4,0,31,1,73
12-2018,548,15680,"California-Lexington Park, MD",29,29,0,0,0,0,100
12-2018,184,15940,"Canton-Massillon, OH",26,23,0,3,0,0,86
12-2018,162,15980,"Cape Coral-Fort Myers, FL",721,485,36,8,192,8,100
12-2018,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
12-2018,456,16180,"Carson City, NV",61,11,0,0,50,3,100
12-2018,999,16220,"Casper, WY",25,12,2,0,11,1,100
12-2018,168,16300,"Cedar Rapids, IA",8,8,0,0,0,0,84
12-2018,548,16540,"Chambersburg-Waynesboro, PA",18,13,0,0,5,1,100
12-2018,999,16580,"Champaign-Urbana, IL",36,6,0,0,30,1,66
12-2018,170,16620,"Charleston, WV",5,2,0,3,0,0,90
12-2018,999,16700,"Charleston-North Charleston, SC",818,316,4,0,498,19,100
12-2018,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2928,1062,4,4,1858,54,93
12-2018,999,16820,"Charlottesville, VA",81,47,0,0,34,2,78
12-2018,174,16860,"Chattanooga, TN-GA",172,98,2,0,72,1,88
12-2018,999,16940,"Cheyenne, WY",28,28,0,0,0,0,100
12-2018,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1064,404,12,27,621,23,100
12-2018,999,17020,"Chico, CA",47,47,0,0,0,0,78
12-2018,178,17140,"Cincinnati, OH-KY-IN",513,237,4,3,269,14,100
12-2018,999,17300,"Clarksville, TN-KY",88,80,0,8,0,0,100
12-2018,174,17420,"Cleveland, TN",31,20,2,3,6,1,63
12-2018,184,17460,"Cleveland-Elyria, OH",150,138,6,6,0,0,99
12-2018,518,17660,"Coeur dAlene, ID",96,94,2,0,0,0,86
12-2018,999,17780,"College Station-Bryan, TX",317,57,10,0,250,2,100
12-2018,999,17820,"Colorado Springs, CO",121,116,0,0,5,1,100
12-2018,190,17860,"Columbia, MO",22,22,0,0,0,0,100
12-2018,192,17900,"Columbia, SC",323,283,0,0,40,2,100
12-2018,194,17980,"Columbus, GA-AL",73,62,0,0,11,1,98
12-2018,294,18020,"Columbus, IN",6,6,0,0,0,0,100
12-2018,198,18140,"Columbus, OH",194,161,4,8,21,4,97
