date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
08-2022,999,10180,"Abilene, TX",45,43,2,0,0,0,
08-2022,184,10420,"Akron, OH",75,59,0,3,13,2,
08-2022,999,10500,"Albany, GA",15,15,0,0,0,0,
08-2022,440,10540,"Albany-Lebanon, OR",36,29,2,0,5,1,
08-2022,104,10580,"Albany-Schenectady-Troy, NY",456,113,2,4,337,13,
08-2022,106,10740,"Albuquerque, NM",115,107,0,0,8,1,
08-2022,999,10780,"Alexandria, LA",74,62,12,0,0,0,
08-2022,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",159,130,2,0,27,3,
08-2022,107,11020,"Altoona, PA",7,7,0,0,0,0,
08-2022,108,11100,"Amarillo, TX",70,60,10,0,0,0,
08-2022,218,11180,"Ames, IA",31,23,0,8,0,0,
08-2022,999,11260,"Anchorage, AK",85,61,0,4,20,2,
08-2022,220,11460,"Ann Arbor, MI",36,34,2,0,0,0,
08-2022,999,11500,"Anniston-Oxford, AL",4,4,0,0,0,0,
08-2022,118,11540,"Appleton, WI",131,48,16,0,67,4,
08-2022,120,11700,"Asheville, NC",332,213,2,0,117,6,
08-2022,122,12020,"Athens-Clarke County, GA",250,66,0,4,180,3,
08-2022,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",4584,2182,16,47,2339,52,
08-2022,428,12100,"Atlantic City-Hammonton, NJ",59,42,2,0,15,2,
08-2022,194,12220,"Auburn-Opelika, AL",588,85,2,0,501,7,
08-2022,999,12260,"Augusta-Richmond County, GA-SC",418,244,0,0,174,8,
08-2022,999,12420,"Austin-Round Rock-Georgetown, TX",2330,1609,32,4,685,20,
08-2022,999,12540,"Bakersfield, CA",159,154,0,0,5,1,
08-2022,548,12580,"Baltimore-Columbia-Towson, MD",212,186,0,0,26,1,
08-2022,999,12620,"Bangor, ME",64,52,4,8,0,0,
08-2022,148,12700,"Barnstable Town, MA",69,69,0,0,0,0,
08-2022,999,12940,"Baton Rouge, LA",274,274,0,0,0,0,
08-2022,310,12980,"Battle Creek, MI",9,9,0,0,0,0,
08-2022,474,13020,"Bay City, MI",7,7,0,0,0,0,
08-2022,999,13140,"Beaumont-Port Arthur, TX",117,115,2,0,0,0,
08-2022,999,13220,"Beckley, WV",7,7,0,0,0,0,
08-2022,999,13380,"Bellingham, WA",99,60,2,0,37,2,
08-2022,140,13460,"Bend, OR",187,87,8,0,92,8,
08-2022,999,13740,"Billings, MT",49,49,0,0,0,0,
08-2022,999,13780,"Binghamton, NY",38,15,0,0,23,3,
08-2022,142,13820,"Birmingham-Hoover, AL",423,250,56,46,71,13,
08-2022,999,13900,"Bismarck, ND",59,53,6,0,0,0,
08-2022,999,13980,"Blacksburg-Christiansburg, VA",42,42,0,0,0,0,
08-2022,145,14010,"Bloomington, IL",20,18,2,0,0,0,
08-2022,144,14020,"Bloomington, IN",215,21,0,3,191,4,
08-2022,146,14100,"Bloomsburg-Berwick, PA",11,6,0,0,5,1,
08-2022,147,14260,"Boise City, ID",728,518,8,56,146,5,
08-2022,148,14460,"Boston-Cambridge-Newton, MA-NH",857,334,28,35,460,46,
08-2022,216,14500,"Boulder, CO",136,43,0,7,86,5,
08-2022,150,14540,"Bowling Green, KY",363,71,0,8,284,29,
08-2022,500,14740,"Bremerton-Silverdale-Port Orchard, WA",196,119,0,17,60,3,
08-2022,408,14860,"Bridgeport-Stamford-Norwalk, CT",74,51,4,0,19,3,
08-2022,154,15180,"Brownsville-Harlingen, TX",165,116,8,9,32,3,
08-2022,999,15260,"Brunswick, GA",56,49,2,0,5,1,
08-2022,160,15380,"Buffalo-Cheektowaga, NY",125,70,2,12,41,5,
08-2022,268,15500,"Burlington, NC",303,188,0,8,107,8,
08-2022,162,15540,"Burlington-South Burlington, VT",58,36,4,0,18,2,
08-2022,548,15680,"California-Lexington Park, MD",20,20,0,0,0,0,
08-2022,184,15940,"Canton-Massillon, OH",45,34,0,3,8,1,
08-2022,163,15980,"Cape Coral-Fort Myers, FL",1135,817,30,3,285,13,
08-2022,164,16020,"Cape Girardeau, MO-IL",13,13,0,0,0,0,
08-2022,999,16060,"Carbondale-Marion, IL",25,10,2,13,0,0,
08-2022,456,16180,"Carson City, NV",23,13,0,0,10,2,
08-2022,999,16220,"Casper, WY",16,11,0,0,5,1,
08-2022,168,16300,"Cedar Rapids, IA",33,27,6,0,0,0,
08-2022,548,16540,"Chambersburg-Waynesboro, PA",19,17,2,0,0,0,
08-2022,999,16580,"Champaign-Urbana, IL",19,19,0,0,0,0,
08-2022,170,16620,"Charleston, WV",14,14,0,0,0,0,
08-2022,999,16700,"Charleston-North Charleston, SC",724,526,2,0,196,10,
08-2022,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1734,1348,10,0,376,10,
08-2022,999,16820,"Charlottesville, VA",234,67,2,0,165,10,
08-2022,174,16860,"Chattanooga, TN-GA",221,150,8,3,60,3,
08-2022,999,16940,"Cheyenne, WY",212,12,0,88,112,4,
08-2022,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1331,700,26,67,538,23,
08-2022,999,17020,"Chico, CA",172,88,12,0,72,3,
08-2022,178,17140,"Cincinnati, OH-KY-IN",481,359,26,12,84,7,
08-2022,999,17300,"Clarksville, TN-KY",166,72,8,0,86,12,
08-2022,174,17420,"Cleveland, TN",52,49,0,3,0,0,
08-2022,184,17460,"Cleveland-Elyria, OH",286,266,8,7,5,1,
08-2022,518,17660,"Coeur dAlene, ID",209,91,10,3,105,6,
08-2022,999,17780,"College Station-Bryan, TX",137,125,0,12,0,0,
08-2022,999,17820,"Colorado Springs, CO",769,159,0,0,610,15,
08-2022,190,17860,"Columbia, MO",39,39,0,0,0,0,
08-2022,192,17900,"Columbia, SC",518,346,4,3,165,3,
