date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
09-2023,999,10180,"Abilene, TX",26,22,4,0,0,0,
09-2023,184,10420,"Akron, OH",86,46,0,24,16,3,
09-2023,999,10500,"Albany, GA",11,11,0,0,0,0,
09-2023,440,10540,"Albany-Lebanon, OR",31,21,10,0,0,0,
09-2023,104,10580,"Albany-Schenectady-Troy, NY",153,93,8,8,44,8,
09-2023,106,10740,"Albuquerque, NM",184,184,0,0,0,0,
09-2023,999,10780,"Alexandria, LA",29,25,4,0,0,0,
09-2023,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",262,131,0,0,131,6,
09-2023,107,11020,"Altoona, PA",6,6,0,0,0,0,
09-2023,108,11100,"Amarillo, TX",27,27,0,0,0,0,
09-2023,218,11180,"Ames, IA",41,21,0,20,0,0,
09-2023,999,11260,"Anchorage, AK",20,16,4,0,0,0,
09-2023,220,11460,"Ann Arbor, MI",41,31,10,0,0,0,
09-2023,999,11500,"Anniston-Oxford, AL",4,4,0,0,0,0,
09-2023,118,11540,"Appleton, WI",33,33,0,0,0,0,
09-2023,120,11700,"Asheville, NC",229,205,0,0,24,2,
09-2023,122,12020,"Athens-Clarke County, GA",68,55,0,0,13,1,
09-2023,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2534,1883,2,4,645,61,
09-2023,428,12100,"Atlantic City-Hammonton, NJ",56,46,0,0,10,2,
09-2023,194,12220,"Auburn-Opelika, AL",93,82,2,0,9,1,
09-2023,999,12260,"Augusta-Richmond County, GA-SC",340,336,0,4,0,0,
09-2023,999,12420,"Austin-Round Rock-Georgetown, TX",3121,1434,6,0,1681,19,
09-2023,999,12540,"Bakersfield, CA",178,171,2,0,5,1,
09-2023,548,12580,"Baltimore-Columbia-Towson, MD",387,270,0,0,117,3,
09-2023,999,12620,"Bangor, ME",33,33,0,0,0,0,
09-2023,148,12700,"Barnstable Town, MA",71,29,0,0,42,1,
