date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
08-2018,999,10180,"Abilene, TX",30,26,4,0,0,0,98
08-2018,184,10420,"Akron, OH",62,62,0,0,0,0,65
08-2018,999,10500,"Albany, GA",11,11,0,0,0,0,93
08-2018,440,10540,"Albany, OR",36,31,0,0,5,1,80
08-2018,104,10580,"Albany-Schenectady-Troy, NY",251,109,4,0,138,5,100
08-2018,106,10740,"Albuquerque, NM",194,186,0,3,5,1,100
08-2018,999,10780,"Alexandria, LA",16,16,0,0,0,0,73
08-2018,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",36,31,0,0,5,1,35
08-2018,999,11020,"Altoona, PA",3,3,0,0,0,0,0
08-2018,108,11100,"Amarillo, TX",49,49,0,0,0,0,63
08-2018,218,11180,"Ames, IA",12,12,0,0,0,0,83
08-2018,999,11260,"Anchorage, AK",95,80,0,4,11,2,100
08-2018,220,11460,"Ann Arbor, MI",45,43,2,0,0,0,54
08-2018,999,11500,"Anniston-Oxford-Jacksonville, AL",4,4,0,0,0,0,81
08-2018,118,11540,"Appleton, WI",42,34,8,0,0,0,75
08-2018,120,11700,"Asheville, NC",251,166,0,0,85,4,90
08-2018,122,12020,"Athens-Clarke County, GA",48,48,0,0,0,0,91
08-2018,122,12060,"Atlanta-Sandy Springs-Roswell, GA",2892,2326,6,4,556,15,99
08-2018,428,12100,"Atlantic City-Hammonton, NJ",69,22,0,0,47,3,100
08-2018,194,12220,"Auburn-Opelika, AL",127,90,2,0,35,1,100
08-2018,999,12260,"Augusta-Richmond County, GA-SC",223,201,0,0,22,3,99
08-2018,999,12420,"Austin-Round Rock, TX",2311,1459,4,8,840,21,100
08-2018,999,12540,"Bakersfield, CA",213,175,8,0,30,3,76
08-2018,548,12580,"Baltimore-Columbia-Towson, MD",1239,503,0,0,736,12,100
08-2018,999,12620,"Bangor, ME",14,11,0,3,0,0,59
08-2018,148,12700,"Barnstable Town, MA",9,9,0,0,0,0,15
08-2018,999,12940,"Baton Rouge, LA",585,306,0,3,276,7,100
08-2018,310,12980,"Battle Creek, MI",0,0,0,0,0,0,14
08-2018,474,13020,"Bay City, MI",1,1,0,0,0,0,10
08-2018,999,13140,"Beaumont-Port Arthur, TX",50,50,0,0,0,0,41
08-2018,999,13220,"Beckley, WV",10,10,0,0,0,0,100
08-2018,999,13380,"Bellingham, WA",78,56,0,6,16,3,97
08-2018,140,13460,"Bend-Redmond, OR",164,158,6,0,0,0,100
08-2018,999,13740,"Billings, MT",52,48,4,0,0,0,40
08-2018,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
08-2018,142,13820,"Birmingham-Hoover, AL",287,283,0,4,0,0,100
