date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
06-2020,999,10180,"Abilene, TX",201,40,2,20,139,17,95
06-2020,184,10420,"Akron, OH",61,61,0,0,0,0,55
06-2020,999,10500,"Albany, GA",28,11,0,0,17,1,91
06-2020,440,10540,"Albany-Lebanon, OR",53,32,8,0,13,2,89
06-2020,104,10580,"Albany-Schenectady-Troy, NY",161,117,2,0,42,6,100
06-2020,106,10740,"Albuquerque, NM",211,203,0,3,5,1,100
06-2020,999,10780,"Alexandria, LA",17,17,0,0,0,0,52
06-2020,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",45,40,0,0,5,1,37
06-2020,107,11020,"Altoona, PA",0,0,0,0,0,0,11
06-2020,108,11100,"Amarillo, TX",31,25,0,0,6,1,81
06-2020,218,11180,"Ames, IA",9,9,0,0,0,0,62
06-2020,999,11260,"Anchorage, AK",98,83,0,4,11,1,100
06-2020,220,11460,"Ann Arbor, MI",34,34,0,0,0,0,57
06-2020,999,11500,"Anniston-Oxford, AL",7,7,0,0,0,0,69
06-2020,118,11540,"Appleton, WI",88,48,0,0,40,5,70
06-2020,120,11700,"Asheville, NC",226,171,0,0,55,4,83
06-2020,122,12020,"Athens-Clarke County, GA",59,59,0,0,0,0,96
06-2020,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2397,2085,2,16,294,16,100
06-2020,428,12100,"Atlantic City-Hammonton, NJ",71,56,4,0,11,1,100
06-2020,194,12220,"Auburn-Opelika, AL",109,103,6,0,0,0,100
06-2020,999,12260,"Augusta-Richmond County, GA-SC",280,271,0,4,5,1,99
06-2020,999,12420,"Austin-Round Rock-Georgetown, TX",2254,1540,20,3,691,14,100
06-2020,999,12540,"Bakersfield, CA",172,167,0,0,5,1,79
06-2020,548,12580,"Baltimore-Columbia-Towson, MD",555,364,0,0,191,5,100
06-2020,999,12620,"Bangor, ME",22,12,10,0,0,0,61
06-2020,148,12700,"Barnstable Town, MA",10,8,2,0,0,0,12
06-2020,999,12940,"Baton Rouge, LA",403,399,4,0,0,0,99
06-2020,310,12980,"Battle Creek, MI",0,0,0,0,0,0,9
06-2020,474,13020,"Bay City, MI",0,0,0,0,0,0,16
06-2020,999,13140,"Beaumont-Port Arthur, TX",76,70,2,4,0,0,62
06-2020,999,13220,"Beckley, WV",8,8,0,0,0,0,100
06-2020,999,13380,"Bellingham, WA",183,54,8,4,117,3,96
06-2020,140,13460,"Bend, OR",253,156,8,3,86,4,100
06-2020,999,13740,"Billings, MT",55,35,20,0,0,0,33
06-2020,999,13780,"Binghamton, NY",0,0,0,0,0,0,0
06-2020,142,13820,"Birmingham-Hoover, AL",528,311,4,0,213,10,100
06-2020,999,13900,"Bismarck, ND",63,44,10,9,0,0,97
06-2020,999,13980,"Blacksburg-Christiansburg, VA",498,0,0,0,498,16,28
06-2020,145,14010,"Bloomington, IL",27,11,16,0,0,0,79
06-2020,144,14020,"Bloomington, IN",68,29,2,0,37,1,100
06-2020,146,14100,"Bloomsburg-Berwick, PA",9,9,0,0,0,0,100
06-2020,147,14260,"Boise City, ID",701,601,6,0,94,14,100
06-2020,148,14460,"Boston-Cambridge-Newton, MA-NH",1590,397,48,20,1125,58,100
06-2020,216,14500,"Boulder, CO",234,58,8,0,168,3,95
06-2020,150,14540,"Bowling Green, KY",97,69,0,4,24,3,99
06-2020,500,14740,"Bremerton-Silverdale-Port Orchard, WA",100,88,0,4,8,1,100
06-2020,408,14860,"Bridgeport-Stamford-Norwalk, CT",107,71,2,0,34,3,100
06-2020,154,15180,"Brownsville-Harlingen, TX",110,89,10,0,11,1,69
06-2020,999,15260,"Brunswick, GA",20,18,2,0,0,0,92
06-2020,160,15380,"Buffalo-Cheektowaga, NY",123,86,2,0,35,2,100
06-2020,268,15500,"Burlington, NC",66,66,0,0,0,0,45
06-2020,162,15540,"Burlington-South Burlington, VT",43,39,4,0,0,0,53
06-2020,548,15680,"California-Lexington Park, MD",93,93,0,0,0,0,100
06-2020,184,15940,"Canton-Massillon, OH",55,37,10,3,5,1,89
06-2020,163,15980,"Cape Coral-Fort Myers, FL",957,554,26,12,365,7,100
06-2020,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
06-2020,456,16180,"Carson City, NV",25,17,0,3,5,1,100
06-2020,999,16220,"Casper, WY",18,15,0,3,0,0,100
06-2020,168,16300,"Cedar Rapids, IA",64,29,2,0,33,1,75
06-2020,548,16540,"Chambersburg-Waynesboro, PA",32,28,4,0,0,0,100
06-2020,999,16580,"Champaign-Urbana, IL",105,9,0,0,96,1,75
06-2020,170,16620,"Charleston, WV",60,24,0,0,36,2,87
06-2020,999,16700,"Charleston-North Charleston, SC",605,456,0,0,149,6,100
06-2020,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2628,1346,4,10,1268,41,95
06-2020,999,16820,"Charlottesville, VA",94,66,2,0,26,2,75
06-2020,174,16860,"Chattanooga, TN-GA",240,176,16,0,48,3,85
06-2020,999,16940,"Cheyenne, WY",35,35,0,0,0,0,99
06-2020,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1090,681,30,42,337,17,100
06-2020,999,17020,"Chico, CA",43,43,0,0,0,0,63
06-2020,178,17140,"Cincinnati, OH-KY-IN",490,457,2,7,24,2,99
06-2020,999,17300,"Clarksville, TN-KY",216,186,30,0,0,0,100
06-2020,174,17420,"Cleveland, TN",47,35,2,4,6,1,66
06-2020,184,17460,"Cleveland-Elyria, OH",294,255,20,13,6,1,98
06-2020,518,17660,"Coeur dAlene, ID",271,119,2,0,150,8,94
06-2020,999,17780,"College Station-Bryan, TX",89,89,0,0,0,0,100
06-2020,999,17820,"Colorado Springs, CO",385,385,0,0,0,0,100
06-2020,190,17860,"Columbia, MO",86,74,0,0,12,1,100
06-2020,192,17900,"Columbia, SC",440,423,0,0,17,2,100
06-2020,194,17980,"Columbus, GA-AL",97,67,0,3,27,1,98
06-2020,294,18020,"Columbus, IN",21,21,0,0,0,0,100
06-2020,198,18140,"Columbus, OH",1136,437,4,33,662,28,98
06-2020,204,18580,"Corpus Christi, TX",106,106,0,0,0,0,63
06-2020,440,18700,"Corvallis, OR",3,3,0,0,0,0,77
06-2020,999,18880,"Crestview-Fort Walton Beach-Destin, FL",209,209,0,0,0,0,100
06-2020,999,19060,"Cumberland, MD-WV",4,4,0,0,0,0,38
06-2020,206,19100,"Dallas-Fort Worth-Arlington, TX",4662,3463,38,16,1145,24,100
06-2020,999,19180,"Danville, IL",0,0,0,0,0,0,0
06-2020,380,19300,"Daphne-Fairhope-Foley, AL",276,261,4,0,11,1,83
06-2020,209,19340,"Davenport-Moline-Rock Island, IA-IL",61,39,0,7,15,1,77
06-2020,212,19430,"Dayton-Kettering, OH",98,95,0,3,0,0,90
06-2020,290,19460,"Decatur, AL",14,14,0,0,0,0,95
06-2020,999,19500,"Decatur, IL",1,1,0,0,0,0,46
06-2020,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",250,196,12,0,42,2,74
06-2020,216,19740,"Denver-Aurora-Lakewood, CO",1659,1071,30,9,549,10,100
06-2020,218,19780,"Des Moines-West Des Moines, IA",666,468,0,4,194,12,98
06-2020,220,19820,"Detroit-Warren-Dearborn, MI",615,532,0,6,77,8,100
06-2020,222,20020,"Dothan, AL",27,27,0,0,0,0,64
06-2020,428,20100,"Dover, DE",144,144,0,0,0,0,100
06-2020,999,20220,"Dubuque, IA",9,9,0,0,0,0,44
06-2020,999,20260,"Duluth, MN-WI",18,18,0,0,0,0,8
06-2020,450,20500,"Durham-Chapel Hill, NC",503,354,0,3,146,3,100
06-2020,408,20700,"East Stroudsburg, PA",7,7,0,0,0,0,34
06-2020,232,20740,"Eau Claire, WI",82,50,8,0,24,3,96
06-2020,999,20940,"El Centro, CA",41,41,0,0,0,0,69
06-2020,238,21340,"El Paso, TX",295,257,4,7,27,1,100
06-2020,350,21060,"Elizabethtown-Fort Knox, KY",83,62,18,3,0,0,100
06-2020,515,21140,"Elkhart-Goshen, IN",19,19,0,0,0,0,67
06-2020,236,21300,"Elmira, NY",0,0,0,0,0,0,1
06-2020,999,21420,"Enid, OK",5,5,0,0,0,0,100
06-2020,240,21500,"Erie, PA",6,6,0,0,0,0,35
06-2020,999,21660,"Eugene-Springfield, OR",63,43,20,0,0,0,85
06-2020,999,21780,"Evansville, IN-KY",145,97,18,0,30,1,96
06-2020,999,21820,"Fairbanks, AK",0,0,0,0,0,0,100
06-2020,244,22020,"Fargo, ND-MN",210,113,0,0,97,3,100
06-2020,999,22140,"Farmington, NM",6,6,0,0,0,0,100
06-2020,246,22180,"Fayetteville, NC",173,173,0,0,0,0,97
06-2020,999,22220,"Fayetteville-Springdale-Rogers, AR-MO",521,392,16,35,78,11,100
06-2020,999,22380,"Flagstaff, AZ",47,47,0,0,0,0,93
06-2020,220,22420,"Flint, MI",35,23,0,12,0,0,40
06-2020,999,22500,"Florence, SC",85,52,2,0,31,2,85
06-2020,999,22520,"Florence-Muscle Shoals, AL",14,14,0,0,0,0,84
06-2020,999,22540,"Fond du Lac, WI",14,7,0,0,7,1,69
06-2020,999,22660,"Fort Collins, CO",168,166,2,0,0,0,100
06-2020,999,22900,"Fort Smith, AR-OK",21,17,4,0,0,0,84
06-2020,258,23060,"Fort Wayne, IN",130,126,4,0,0,0,100
06-2020,260,23420,"Fresno, CA",336,285,6,0,45,6,100
