date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
02-2023,999,10180,"Abilene, TX",29,27,2,0,0,0,
02-2023,184,10420,"Akron, OH",69,44,0,15,10,2,
02-2023,999,10500,"Albany, GA",10,10,0,0,0,0,
02-2023,440,10540,"Albany-Lebanon, OR",20,15,0,0,5,1,
02-2023,104,10580,"Albany-Schenectady-Troy, NY",67,57,2,3,5,1,
02-2023,106,10740,"Albuquerque, NM",118,109,0,0,9,1,
02-2023,999,10780,"Alexandria, LA",10,10,0,0,0,0,
02-2023,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",140,79,2,0,59,3,
02-2023,107,11020,"Altoona, PA",6,2,0,4,0,0,
02-2023,108,11100,"Amarillo, TX",79,77,2,0,0,0,
02-2023,218,11180,"Ames, IA",6,6,0,0,0,0,
02-2023,999,11260,"Anchorage, AK",70,44,0,3,23,1,
02-2023,220,11460,"Ann Arbor, MI",111,31,2,0,78,6,
02-2023,999,11500,"Anniston-Oxford, AL",1,1,0,0,0,0,
02-2023,118,11540,"Appleton, WI",103,41,2,0,60,8,
02-2023,120,11700,"Asheville, NC",402,178,0,0,224,8,
02-2023,122,12020,"Athens-Clarke County, GA",63,63,0,0,0,0,
02-2023,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3407,1599,10,11,1787,45,
02-2023,428,12100,"Atlantic City-Hammonton, NJ",47,36,0,0,11,2,
02-2023,194,12220,"Auburn-Opelika, AL",120,97,2,0,21,1,
02-2023,999,12260,"Augusta-Richmond County, GA-SC",234,234,0,0,0,0,
02-2023,999,12420,"Austin-Round Rock-Georgetown, TX",2702,1003,22,15,1662,34,
02-2023,999,12540,"Bakersfield, CA",168,155,2,0,11,2,
02-2023,548,12580,"Baltimore-Columbia-Towson, MD",514,300,0,0,214,3,
02-2023,999,12620,"Bangor, ME",17,13,0,4,0,0,
02-2023,148,12700,"Barnstable Town, MA",27,27,0,0,0,0,
02-2023,999,12940,"Baton Rouge, LA",229,229,0,0,0,0,
02-2023,310,12980,"Battle Creek, MI",3,3,0,0,0,0,
02-2023,474,13020,"Bay City, MI",2,2,0,0,0,0,
02-2023,999,13140,"Beaumont-Port Arthur, TX",58,58,0,0,0,0,
02-2023,999,13220,"Beckley, WV",10,10,0,0,0,0,
02-2023,999,13380,"Bellingham, WA",144,28,0,6,110,1,
02-2023,140,13460,"Bend, OR",99,77,22,0,0,0,
02-2023,999,13740,"Billings, MT",12,12,0,0,0,0,
02-2023,999,13780,"Binghamton, NY",24,6,0,0,18,3,
02-2023,142,13820,"Birmingham-Hoover, AL",226,218,8,0,0,0,
02-2023,999,13900,"Bismarck, ND",3,3,0,0,0,0,
02-2023,999,13980,"Blacksburg-Christiansburg, VA",20,20,0,0,0,0,
02-2023,145,14010,"Bloomington, IL",19,14,0,0,5,1,
