date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
06-2023,999,10180,"Abilene, TX",80,12,4,0,64,9,
06-2023,184,10420,"Akron, OH",129,79,0,39,11,2,
06-2023,999,10500,"Albany, GA",21,16,0,0,5,1,
06-2023,440,10540,"Albany-Lebanon, OR",22,16,6,0,0,0,
06-2023,104,10580,"Albany-Schenectady-Troy, NY",308,112,4,0,192,7,
06-2023,106,10740,"Albuquerque, NM",288,184,0,0,104,2,
06-2023,999,10780,"Alexandria, LA",23,23,0,0,0,0,
06-2023,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",142,116,0,0,26,3,
06-2023,107,11020,"Altoona, PA",5,5,0,0,0,0,
06-2023,108,11100,"Amarillo, TX",73,55,14,4,0,0,
06-2023,218,11180,"Ames, IA",21,21,0,0,0,0,
06-2023,999,11260,"Anchorage, AK",59,17,2,0,40,1,
06-2023,220,11460,"Ann Arbor, MI",79,47,0,0,32,2,
06-2023,999,11500,"Anniston-Oxford, AL",9,9,0,0,0,0,
06-2023,118,11540,"Appleton, WI",52,48,4,0,0,0,
06-2023,120,11700,"Asheville, NC",274,248,0,0,26,2,
06-2023,122,12020,"Athens-Clarke County, GA",61,55,6,0,0,0,
06-2023,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3429,2354,6,13,1056,25,
06-2023,428,12100,"Atlantic City-Hammonton, NJ",34,21,2,0,11,2,
06-2023,194,12220,"Auburn-Opelika, AL",177,115,2,0,60,2,
06-2023,999,12260,"Augusta-Richmond County, GA-SC",327,307,10,10,0,0,
06-2023,999,12420,"Austin-Round Rock-Georgetown, TX",2715,1437,20,0,1258,21,
06-2023,999,12540,"Bakersfield, CA",219,214,0,0,5,1,
06-2023,548,12580,"Baltimore-Columbia-Towson, MD",541,415,2,0,124,2,
06-2023,999,12620,"Bangor, ME",42,40,2,0,0,0,
06-2023,148,12700,"Barnstable Town, MA",31,28,0,3,0,0,
06-2023,999,12940,"Baton Rouge, LA",302,287,0,0,15,1,
06-2023,310,12980,"Battle Creek, MI",9,9,0,0,0,0,
06-2023,474,13020,"Bay City, MI",5,5,0,0,0,0,
06-2023,999,13140,"Beaumont-Port Arthur, TX",120,116,4,0,0,0,
06-2023,999,13220,"Beckley, WV",10,10,0,0,0,0,
06-2023,999,13380,"Bellingham, WA",84,58,0,7,19,1,
06-2023,140,13460,"Bend, OR",128,118,10,0,0,0,
06-2023,999,13740,"Billings, MT",41,41,0,0,0,0,
06-2023,999,13780,"Binghamton, NY",33,14,0,0,19,3,
06-2023,142,13820,"Birmingham-Hoover, AL",389,389,0,0,0,0,
06-2023,999,13900,"Bismarck, ND",25,17,8,0,0,0,
06-2023,999,13980,"Blacksburg-Christiansburg, VA",49,49,0,0,0,0,
06-2023,145,14010,"Bloomington, IL",13,13,0,0,0,0,
06-2023,144,14020,"Bloomington, IN",29,29,0,0,0,0,
06-2023,146,14100,"Bloomsburg-Berwick, PA",16,16,0,0,0,0,
06-2023,147,14260,"Boise City, ID",916,637,6,26,247,14,
06-2023,148,14460,"Boston-Cambridge-Newton, MA-NH",1177,410,38,14,715,22,
06-2023,216,14500,"Boulder, CO",139,71,2,7,59,4,
