date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2018,999,10180,"Abilene, TX",28,24,4,0,0,0,98
10-2018,184,10420,"Akron, OH",47,47,0,0,0,0,65
10-2018,999,10500,"Albany, GA",14,14,0,0,0,0,93
10-2018,440,10540,"Albany, OR",63,31,0,0,32,3,80
10-2018,104,10580,"Albany-Schenectady-Troy, NY",193,139,0,24,30,4,100
10-2018,106,10740,"Albuquerque, NM",160,153,2,0,5,1,100
10-2018,999,10780,"Alexandria, LA",18,18,0,0,0,0,73
10-2018,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",73,73,0,0,0,0,35
10-2018,999,11020,"Altoona, PA",1,1,0,0,0,0,0
10-2018,108,11100,"Amarillo, TX",60,48,12,0,0,0,63
10-2018,218,11180,"Ames, IA",62,10,0,0,52,2,83
10-2018,999,11260,"Anchorage, AK",107,77,10,7,13,2,100
10-2018,220,11460,"Ann Arbor, MI",109,45,0,0,64,4,54
10-2018,999,11500,"Anniston-Oxford-Jacksonville, AL",2,2,0,0,0,0,81
10-2018,118,11540,"Appleton, WI",46,42,4,0,0,0,75
10-2018,120,11700,"Asheville, NC",228,150,0,0,78,4,90
10-2018,122,12020,"Athens-Clarke County, GA",43,43,0,0,0,0,91
10-2018,122,12060,"Atlanta-Sandy Springs-Roswell, GA",4142,2062,12,11,2057,26,99
10-2018,428,12100,"Atlantic City-Hammonton, NJ",103,51,2,0,50,3,100
10-2018,194,12220,"Auburn-Opelika, AL",112,78,2,0,32,1,100
10-2018,999,12260,"Augusta-Richmond County, GA-SC",208,179,0,13,16,2,99
10-2018,999,12420,"Austin-Round Rock, TX",1612,1275,0,12,325,5,100
10-2018,999,12540,"Bakersfield, CA",231,163,8,0,60,5,76
10-2018,548,12580,"Baltimore-Columbia-Towson, MD",537,372,0,0,165,4,100
10-2018,999,12620,"Bangor, ME",21,9,0,0,12,1,59
10-2018,148,12700,"Barnstable Town, MA",5,5,0,0,0,0,15
10-2018,999,12940,"Baton Rouge, LA",311,311,0,0,0,0,100
10-2018,310,12980,"Battle Creek, MI",1,1,0,0,0,0,14
10-2018,474,13020,"Bay City, MI",0,0,0,0,0,0,10
10-2018,999,13140,"Beaumont-Port Arthur, TX",39,39,0,0,0,0,41
10-2018,999,13220,"Beckley, WV",5,5,0,0,0,0,100
10-2018,999,13380,"Bellingham, WA",126,61,4,6,55,8,97
10-2018,140,13460,"Bend-Redmond, OR",203,195,8,0,0,0,100
10-2018,999,13740,"Billings, MT",35,35,0,0,0,0,40
10-2018,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
10-2018,142,13820,"Birmingham-Hoover, AL",182,182,0,0,0,0,100
10-2018,999,13900,"Bismarck, ND",87,35,4,0,48,1,100
10-2018,999,13980,"Blacksburg-Christiansburg-Radford, VA",6,6,0,0,0,0,13
10-2018,145,14010,"Bloomington, IL",8,4,0,4,0,0,88
10-2018,144,14020,"Bloomington, IN",41,23,2,0,16,1,100
10-2018,146,14100,"Bloomsburg-Berwick, PA",13,13,0,0,0,0,100
10-2018,147,14260,"Boise City, ID",706,561,6,55,84,14,100
10-2018,148,14460,"Boston-Cambridge-Newton, MA-NH",1136,494,36,15,591,29,100
10-2018,216,14500,"Boulder, CO",184,51,0,0,133,6,94
10-2018,150,14540,"Bowling Green, KY",66,50,0,0,16,2,99
10-2018,500,14740,"Bremerton-Silverdale, WA",83,81,2,0,0,0,100
10-2018,408,14860,"Bridgeport-Stamford-Norwalk, CT",141,81,2,0,58,3,100
10-2018,154,15180,"Brownsville-Harlingen, TX",84,80,4,0,0,0,70
10-2018,999,15260,"Brunswick, GA",51,51,0,0,0,0,94
10-2018,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",131,81,0,0,50,5,100
10-2018,268,15500,"Burlington, NC",85,49,0,0,36,1,66
10-2018,999,15540,"Burlington-South Burlington, VT",59,25,14,12,8,1,73
10-2018,548,15680,"California-Lexington Park, MD",34,34,0,0,0,0,100
10-2018,184,15940,"Canton-Massillon, OH",44,37,2,0,5,1,86
10-2018,162,15980,"Cape Coral-Fort Myers, FL",1079,520,44,4,511,18,100
10-2018,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
10-2018,456,16180,"Carson City, NV",30,30,0,0,0,0,100
10-2018,999,16220,"Casper, WY",8,8,0,0,0,0,100
10-2018,168,16300,"Cedar Rapids, IA",70,44,26,0,0,0,84
10-2018,548,16540,"Chambersburg-Waynesboro, PA",36,29,2,0,5,1,100
10-2018,999,16580,"Champaign-Urbana, IL",189,76,0,0,113,10,66
10-2018,170,16620,"Charleston, WV",5,5,0,0,0,0,90
