date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2019,999,10180,"Abilene, TX",31,31,0,0,0,0,98
04-2019,184,10420,"Akron, OH",49,49,0,0,0,0,65
04-2019,999,10500,"Albany, GA",33,33,0,0,0,0,93
04-2019,440,10540,"Albany-Lebanon, OR",81,28,0,0,53,5,80
04-2019,104,10580,"Albany-Schenectady-Troy, NY",147,88,4,0,55,4,100
04-2019,106,10740,"Albuquerque, NM",178,172,0,0,6,1,100
04-2019,999,10780,"Alexandria, LA",21,21,0,0,0,0,73
04-2019,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",22,22,0,0,0,0,35
04-2019,107,11020,"Altoona, PA",3,3,0,0,0,0,0
04-2019,108,11100,"Amarillo, TX",36,36,0,0,0,0,63
04-2019,218,11180,"Ames, IA",12,9,0,3,0,0,74
04-2019,999,11260,"Anchorage, AK",103,80,2,6,15,2,100
04-2019,220,11460,"Ann Arbor, MI",53,27,0,0,26,4,54
04-2019,999,11500,"Anniston-Oxford, AL",12,12,0,0,0,0,81
04-2019,118,11540,"Appleton, WI",30,28,2,0,0,0,75
04-2019,120,11700,"Asheville, NC",214,155,2,0,57,3,90
04-2019,122,12020,"Athens-Clarke County, GA",44,44,0,0,0,0,91
04-2019,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3175,2195,0,22,958,19,99
04-2019,428,12100,"Atlantic City-Hammonton, NJ",72,27,0,0,45,2,100
04-2019,194,12220,"Auburn-Opelika, AL",170,130,4,0,36,1,100
04-2019,999,12260,"Augusta-Richmond County, GA-SC",158,158,0,0,0,0,99
04-2019,999,12420,"Austin-Round Rock-Georgetown, TX",3114,1790,2,3,1319,35,100
04-2019,999,12540,"Bakersfield, CA",181,169,12,0,0,0,76
04-2019,548,12580,"Baltimore-Columbia-Towson, MD",776,446,0,0,330,3,100
04-2019,999,12620,"Bangor, ME",12,9,0,3,0,0,59
04-2019,148,12700,"Barnstable Town, MA",7,7,0,0,0,0,15
04-2019,999,12940,"Baton Rouge, LA",330,325,0,0,5,1,99
04-2019,310,12980,"Battle Creek, MI",0,0,0,0,0,0,14
04-2019,474,13020,"Bay City, MI",0,0,0,0,0,0,10
04-2019,999,13140,"Beaumont-Port Arthur, TX",45,45,0,0,0,0,41
04-2019,999,13220,"Beckley, WV",7,7,0,0,0,0,100
04-2019,999,13380,"Bellingham, WA",274,72,0,6,196,5,97
04-2019,140,13460,"Bend, OR",183,157,20,6,0,0,100
04-2019,999,13740,"Billings, MT",42,36,6,0,0,0,40
04-2019,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
04-2019,142,13820,"Birmingham-Hoover, AL",265,265,0,0,0,0,100
04-2019,999,13900,"Bismarck, ND",54,54,0,0,0,0,100
04-2019,999,13980,"Blacksburg-Christiansburg, VA",3,3,0,0,0,0,14
04-2019,145,14010,"Bloomington, IL",6,6,0,0,0,0,88
04-2019,144,14020,"Bloomington, IN",58,29,4,0,25,1,100
04-2019,146,14100,"Bloomsburg-Berwick, PA",9,9,0,0,0,0,100
04-2019,147,14260,"Boise City, ID",801,649,6,23,123,10,100
04-2019,148,14460,"Boston-Cambridge-Newton, MA-NH",779,386,54,51,288,23,100
04-2019,216,14500,"Boulder, CO",189,92,0,0,97,6,94
04-2019,150,14540,"Bowling Green, KY",65,49,0,8,8,1,99
04-2019,500,14740,"Bremerton-Silverdale-Port Orchard, WA",73,73,0,0,0,0,100
04-2019,408,14860,"Bridgeport-Stamford-Norwalk, CT",452,66,4,0,382,5,100
04-2019,154,15180,"Brownsville-Harlingen, TX",91,87,4,0,0,0,70
04-2019,999,15260,"Brunswick, GA",54,54,0,0,0,0,94
04-2019,160,15380,"Buffalo-Cheektowaga, NY",124,101,4,0,19,1,100
04-2019,268,15500,"Burlington, NC",34,34,0,0,0,0,66
04-2019,162,15540,"Burlington-South Burlington, VT",98,30,2,3,63,1,73
04-2019,548,15680,"California-Lexington Park, MD",46,46,0,0,0,0,100
04-2019,184,15940,"Canton-Massillon, OH",54,45,0,4,5,1,86
04-2019,163,15980,"Cape Coral-Fort Myers, FL",553,508,20,8,17,3,100
04-2019,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
04-2019,456,16180,"Carson City, NV",14,11,0,3,0,0,100
04-2019,999,16220,"Casper, WY",35,21,2,3,9,1,100
04-2019,168,16300,"Cedar Rapids, IA",52,40,12,0,0,0,84
04-2019,548,16540,"Chambersburg-Waynesboro, PA",30,23,2,0,5,1,100
04-2019,999,16580,"Champaign-Urbana, IL",345,14,0,0,331,2,67
04-2019,170,16620,"Charleston, WV",14,9,2,3,0,0,79
04-2019,999,16700,"Charleston-North Charleston, SC",608,453,0,0,155,7,100
04-2019,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1781,1387,6,19,369,15,93
04-2019,999,16820,"Charlottesville, VA",81,59,0,0,22,2,80
04-2019,174,16860,"Chattanooga, TN-GA",130,110,4,16,0,0,88
04-2019,999,16940,"Cheyenne, WY",57,39,2,8,8,1,100
04-2019,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2343,748,32,54,1509,24,100
04-2019,999,17020,"Chico, CA",45,21,0,0,24,4,78
04-2019,178,17140,"Cincinnati, OH-KY-IN",705,472,0,17,216,12,100
04-2019,999,17300,"Clarksville, TN-KY",197,174,4,4,15,3,100
04-2019,174,17420,"Cleveland, TN",52,43,2,7,0,0,63
04-2019,184,17460,"Cleveland-Elyria, OH",270,232,8,4,26,2,99
04-2019,518,17660,"Coeur dAlene, ID",159,145,4,0,10,1,86
04-2019,999,17780,"College Station-Bryan, TX",103,103,0,0,0,0,100
04-2019,999,17820,"Colorado Springs, CO",547,387,0,4,156,3,100
04-2019,190,17860,"Columbia, MO",84,72,0,0,12,1,100
04-2019,192,17900,"Columbia, SC",348,328,0,0,20,1,100
04-2019,194,17980,"Columbus, GA-AL",86,68,0,4,14,1,97
04-2019,294,18020,"Columbus, IN",21,21,0,0,0,0,100
04-2019,198,18140,"Columbus, OH",386,331,0,24,31,4,97
04-2019,204,18580,"Corpus Christi, TX",98,98,0,0,0,0,73
04-2019,440,18700,"Corvallis, OR",9,5,0,4,0,0,51
04-2019,999,18880,"Crestview-Fort Walton Beach-Destin, FL",456,189,4,12,251,13,100
04-2019,999,19060,"Cumberland, MD-WV",1,1,0,0,0,0,56
04-2019,206,19100,"Dallas-Fort Worth-Arlington, TX",4815,3068,30,27,1690,27,100
04-2019,999,19180,"Danville, IL",0,0,0,0,0,0,9
04-2019,380,19300,"Daphne-Fairhope-Foley, AL",266,248,18,0,0,0,83
04-2019,209,19340,"Davenport-Moline-Rock Island, IA-IL",42,32,0,0,10,2,69
04-2019,212,19430,"Dayton-Kettering, OH",208,96,2,0,110,3,93
04-2019,290,19460,"Decatur, AL",18,18,0,0,0,0,96
04-2019,999,19500,"Decatur, IL",2,2,0,0,0,0,56
04-2019,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",195,179,16,0,0,0,64
04-2019,216,19740,"Denver-Aurora-Lakewood, CO",1638,947,6,0,685,5,100
04-2019,218,19780,"Des Moines-West Des Moines, IA",386,380,6,0,0,0,99
04-2019,220,19820,"Detroit-Warren-Dearborn, MI",714,541,2,10,161,9,100
04-2019,222,20020,"Dothan, AL",22,22,0,0,0,0,53
04-2019,428,20100,"Dover, DE",120,115,0,0,5,1,100
04-2019,999,20220,"Dubuque, IA",17,17,0,0,0,0,44
04-2019,999,20260,"Duluth, MN-WI",7,7,0,0,0,0,15
04-2019,450,20500,"Durham-Chapel Hill, NC",446,328,0,0,118,4,100
04-2019,408,20700,"East Stroudsburg, PA",7,7,0,0,0,0,59
04-2019,232,20740,"Eau Claire, WI",99,45,18,0,36,5,94
04-2019,999,20940,"El Centro, CA",10,10,0,0,0,0,69
04-2019,238,21340,"El Paso, TX",313,220,6,20,67,4,100
04-2019,350,21060,"Elizabethtown-Fort Knox, KY",51,47,4,0,0,0,100
04-2019,515,21140,"Elkhart-Goshen, IN",25,25,0,0,0,0,52
04-2019,236,21300,"Elmira, NY",0,0,0,0,0,0,1
04-2019,999,21420,"Enid, OK",3,3,0,0,0,0,100
04-2019,240,21500,"Erie, PA",20,6,0,0,14,2,32
04-2019,999,21660,"Eugene-Springfield, OR",61,49,0,0,12,1,85
04-2019,999,21780,"Evansville, IN-KY",93,75,12,0,6,1,96
04-2019,999,21820,"Fairbanks, AK",0,0,0,0,0,0,100
04-2019,244,22020,"Fargo, ND-MN",116,116,0,0,0,0,100
04-2019,999,22140,"Farmington, NM",4,4,0,0,0,0,100
04-2019,246,22180,"Fayetteville, NC",128,128,0,0,0,0,97
04-2019,999,22220,"Fayetteville-Springdale-Rogers, AR-MO",407,347,22,6,32,2,100
04-2019,999,22380,"Flagstaff, AZ",54,54,0,0,0,0,95
04-2019,220,22420,"Flint, MI",42,42,0,0,0,0,42
04-2019,999,22500,"Florence, SC",88,37,0,0,51,3,89
04-2019,999,22520,"Florence-Muscle Shoals, AL",26,26,0,0,0,0,93
04-2019,999,22540,"Fond du Lac, WI",8,8,0,0,0,0,42
04-2019,999,22660,"Fort Collins, CO",121,108,0,3,10,2,100
04-2019,999,22900,"Fort Smith, AR-OK",33,18,12,3,0,0,87
04-2019,258,23060,"Fort Wayne, IN",139,123,0,0,16,1,100
04-2019,260,23420,"Fresno, CA",281,161,10,51,59,6,100
04-2019,999,23460,"Gadsden, AL",5,5,0,0,0,0,50
04-2019,264,23540,"Gainesville, FL",203,45,0,0,158,3,85
04-2019,122,23580,"Gainesville, GA",62,58,0,4,0,0,82
04-2019,276,23900,"Gettysburg, PA",21,21,0,0,0,0,100
04-2019,104,24020,"Glens Falls, NY",23,23,0,0,0,0,94
04-2019,999,24220,"Grand Forks, ND-MN",27,9,0,0,18,1,71
04-2019,999,24260,"Grand Island, NE",20,12,0,0,8,1,76
04-2019,999,24300,"Grand Junction, CO",79,79,0,0,0,0,100
04-2019,266,24340,"Grand Rapids-Kentwood, MI",138,114,8,3,13,1,73
04-2019,999,24500,"Great Falls, MT",10,10,0,0,0,0,100
04-2019,216,24540,"Greeley, CO",336,210,2,23,101,6,84
04-2019,267,24580,"Green Bay, WI",89,83,0,0,6,1,86
04-2019,268,24660,"Greensboro-High Point, NC",206,170,0,0,36,1,100
04-2019,272,24780,"Greenville, NC",86,31,10,0,45,1,74
04-2019,273,24860,"Greenville-Anderson, SC",633,437,12,0,184,24,99
04-2019,999,25060,"Gulfport-Biloxi, MS",160,151,2,0,7,1,97
