date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
08-2020,999,10180,"Abilene, TX",33,31,2,0,0,0,95
08-2020,184,10420,"Akron, OH",57,57,0,0,0,0,55
08-2020,999,10500,"Albany, GA",28,12,0,0,16,1,91
08-2020,440,10540,"Albany-Lebanon, OR",65,46,6,0,13,2,89
08-2020,104,10580,"Albany-Schenectady-Troy, NY",318,108,6,0,204,17,100
08-2020,106,10740,"Albuquerque, NM",151,143,0,3,5,1,97
08-2020,999,10780,"Alexandria, LA",17,17,0,0,0,0,52
08-2020,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",28,26,2,0,0,0,37
08-2020,107,11020,"Altoona, PA",0,0,0,0,0,0,11
08-2020,108,11100,"Amarillo, TX",57,57,0,0,0,0,81
08-2020,218,11180,"Ames, IA",15,15,0,0,0,0,62
08-2020,999,11260,"Anchorage, AK",111,88,4,8,11,2,100
08-2020,220,11460,"Ann Arbor, MI",42,27,0,3,12,2,57
08-2020,999,11500,"Anniston-Oxford, AL",5,5,0,0,0,0,69
08-2020,118,11540,"Appleton, WI",52,52,0,0,0,0,70
08-2020,120,11700,"Asheville, NC",250,198,0,0,52,3,83
08-2020,122,12020,"Athens-Clarke County, GA",59,59,0,0,0,0,96
08-2020,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2769,2563,2,47,157,15,100
08-2020,428,12100,"Atlantic City-Hammonton, NJ",61,45,0,0,16,3,100
08-2020,194,12220,"Auburn-Opelika, AL",369,95,4,0,270,21,100
08-2020,999,12260,"Augusta-Richmond County, GA-SC",328,325,0,3,0,0,99
08-2020,999,12420,"Austin-Round Rock-Georgetown, TX",3253,1854,34,7,1358,35,100
08-2020,999,12540,"Bakersfield, CA",181,179,2,0,0,0,79
08-2020,548,12580,"Baltimore-Columbia-Towson, MD",1014,441,0,0,573,6,100
08-2020,999,12620,"Bangor, ME",23,21,2,0,0,0,61
08-2020,148,12700,"Barnstable Town, MA",8,6,2,0,0,0,12
08-2020,999,12940,"Baton Rouge, LA",374,374,0,0,0,0,99
08-2020,310,12980,"Battle Creek, MI",0,0,0,0,0,0,9
08-2020,474,13020,"Bay City, MI",0,0,0,0,0,0,16
08-2020,999,13140,"Beaumont-Port Arthur, TX",73,60,0,0,13,2,62
08-2020,999,13220,"Beckley, WV",6,6,0,0,0,0,100
08-2020,999,13380,"Bellingham, WA",106,69,8,11,18,3,96
08-2020,140,13460,"Bend, OR",179,161,8,10,0,0,100
08-2020,999,13740,"Billings, MT",38,34,4,0,0,0,33
08-2020,999,13780,"Binghamton, NY",0,0,0,0,0,0,0
08-2020,142,13820,"Birmingham-Hoover, AL",300,291,2,0,7,1,100
08-2020,999,13900,"Bismarck, ND",55,47,8,0,0,0,97
08-2020,999,13980,"Blacksburg-Christiansburg, VA",2,2,0,0,0,0,28
08-2020,145,14010,"Bloomington, IL",26,24,2,0,0,0,79
08-2020,144,14020,"Bloomington, IN",71,16,2,0,53,4,100
08-2020,146,14100,"Bloomsburg-Berwick, PA",12,8,4,0,0,0,100
08-2020,147,14260,"Boise City, ID",794,679,4,7,104,10,100
08-2020,148,14460,"Boston-Cambridge-Newton, MA-NH",844,404,56,38,346,45,100
08-2020,216,14500,"Boulder, CO",125,68,0,0,57,3,95
08-2020,150,14540,"Bowling Green, KY",115,87,6,0,22,3,99
08-2020,500,14740,"Bremerton-Silverdale-Port Orchard, WA",89,80,2,0,7,1,100
08-2020,408,14860,"Bridgeport-Stamford-Norwalk, CT",301,53,6,0,242,4,100
08-2020,154,15180,"Brownsville-Harlingen, TX",122,102,8,12,0,0,69
08-2020,999,15260,"Brunswick, GA",71,47,6,0,18,1,92
08-2020,160,15380,"Buffalo-Cheektowaga, NY",105,91,2,0,12,1,100
08-2020,268,15500,"Burlington, NC",87,87,0,0,0,0,45
08-2020,162,15540,"Burlington-South Burlington, VT",34,29,2,3,0,0,53
08-2020,548,15680,"California-Lexington Park, MD",74,67,2,0,5,1,100
08-2020,184,15940,"Canton-Massillon, OH",55,45,2,3,5,1,89
08-2020,163,15980,"Cape Coral-Fort Myers, FL",1076,592,26,16,442,17,100
08-2020,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
08-2020,456,16180,"Carson City, NV",22,17,0,0,5,1,100
08-2020,999,16220,"Casper, WY",10,10,0,0,0,0,100
08-2020,168,16300,"Cedar Rapids, IA",27,18,6,3,0,0,75
08-2020,548,16540,"Chambersburg-Waynesboro, PA",21,21,0,0,0,0,100
08-2020,999,16580,"Champaign-Urbana, IL",23,11,0,0,12,1,75
08-2020,170,16620,"Charleston, WV",23,23,0,0,0,0,87
08-2020,999,16700,"Charleston-North Charleston, SC",632,489,0,3,140,6,100
08-2020,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2418,1565,44,12,797,36,95
08-2020,999,16820,"Charlottesville, VA",99,76,2,0,21,1,75
08-2020,174,16860,"Chattanooga, TN-GA",236,165,12,9,50,3,85
08-2020,999,16940,"Cheyenne, WY",44,41,0,3,0,0,99
08-2020,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",958,738,46,54,120,8,100
08-2020,999,17020,"Chico, CA",18,18,0,0,0,0,63
08-2020,178,17140,"Cincinnati, OH-KY-IN",752,523,16,24,189,25,99
08-2020,999,17300,"Clarksville, TN-KY",438,414,0,0,24,1,100
08-2020,174,17420,"Cleveland, TN",54,51,0,3,0,0,66
08-2020,184,17460,"Cleveland-Elyria, OH",318,280,2,8,28,4,98
08-2020,518,17660,"Coeur dAlene, ID",162,129,2,0,31,2,94
08-2020,999,17780,"College Station-Bryan, TX",123,112,2,0,9,1,100
08-2020,999,17820,"Colorado Springs, CO",438,438,0,0,0,0,100
08-2020,190,17860,"Columbia, MO",55,55,0,0,0,0,100
08-2020,192,17900,"Columbia, SC",506,490,0,0,16,2,100
08-2020,194,17980,"Columbus, GA-AL",463,140,10,0,313,4,98
08-2020,294,18020,"Columbus, IN",11,11,0,0,0,0,100
08-2020,198,18140,"Columbus, OH",824,545,4,20,255,24,98
08-2020,204,18580,"Corpus Christi, TX",120,120,0,0,0,0,63
08-2020,440,18700,"Corvallis, OR",8,8,0,0,0,0,77
08-2020,999,18880,"Crestview-Fort Walton Beach-Destin, FL",239,226,0,0,13,2,100
08-2020,999,19060,"Cumberland, MD-WV",3,3,0,0,0,0,38
08-2020,206,19100,"Dallas-Fort Worth-Arlington, TX",3985,3906,30,12,37,3,100
08-2020,999,19180,"Danville, IL",2,2,0,0,0,0,0
08-2020,380,19300,"Daphne-Fairhope-Foley, AL",236,223,2,0,11,1,83
08-2020,209,19340,"Davenport-Moline-Rock Island, IA-IL",52,37,0,4,11,1,77
08-2020,212,19430,"Dayton-Kettering, OH",101,101,0,0,0,0,90
08-2020,290,19460,"Decatur, AL",20,20,0,0,0,0,95
08-2020,999,19500,"Decatur, IL",4,4,0,0,0,0,46
08-2020,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",345,287,20,0,38,2,74
08-2020,216,19740,"Denver-Aurora-Lakewood, CO",2100,955,70,13,1062,28,100
08-2020,218,19780,"Des Moines-West Des Moines, IA",612,409,10,0,193,4,98
08-2020,220,19820,"Detroit-Warren-Dearborn, MI",612,506,2,10,94,11,100
08-2020,222,20020,"Dothan, AL",45,45,0,0,0,0,64
08-2020,428,20100,"Dover, DE",368,169,0,0,199,11,100
08-2020,999,20220,"Dubuque, IA",6,6,0,0,0,0,44
08-2020,999,20260,"Duluth, MN-WI",12,12,0,0,0,0,8
08-2020,450,20500,"Durham-Chapel Hill, NC",507,363,2,4,138,3,100
08-2020,408,20700,"East Stroudsburg, PA",15,15,0,0,0,0,34
08-2020,232,20740,"Eau Claire, WI",112,40,26,8,38,4,96
08-2020,999,20940,"El Centro, CA",7,7,0,0,0,0,69
08-2020,238,21340,"El Paso, TX",295,259,10,0,26,1,100
08-2020,350,21060,"Elizabethtown-Fort Knox, KY",78,56,6,0,16,2,100
08-2020,515,21140,"Elkhart-Goshen, IN",12,12,0,0,0,0,67
08-2020,236,21300,"Elmira, NY",0,0,0,0,0,0,1
08-2020,999,21420,"Enid, OK",0,0,0,0,0,0,100
08-2020,240,21500,"Erie, PA",11,11,0,0,0,0,35
08-2020,999,21660,"Eugene-Springfield, OR",174,65,0,0,109,2,85
08-2020,999,21780,"Evansville, IN-KY",103,97,6,0,0,0,96
08-2020,999,21820,"Fairbanks, AK",16,5,0,11,0,0,100
08-2020,244,22020,"Fargo, ND-MN",175,136,0,0,39,1,100
08-2020,999,22140,"Farmington, NM",18,10,0,0,8,1,100
08-2020,246,22180,"Fayetteville, NC",149,149,0,0,0,0,97
08-2020,999,22220,"Fayetteville-Springdale-Rogers, AR-MO",625,453,38,0,134,6,100
08-2020,999,22380,"Flagstaff, AZ",65,65,0,0,0,0,93
08-2020,220,22420,"Flint, MI",14,14,0,0,0,0,40
08-2020,999,22500,"Florence, SC",91,60,2,0,29,2,85
08-2020,999,22520,"Florence-Muscle Shoals, AL",25,25,0,0,0,0,84
08-2020,999,22540,"Fond du Lac, WI",5,5,0,0,0,0,69
08-2020,999,22660,"Fort Collins, CO",232,169,0,0,63,6,100
08-2020,999,22900,"Fort Smith, AR-OK",24,20,4,0,0,0,84
08-2020,258,23060,"Fort Wayne, IN",167,160,4,3,0,0,100
08-2020,260,23420,"Fresno, CA",335,304,6,0,25,5,100
08-2020,999,23460,"Gadsden, AL",2,2,0,0,0,0,82
08-2020,264,23540,"Gainesville, FL",147,70,0,0,77,1,83
08-2020,122,23580,"Gainesville, GA",71,71,0,0,0,0,74
08-2020,276,23900,"Gettysburg, PA",19,19,0,0,0,0,100
08-2020,104,24020,"Glens Falls, NY",18,18,0,0,0,0,96
08-2020,999,24220,"Grand Forks, ND-MN",42,18,0,0,24,1,74
08-2020,999,24260,"Grand Island, NE",6,6,0,0,0,0,59
08-2020,999,24300,"Grand Junction, CO",76,76,0,0,0,0,100
08-2020,266,24340,"Grand Rapids-Kentwood, MI",160,142,2,3,13,2,69
08-2020,999,24500,"Great Falls, MT",20,20,0,0,0,0,100
08-2020,216,24540,"Greeley, CO",399,348,0,3,48,3,88
08-2020,267,24580,"Green Bay, WI",90,54,0,0,36,4,90
08-2020,268,24660,"Greensboro-High Point, NC",221,217,4,0,0,0,100
08-2020,272,24780,"Greenville, NC",21,21,0,0,0,0,69
08-2020,273,24860,"Greenville-Anderson, SC",637,617,20,0,0,0,98
08-2020,999,25060,"Gulfport-Biloxi, MS",206,195,0,4,7,1,97
08-2020,548,25180,"Hagerstown-Martinsburg, MD-WV",279,119,4,0,156,7,97
08-2020,406,25220,"Hammond, LA",84,84,0,0,0,0,80
08-2020,276,25420,"Harrisburg-Carlisle, PA",139,122,4,8,5,1,100
08-2020,277,25500,"Harrisonburg, VA",42,42,0,0,0,0,100
08-2020,278,25540,"Hartford-East Hartford-Middletown, CT",126,77,2,0,47,4,100
08-2020,279,25620,"Hattiesburg, MS",10,10,0,0,0,0,60
08-2020,999,25860,"Hickory-Lenoir-Morganton, NC",7,1,0,0,6,1,7
08-2020,999,25940,"Hilton Head Island-Bluffton, SC",97,97,0,0,0,0,31
08-2020,496,25980,"Hinesville, GA",40,40,0,0,0,0,79
08-2020,999,26140,"Homosassa Springs, FL",80,73,2,0,5,1,86
08-2020,284,26300,"Hot Springs, AR",6,6,0,0,0,0,99
08-2020,999,26380,"Houma-Thibodaux, LA",60,55,2,3,0,0,92
08-2020,288,26420,"Houston-The Woodlands-Sugar Land, TX",5906,4768,50,0,1088,29,99
08-2020,170,26580,"Huntington-Ashland, WV-KY-OH",25,25,0,0,0,0,85
