date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
03-2023,999,10180,"Abilene, TX",40,34,6,0,0,0,
03-2023,184,10420,"Akron, OH",95,66,0,11,18,3,
03-2023,999,10500,"Albany, GA",12,12,0,0,0,0,
03-2023,440,10540,"Albany-Lebanon, OR",38,23,4,3,8,1,
03-2023,104,10580,"Albany-Schenectady-Troy, NY",169,90,0,4,75,6,
03-2023,106,10740,"Albuquerque, NM",484,187,0,0,297,6,
03-2023,999,10780,"Alexandria, LA",24,24,0,0,0,0,
03-2023,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",215,132,4,0,79,2,
03-2023,107,11020,"Altoona, PA",4,4,0,0,0,0,
03-2023,108,11100,"Amarillo, TX",33,33,0,0,0,0,
03-2023,218,11180,"Ames, IA",24,16,0,8,0,0,
03-2023,999,11260,"Anchorage, AK",81,59,0,4,18,2,
03-2023,220,11460,"Ann Arbor, MI",32,32,0,0,0,0,
03-2023,999,11500,"Anniston-Oxford, AL",9,9,0,0,0,0,
03-2023,118,11540,"Appleton, WI",48,32,0,0,16,2,
03-2023,120,11700,"Asheville, NC",308,219,0,0,89,5,
03-2023,122,12020,"Athens-Clarke County, GA",65,61,4,0,0,0,
03-2023,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3248,2390,10,19,829,33,
03-2023,428,12100,"Atlantic City-Hammonton, NJ",55,35,0,0,20,2,
03-2023,194,12220,"Auburn-Opelika, AL",137,107,6,3,21,2,
03-2023,999,12260,"Augusta-Richmond County, GA-SC",334,334,0,0,0,0,
03-2023,999,12420,"Austin-Round Rock-Georgetown, TX",3428,1520,34,3,1871,40,
03-2023,999,12540,"Bakersfield, CA",146,139,2,0,5,1,
03-2023,548,12580,"Baltimore-Columbia-Towson, MD",508,363,0,0,145,3,
03-2023,999,12620,"Bangor, ME",29,21,4,4,0,0,
03-2023,148,12700,"Barnstable Town, MA",35,35,0,0,0,0,
03-2023,999,12940,"Baton Rouge, LA",265,265,0,0,0,0,
03-2023,310,12980,"Battle Creek, MI",2,2,0,0,0,0,
03-2023,474,13020,"Bay City, MI",3,3,0,0,0,0,
03-2023,999,13140,"Beaumont-Port Arthur, TX",134,128,6,0,0,0,
03-2023,999,13220,"Beckley, WV",11,11,0,0,0,0,
03-2023,999,13380,"Bellingham, WA",65,65,0,0,0,0,
03-2023,140,13460,"Bend, OR",181,115,4,4,58,3,
03-2023,999,13740,"Billings, MT",40,40,0,0,0,0,
03-2023,999,13780,"Binghamton, NY",41,12,0,0,29,3,
03-2023,142,13820,"Birmingham-Hoover, AL",302,296,2,4,0,0,
03-2023,999,13900,"Bismarck, ND",23,10,8,0,5,1,
03-2023,999,13980,"Blacksburg-Christiansburg, VA",33,33,0,0,0,0,
03-2023,145,14010,"Bloomington, IL",18,16,2,0,0,0,
03-2023,144,14020,"Bloomington, IN",17,17,0,0,0,0,
03-2023,146,14100,"Bloomsburg-Berwick, PA",15,9,0,0,6,1,
03-2023,147,14260,"Boise City, ID",854,566,6,57,225,4,
03-2023,148,14460,"Boston-Cambridge-Newton, MA-NH",1183,297,54,88,744,63,
03-2023,216,14500,"Boulder, CO",126,102,4,3,17,1,
03-2023,150,14540,"Bowling Green, KY",508,79,6,3,420,47,
03-2023,500,14740,"Bremerton-Silverdale-Port Orchard, WA",260,63,0,0,197,8,
03-2023,408,14860,"Bridgeport-Stamford-Norwalk, CT",153,44,4,0,105,3,
03-2023,154,15180,"Brownsville-Harlingen, TX",169,127,12,7,23,4,
03-2023,999,15260,"Brunswick, GA",60,58,2,0,0,0,
03-2023,160,15380,"Buffalo-Cheektowaga, NY",119,72,2,4,41,3,
03-2023,268,15500,"Burlington, NC",269,129,0,0,140,1,
03-2023,162,15540,"Burlington-South Burlington, VT",233,46,8,3,176,5,
03-2023,548,15680,"California-Lexington Park, MD",18,18,0,0,0,0,
03-2023,184,15940,"Canton-Massillon, OH",47,39,0,0,8,1,
03-2023,163,15980,"Cape Coral-Fort Myers, FL",1009,554,106,0,349,8,
03-2023,164,16020,"Cape Girardeau, MO-IL",10,10,0,0,0,0,
03-2023,999,16060,"Carbondale-Marion, IL",9,4,2,3,0,0,
03-2023,456,16180,"Carson City, NV",19,13,0,0,6,1,
03-2023,999,16220,"Casper, WY",6,6,0,0,0,0,
03-2023,168,16300,"Cedar Rapids, IA",87,45,2,8,32,4,
03-2023,548,16540,"Chambersburg-Waynesboro, PA",31,27,4,0,0,0,
03-2023,999,16580,"Champaign-Urbana, IL",27,27,0,0,0,0,
03-2023,170,16620,"Charleston, WV",12,12,0,0,0,0,
03-2023,999,16700,"Charleston-North Charleston, SC",578,431,0,0,147,7,
03-2023,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2409,1755,4,0,650,17,
