date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2023,999,10180,"Abilene, TX",22,20,2,0,0,0,
10-2023,184,10420,"Akron, OH",92,73,0,3,16,3,
10-2023,999,10500,"Albany, GA",13,13,0,0,0,0,
10-2023,440,10540,"Albany-Lebanon, OR",26,26,0,0,0,0,
10-2023,104,10580,"Albany-Schenectady-Troy, NY",199,68,6,12,113,7,
10-2023,106,10740,"Albuquerque, NM",370,160,0,0,210,1,
10-2023,999,10780,"Alexandria, LA",30,26,4,0,0,0,
10-2023,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",134,118,2,0,14,2,
10-2023,107,11020,"Altoona, PA",5,5,0,0,0,0,
10-2023,108,11100,"Amarillo, TX",59,57,2,0,0,0,
10-2023,218,11180,"Ames, IA",18,18,0,0,0,0,
10-2023,999,11260,"Anchorage, AK",19,15,4,0,0,0,
10-2023,220,11460,"Ann Arbor, MI",46,46,0,0,0,0,
10-2023,999,11500,"Anniston-Oxford, AL",1,1,0,0,0,0,
10-2023,118,11540,"Appleton, WI",41,39,2,0,0,0,
10-2023,120,11700,"Asheville, NC",287,255,0,0,32,3,
10-2023,122,12020,"Athens-Clarke County, GA",58,58,0,0,0,0,
10-2023,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3177,1997,6,44,1130,60,
10-2023,428,12100,"Atlantic City-Hammonton, NJ",44,35,2,0,7,1,
10-2023,194,12220,"Auburn-Opelika, AL",128,114,2,0,12,1,
10-2023,999,12260,"Augusta-Richmond County, GA-SC",274,274,0,0,0,0,
10-2023,999,12420,"Austin-Round Rock-Georgetown, TX",4261,1490,12,18,2741,39,
10-2023,999,12540,"Bakersfield, CA",254,184,0,0,70,7,
10-2023,548,12580,"Baltimore-Columbia-Towson, MD",460,343,0,0,117,2,
10-2023,999,12620,"Bangor, ME",19,19,0,0,0,0,
10-2023,148,12700,"Barnstable Town, MA",38,38,0,0,0,0,
10-2023,999,12940,"Baton Rouge, LA",284,266,0,0,18,1,
10-2023,310,12980,"Battle Creek, MI",10,10,0,0,0,0,
10-2023,474,13020,"Bay City, MI",5,5,0,0,0,0,
