date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
05-2018,999,10180,"Abilene, TX",38,34,4,0,0,0,98
05-2018,184,10420,"Akron, OH",71,68,0,3,0,0,65
05-2018,999,10500,"Albany, GA",14,14,0,0,0,0,93
05-2018,440,10540,"Albany, OR",40,40,0,0,0,0,80
05-2018,104,10580,"Albany-Schenectady-Troy, NY",214,170,6,8,30,3,100
05-2018,106,10740,"Albuquerque, NM",205,186,0,0,19,2,100
05-2018,999,10780,"Alexandria, LA",16,16,0,0,0,0,73
05-2018,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",32,32,0,0,0,0,35
05-2018,999,11020,"Altoona, PA",0,0,0,0,0,0,0
05-2018,108,11100,"Amarillo, TX",68,68,0,0,0,0,63
05-2018,218,11180,"Ames, IA",9,9,0,0,0,0,83
05-2018,999,11260,"Anchorage, AK",114,97,0,4,13,2,100
05-2018,220,11460,"Ann Arbor, MI",40,31,4,0,5,1,54
05-2018,999,11500,"Anniston-Oxford-Jacksonville, AL",5,5,0,0,0,0,81
05-2018,118,11540,"Appleton, WI",58,54,4,0,0,0,75
05-2018,120,11700,"Asheville, NC",225,180,0,0,45,4,90
05-2018,122,12020,"Athens-Clarke County, GA",81,67,0,0,14,1,91
05-2018,122,12060,"Atlanta-Sandy Springs-Roswell, GA",4120,2444,10,23,1643,31,99
05-2018,428,12100,"Atlantic City-Hammonton, NJ",98,34,0,0,64,2,100
05-2018,194,12220,"Auburn-Opelika, AL",124,94,2,0,28,1,100
05-2018,999,12260,"Augusta-Richmond County, GA-SC",261,241,0,0,20,2,99
05-2018,999,12420,"Austin-Round Rock, TX",3291,1517,60,6,1708,39,100
05-2018,999,12540,"Bakersfield, CA",219,211,8,0,0,0,76
05-2018,548,12580,"Baltimore-Columbia-Towson, MD",590,590,0,0,0,0,100
05-2018,999,12620,"Bangor, ME",18,14,4,0,0,0,59
05-2018,148,12700,"Barnstable Town, MA",5,5,0,0,0,0,15
05-2018,999,12940,"Baton Rouge, LA",383,383,0,0,0,0,100
05-2018,310,12980,"Battle Creek, MI",0,0,0,0,0,0,14
05-2018,474,13020,"Bay City, MI",11,11,0,0,0,0,10
05-2018,999,13140,"Beaumont-Port Arthur, TX",53,53,0,0,0,0,41
05-2018,999,13220,"Beckley, WV",10,10,0,0,0,0,100
05-2018,999,13380,"Bellingham, WA",129,78,14,0,37,3,97
05-2018,140,13460,"Bend-Redmond, OR",157,153,4,0,0,0,100
05-2018,999,13740,"Billings, MT",46,46,0,0,0,0,40
05-2018,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
05-2018,142,13820,"Birmingham-Hoover, AL",350,270,0,0,80,5,100
05-2018,999,13900,"Bismarck, ND",50,46,4,0,0,0,100
05-2018,999,13980,"Blacksburg-Christiansburg-Radford, VA",4,4,0,0,0,0,13
05-2018,145,14010,"Bloomington, IL",8,8,0,0,0,0,88
05-2018,144,14020,"Bloomington, IN",42,24,18,0,0,0,100
05-2018,146,14100,"Bloomsburg-Berwick, PA",13,13,0,0,0,0,100
05-2018,147,14260,"Boise City, ID",735,633,2,4,96,5,100
05-2018,148,14460,"Boston-Cambridge-Newton, MA-NH",2142,520,50,29,1543,38,100
05-2018,216,14500,"Boulder, CO",126,115,0,4,7,1,94
05-2018,150,14540,"Bowling Green, KY",203,56,0,3,144,7,99
05-2018,500,14740,"Bremerton-Silverdale, WA",87,87,0,0,0,0,100
05-2018,408,14860,"Bridgeport-Stamford-Norwalk, CT",121,67,0,18,36,4,100
05-2018,154,15180,"Brownsville-Harlingen, TX",89,87,2,0,0,0,70
05-2018,999,15260,"Brunswick, GA",59,59,0,0,0,0,94
05-2018,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",248,109,2,22,115,8,100
05-2018,268,15500,"Burlington, NC",56,56,0,0,0,0,66
05-2018,999,15540,"Burlington-South Burlington, VT",51,47,4,0,0,0,73
05-2018,548,15680,"California-Lexington Park, MD",162,162,0,0,0,0,100
05-2018,184,15940,"Canton-Massillon, OH",49,42,0,0,7,1,86
05-2018,162,15980,"Cape Coral-Fort Myers, FL",896,601,70,8,217,10,100
05-2018,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
05-2018,456,16180,"Carson City, NV",24,12,0,0,12,1,100
05-2018,999,16220,"Casper, WY",26,16,2,0,8,1,100
05-2018,168,16300,"Cedar Rapids, IA",118,34,12,0,72,2,84
05-2018,548,16540,"Chambersburg-Waynesboro, PA",42,35,0,0,7,1,100
05-2018,999,16580,"Champaign-Urbana, IL",389,7,0,0,382,10,66
05-2018,170,16620,"Charleston, WV",5,3,2,0,0,0,90
05-2018,999,16700,"Charleston-North Charleston, SC",657,464,0,0,193,8,100
05-2018,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2226,1379,0,12,835,21,93
05-2018,999,16820,"Charlottesville, VA",93,68,0,0,25,2,78
05-2018,174,16860,"Chattanooga, TN-GA",247,189,4,3,51,1,88
05-2018,999,16940,"Cheyenne, WY",67,54,0,6,7,1,100
05-2018,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2161,891,24,69,1177,40,100
05-2018,999,17020,"Chico, CA",33,27,2,4,0,0,78
05-2018,178,17140,"Cincinnati, OH-KY-IN",559,430,4,11,114,6,100
05-2018,999,17300,"Clarksville, TN-KY",177,145,4,4,24,4,100
05-2018,174,17420,"Cleveland, TN",49,41,2,6,0,0,63
05-2018,184,17460,"Cleveland-Elyria, OH",288,271,6,11,0,0,99
05-2018,518,17660,"Coeur dAlene, ID",189,179,0,0,10,2,86
05-2018,999,17780,"College Station-Bryan, TX",90,90,0,0,0,0,100
05-2018,999,17820,"Colorado Springs, CO",916,490,0,0,426,23,100
05-2018,190,17860,"Columbia, MO",65,65,0,0,0,0,100
05-2018,192,17900,"Columbia, SC",438,409,0,0,29,2,100
05-2018,194,17980,"Columbus, GA-AL",67,53,0,4,10,1,98
05-2018,294,18020,"Columbus, IN",29,29,0,0,0,0,100
05-2018,198,18140,"Columbus, OH",853,468,12,8,365,30,97
05-2018,204,18580,"Corpus Christi, TX",87,87,0,0,0,0,72
05-2018,440,18700,"Corvallis, OR",3,3,0,0,0,0,51
05-2018,999,18880,"Crestview-Fort Walton Beach-Destin, FL",190,186,4,0,0,0,100
05-2018,999,19060,"Cumberland, MD-WV",7,7,0,0,0,0,56
05-2018,206,19100,"Dallas-Fort Worth-Arlington, TX",4805,3222,22,32,1529,60,100
05-2018,999,19180,"Danville, IL",0,0,0,0,0,0,9
05-2018,380,19300,"Daphne-Fairhope-Foley, AL",178,178,0,0,0,0,83
05-2018,209,19340,"Davenport-Moline-Rock Island, IA-IL",57,34,0,0,23,1,69
05-2018,212,19380,"Dayton, OH",262,99,0,0,163,2,93
05-2018,290,19460,"Decatur, AL",8,8,0,0,0,0,96
05-2018,999,19500,"Decatur, IL",2,2,0,0,0,0,56
05-2018,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",248,180,18,0,50,3,64
05-2018,216,19740,"Denver-Aurora-Lakewood, CO",1476,1154,22,0,300,9,100
