date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
09-2014,999,10180,"Abilene, TX",26,26,0,0,0,0,92
09-2014,184,10420,"Akron, OH",45,45,0,0,0,0,67
09-2014,999,10500,"Albany, GA",22,22,0,0,0,0,99
09-2014,440,10540,"Albany, OR",16,11,0,0,5,1,78
09-2014,104,10580,"Albany-Schenectady-Troy, NY",140,77,2,12,49,5,70
09-2014,106,10740,"Albuquerque, NM",169,158,2,4,5,1,100
09-2014,999,10780,"Alexandria, LA",29,29,0,0,0,0,97
09-2014,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",99,92,0,0,7,1,100
09-2014,999,11020,"Altoona, PA",1,1,0,0,0,0,23
09-2014,108,11100,"Amarillo, TX",33,33,0,0,0,0,87
09-2014,218,11180,"Ames, IA",58,22,0,0,36,3,96
09-2014,999,11260,"Anchorage, AK",84,57,2,0,25,5,100
09-2014,220,11460,"Ann Arbor, MI",39,25,0,0,14,1,88
09-2014,999,11500,"Anniston-Oxford-Jacksonville, AL",2,2,0,0,0,0,78
09-2014,118,11540,"Appleton, WI",31,27,4,0,0,0,86
09-2014,120,11700,"Asheville, NC",115,108,0,0,7,1,95
09-2014,122,12020,"Athens-Clarke County, GA",35,35,0,0,0,0,92
09-2014,122,12060,"Atlanta-Sandy Springs-Roswell, GA",1683,1349,2,27,305,10,100
09-2014,428,12100,"Atlantic City-Hammonton, NJ",57,44,0,0,13,2,100
09-2014,194,12220,"Auburn-Opelika, AL",66,66,0,0,0,0,100
09-2014,999,12260,"Augusta-Richmond County, GA-SC",185,183,2,0,0,0,90
09-2014,999,12420,"Austin-Round Rock, TX",2018,948,20,20,1030,40,100
09-2014,999,12540,"Bakersfield, CA",168,123,0,3,42,4,96
09-2014,548,12580,"Baltimore-Columbia-Towson, MD",938,363,2,4,569,13,100
09-2014,999,12620,"Bangor, ME",6,6,0,0,0,0,53
09-2014,148,12700,"Barnstable Town, MA",38,30,0,0,8,1,83
09-2014,999,12940,"Baton Rouge, LA",500,260,0,0,240,3,91
09-2014,310,12980,"Battle Creek, MI",2,2,0,0,0,0,49
09-2014,474,13020,"Bay City, MI",1,1,0,0,0,0,28
09-2014,999,13140,"Beaumont-Port Arthur, TX",58,58,0,0,0,0,48
09-2014,999,13220,"Beckley, WV",9,9,0,0,0,0,92
09-2014,999,13380,"Bellingham, WA",64,27,0,0,37,2,67
09-2014,140,13460,"Bend-Redmond, OR",104,102,2,0,0,0,100
09-2014,999,13740,"Billings, MT",41,35,0,0,6,1,49
09-2014,999,13780,"Binghamton, NY",7,7,0,0,0,0,11
09-2014,142,13820,"Birmingham-Hoover, AL",427,186,0,0,241,2,100
09-2014,999,13900,"Bismarck, ND",103,99,4,0,0,0,97
09-2014,145,14010,"Bloomington, IL",52,28,0,0,24,2,89
09-2014,144,14020,"Bloomington, IN",65,15,4,0,46,5,100
09-2014,146,14100,"Bloomsburg-Berwick, PA",1,1,0,0,0,0,24
09-2014,147,14260,"Boise City, ID",421,281,0,36,104,4,100
09-2014,148,14460,"Boston-Cambridge-Newton, MA-NH",899,488,32,15,364,22,100
09-2014,216,14500,"Boulder, CO",34,29,0,0,5,1,73
09-2014,150,14540,"Bowling Green, KY",71,29,0,36,6,1,100
09-2014,500,14740,"Bremerton-Silverdale, WA",36,36,0,0,0,0,49
09-2014,408,14860,"Bridgeport-Stamford-Norwalk, CT",88,71,2,0,15,1,90
09-2014,154,15180,"Brownsville-Harlingen, TX",76,64,8,4,0,0,87
09-2014,999,15260,"Brunswick, GA",37,37,0,0,0,0,94
09-2014,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",170,62,0,0,108,2,85
09-2014,268,15500,"Burlington, NC",52,52,0,0,0,0,96
09-2014,999,15540,"Burlington-South Burlington, VT",40,30,2,3,5,1,89
09-2014,548,15680,"California-Lexington Park, MD",26,26,0,0,0,0,99
09-2014,184,15940,"Canton-Massillon, OH",36,29,2,0,5,1,92
09-2014,162,15980,"Cape Coral-Fort Myers, FL",317,275,2,4,36,5,100
09-2014,164,16020,"Cape Girardeau, MO-IL",25,13,0,0,12,1,100
09-2014,999,16060,"Carbondale-Marion, IL",0,0,0,0,0,0,0
09-2014,456,16180,"Carson City, NV",1,1,0,0,0,0,100
09-2014,999,16220,"Casper, WY",24,24,0,0,0,0,93
09-2014,168,16300,"Cedar Rapids, IA",90,55,8,3,24,1,94
09-2014,548,16540,"Chambersburg-Waynesboro, PA",23,23,0,0,0,0,100
09-2014,999,16580,"Champaign-Urbana, IL",13,13,0,0,0,0,68
09-2014,170,16620,"Charleston, WV",3,3,0,0,0,0,8
09-2014,999,16700,"Charleston-North Charleston, SC",411,381,0,0,30,2,100
09-2014,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2117,941,4,42,1130,27,100
09-2014,999,16820,"Charlottesville, VA",78,30,0,0,48,3,59
09-2014,174,16860,"Chattanooga, TN-GA",330,93,2,0,235,2,64
09-2014,999,16940,"Cheyenne, WY",20,20,0,0,0,0,100
09-2014,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1060,701,18,29,312,13,100
09-2014,999,17020,"Chico, CA",17,17,0,0,0,0,89
09-2014,178,17140,"Cincinnati, OH-KY-IN",332,279,0,7,46,4,100
09-2014,999,17300,"Clarksville, TN-KY",133,101,0,16,16,2,96
09-2014,174,17420,"Cleveland, TN",23,20,0,3,0,0,70
09-2014,184,17460,"Cleveland-Elyria, OH",265,228,10,7,20,4,100
09-2014,518,17660,"Coeur dAlene, ID",75,73,2,0,0,0,98
