date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2017,999,10180,"Abilene, TX",32,28,4,0,0,0,99
12-2017,184,10420,"Akron, OH",43,43,0,0,0,0,63
12-2017,999,10500,"Albany, GA",16,11,0,0,5,1,90
12-2017,440,10540,"Albany, OR",19,19,0,0,0,0,75
12-2017,104,10580,"Albany-Schenectady-Troy, NY",168,90,6,16,56,6,100
12-2017,106,10740,"Albuquerque, NM",249,243,0,0,6,1,100
12-2017,999,10780,"Alexandria, LA",10,10,0,0,0,0,61
12-2017,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",41,23,0,0,18,1,37
12-2017,999,11020,"Altoona, PA",0,0,0,0,0,0,0
12-2017,108,11100,"Amarillo, TX",43,41,2,0,0,0,86
12-2017,218,11180,"Ames, IA",6,6,0,0,0,0,81
12-2017,999,11260,"Anchorage, AK",86,67,0,4,15,2,100
12-2017,220,11460,"Ann Arbor, MI",16,16,0,0,0,0,49
12-2017,999,11500,"Anniston-Oxford-Jacksonville, AL",3,3,0,0,0,0,74
12-2017,118,11540,"Appleton, WI",12,8,4,0,0,0,73
12-2017,120,11700,"Asheville, NC",196,124,0,0,72,4,93
12-2017,122,12020,"Athens-Clarke County, GA",14,14,0,0,0,0,89
12-2017,122,12060,"Atlanta-Sandy Springs-Roswell, GA",1755,1543,0,30,182,7,100
12-2017,428,12100,"Atlantic City-Hammonton, NJ",130,35,0,0,95,3,100
12-2017,194,12220,"Auburn-Opelika, AL",75,73,2,0,0,0,100
12-2017,999,12260,"Augusta-Richmond County, GA-SC",190,174,0,0,16,1,99
12-2017,999,12420,"Austin-Round Rock, TX",1397,1130,4,0,263,1,100
12-2017,999,12540,"Bakersfield, CA",148,138,10,0,0,0,78
12-2017,548,12580,"Baltimore-Columbia-Towson, MD",390,379,0,0,11,1,100
12-2017,999,12620,"Bangor, ME",5,5,0,0,0,0,51
12-2017,148,12700,"Barnstable Town, MA",6,6,0,0,0,0,19
12-2017,999,12940,"Baton Rouge, LA",228,211,14,3,0,0,100
12-2017,310,12980,"Battle Creek, MI",2,2,0,0,0,0,5
12-2017,474,13020,"Bay City, MI",2,2,0,0,0,0,17
12-2017,999,13140,"Beaumont-Port Arthur, TX",30,28,2,0,0,0,56
12-2017,999,13220,"Beckley, WV",3,3,0,0,0,0,100
12-2017,999,13380,"Bellingham, WA",72,62,0,0,10,2,96
12-2017,140,13460,"Bend-Redmond, OR",130,128,2,0,0,0,98
12-2017,999,13740,"Billings, MT",28,28,0,0,0,0,45
12-2017,999,13780,"Binghamton, NY",0,0,0,0,0,0,0
12-2017,142,13820,"Birmingham-Hoover, AL",194,158,0,0,36,2,100
12-2017,999,13900,"Bismarck, ND",6,6,0,0,0,0,100
12-2017,999,13980,"Blacksburg-Christiansburg-Radford, VA",5,5,0,0,0,0,40
12-2017,145,14010,"Bloomington, IL",8,8,0,0,0,0,87
12-2017,144,14020,"Bloomington, IN",30,19,2,0,9,1,100
12-2017,146,14100,"Bloomsburg-Berwick, PA",13,8,0,0,5,1,100
12-2017,147,14260,"Boise City, ID",532,515,0,0,17,2,100
12-2017,148,14460,"Boston-Cambridge-Newton, MA-NH",2129,420,28,39,1642,25,100
12-2017,216,14500,"Boulder, CO",170,59,0,0,111,6,97
12-2017,150,14540,"Bowling Green, KY",239,47,0,8,184,7,99
12-2017,500,14740,"Bremerton-Silverdale, WA",74,74,0,0,0,0,100
12-2017,408,14860,"Bridgeport-Stamford-Norwalk, CT",74,59,4,3,8,1,100
12-2017,154,15180,"Brownsville-Harlingen, TX",57,53,4,0,0,0,61
12-2017,999,15260,"Brunswick, GA",40,40,0,0,0,0,99
12-2017,160,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",96,49,2,4,41,1,100
12-2017,268,15500,"Burlington, NC",61,61,0,0,0,0,62
12-2017,999,15540,"Burlington-South Burlington, VT",28,21,0,7,0,0,76
12-2017,548,15680,"California-Lexington Park, MD",86,86,0,0,0,0,100
12-2017,184,15940,"Canton-Massillon, OH",32,32,0,0,0,0,84
12-2017,162,15980,"Cape Coral-Fort Myers, FL",447,375,30,8,34,1,100
12-2017,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
12-2017,456,16180,"Carson City, NV",5,5,0,0,0,0,100
12-2017,999,16220,"Casper, WY",6,6,0,0,0,0,100
12-2017,168,16300,"Cedar Rapids, IA",88,15,2,0,71,2,83
12-2017,548,16540,"Chambersburg-Waynesboro, PA",39,31,0,0,8,1,100
12-2017,999,16580,"Champaign-Urbana, IL",62,6,0,0,56,2,68
12-2017,170,16620,"Charleston, WV",10,5,0,0,5,1,92
12-2017,999,16700,"Charleston-North Charleston, SC",538,359,0,0,179,5,100
12-2017,172,16740,"Charlotte-Concord-Gastonia, NC-SC",1182,754,12,0,416,19,94
12-2017,999,16820,"Charlottesville, VA",60,49,0,0,11,2,73
12-2017,174,16860,"Chattanooga, TN-GA",137,102,2,0,33,1,89
12-2017,999,16940,"Cheyenne, WY",37,21,0,16,0,0,99
12-2017,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",1699,502,8,53,1136,28,100
12-2017,999,17020,"Chico, CA",69,24,0,0,45,5,79
12-2017,178,17140,"Cincinnati, OH-KY-IN",355,267,0,7,81,10,99
12-2017,999,17300,"Clarksville, TN-KY",115,113,2,0,0,0,100
12-2017,174,17420,"Cleveland, TN",25,20,2,3,0,0,62
12-2017,184,17460,"Cleveland-Elyria, OH",185,163,2,10,10,1,99
12-2017,518,17660,"Coeur dAlene, ID",72,70,2,0,0,0,87
12-2017,999,17780,"College Station-Bryan, TX",179,173,6,0,0,0,100
12-2017,999,17820,"Colorado Springs, CO",370,305,0,0,65,1,100
12-2017,190,17860,"Columbia, MO",46,46,0,0,0,0,100
12-2017,192,17900,"Columbia, SC",282,258,0,0,24,2,100
12-2017,194,17980,"Columbus, GA-AL",54,44,0,4,6,1,98
12-2017,294,18020,"Columbus, IN",10,10,0,0,0,0,100
12-2017,198,18140,"Columbus, OH",285,268,0,8,9,1,99
12-2017,204,18580,"Corpus Christi, TX",43,43,0,0,0,0,66
12-2017,440,18700,"Corvallis, OR",6,6,0,0,0,0,71
12-2017,999,18880,"Crestview-Fort Walton Beach-Destin, FL",167,167,0,0,0,0,100
12-2017,999,19060,"Cumberland, MD-WV",4,2,2,0,0,0,52
