date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2016,999,10180,"Abilene, TX",30,26,4,0,0,0,99
10-2016,184,10420,"Akron, OH",45,41,0,4,0,0,63
10-2016,999,10500,"Albany, GA",13,13,0,0,0,0,91
10-2016,440,10540,"Albany, OR",29,24,0,0,5,1,87
10-2016,104,10580,"Albany-Schenectady-Troy, NY",369,124,2,10,233,15,100
10-2016,106,10740,"Albuquerque, NM",153,130,0,0,23,2,100
10-2016,999,10780,"Alexandria, LA",18,18,0,0,0,0,62
10-2016,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",44,32,0,0,12,2,55
10-2016,999,11020,"Altoona, PA",0,0,0,0,0,0,0
10-2016,108,11100,"Amarillo, TX",55,55,0,0,0,0,91
10-2016,218,11180,"Ames, IA",150,12,0,0,138,12,82
10-2016,999,11260,"Anchorage, AK",79,60,0,3,16,2,100
10-2016,220,11460,"Ann Arbor, MI",17,17,0,0,0,0,57
10-2016,999,11500,"Anniston-Oxford-Jacksonville, AL",1,1,0,0,0,0,74
10-2016,118,11540,"Appleton, WI",42,36,6,0,0,0,73
10-2016,120,11700,"Asheville, NC",160,137,0,0,23,2,91
10-2016,122,12020,"Athens-Clarke County, GA",51,47,0,4,0,0,89
10-2016,122,12060,"Atlanta-Sandy Springs-Roswell, GA",3204,1840,4,7,1353,13,100
10-2016,428,12100,"Atlantic City-Hammonton, NJ",86,30,0,8,48,2,100
10-2016,194,12220,"Auburn-Opelika, AL",69,69,0,0,0,0,100
10-2016,999,12260,"Augusta-Richmond County, GA-SC",238,212,4,0,22,1,99
10-2016,999,12420,"Austin-Round Rock, TX",1141,1107,0,4,30,2,100
10-2016,999,12540,"Bakersfield, CA",156,146,2,0,8,1,80
10-2016,548,12580,"Baltimore-Columbia-Towson, MD",388,308,0,0,80,1,100
10-2016,999,12620,"Bangor, ME",4,4,0,0,0,0,77
10-2016,148,12700,"Barnstable Town, MA",9,9,0,0,0,0,18
10-2016,999,12940,"Baton Rouge, LA",298,294,0,4,0,0,100
10-2016,310,12980,"Battle Creek, MI",0,0,0,0,0,0,3
10-2016,474,13020,"Bay City, MI",1,1,0,0,0,0,6
10-2016,999,13140,"Beaumont-Port Arthur, TX",27,27,0,0,0,0,55
10-2016,999,13220,"Beckley, WV",6,6,0,0,0,0,100
10-2016,999,13380,"Bellingham, WA",95,46,0,4,45,2,98
10-2016,140,13460,"Bend-Redmond, OR",218,165,2,3,48,1,98
10-2016,999,13740,"Billings, MT",88,88,0,0,0,0,49
10-2016,999,13780,"Binghamton, NY",0,0,0,0,0,0,2
10-2016,142,13820,"Birmingham-Hoover, AL",247,181,0,0,66,2,100
10-2016,999,13900,"Bismarck, ND",113,59,0,0,54,1,98
10-2016,999,13980,"Blacksburg-Christiansburg-Radford, VA",3,3,0,0,0,0,49
10-2016,145,14010,"Bloomington, IL",50,18,0,0,32,2,86
10-2016,144,14020,"Bloomington, IN",46,30,0,0,16,1,100
10-2016,146,14100,"Bloomsburg-Berwick, PA",21,16,0,0,5,1,100
10-2016,147,14260,"Boise City, ID",522,450,0,16,56,10,100
