date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
07-2017,999,10180,"Abilene, TX",31,25,6,0,0,0,99
07-2017,184,10420,"Akron, OH",53,53,0,0,0,0,63
07-2017,999,10500,"Albany, GA",12,12,0,0,0,0,90
07-2017,440,10540,"Albany, OR",51,51,0,0,0,0,75
07-2017,104,10580,"Albany-Schenectady-Troy, NY",266,112,4,15,135,13,100
07-2017,106,10740,"Albuquerque, NM",102,94,0,3,5,1,100
07-2017,999,10780,"Alexandria, LA",18,18,0,0,0,0,61
07-2017,408,10900,"Allentown-Bethlehem-Easton, PA-NJ",38,26,0,0,12,1,37
07-2017,999,11020,"Altoona, PA",0,0,0,0,0,0,0
07-2017,108,11100,"Amarillo, TX",49,49,0,0,0,0,86
07-2017,218,11180,"Ames, IA",11,11,0,0,0,0,81
07-2017,999,11260,"Anchorage, AK",87,70,2,3,12,1,100
07-2017,220,11460,"Ann Arbor, MI",23,23,0,0,0,0,49
07-2017,999,11500,"Anniston-Oxford-Jacksonville, AL",15,15,0,0,0,0,74
07-2017,118,11540,"Appleton, WI",63,49,14,0,0,0,73
07-2017,120,11700,"Asheville, NC",259,172,10,0,77,3,93
07-2017,122,12020,"Athens-Clarke County, GA",53,53,0,0,0,0,89
07-2017,122,12060,"Atlanta-Sandy Springs-Roswell, GA",3150,2022,4,19,1105,24,100
07-2017,428,12100,"Atlantic City-Hammonton, NJ",63,32,0,0,31,2,100
07-2017,194,12220,"Auburn-Opelika, AL",72,70,2,0,0,0,100
07-2017,999,12260,"Augusta-Richmond County, GA-SC",530,227,0,21,282,4,99
07-2017,999,12420,"Austin-Round Rock, TX",1457,1137,8,0,312,6,100
07-2017,999,12540,"Bakersfield, CA",170,162,8,0,0,0,78
07-2017,548,12580,"Baltimore-Columbia-Towson, MD",430,374,0,0,56,2,100
07-2017,999,12620,"Bangor, ME",13,7,2,4,0,0,51
07-2017,148,12700,"Barnstable Town, MA",5,5,0,0,0,0,19
07-2017,999,12940,"Baton Rouge, LA",281,278,0,3,0,0,100
07-2017,310,12980,"Battle Creek, MI",0,0,0,0,0,0,5
07-2017,474,13020,"Bay City, MI",0,0,0,0,0,0,17
