date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
07-2021,999,10180,"Abilene, TX",23,23,0,0,0,0,96
07-2021,184,10420,"Akron, OH",42,39,0,3,0,0,61
07-2021,999,10500,"Albany, GA",21,9,0,0,12,1,92
07-2021,440,10540,"Albany-Lebanon, OR",71,25,4,0,42,5,88
07-2021,104,10580,"Albany-Schenectady-Troy, NY",161,110,4,0,47,6,100
07-2021,106,10740,"Albuquerque, NM",456,167,0,0,289,2,100
07-2021,999,10780,"Alexandria, LA",22,22,0,0,0,0,65
07-2021,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",79,77,2,0,0,0,38
07-2021,107,11020,"Altoona, PA",0,0,0,0,0,0,0
07-2021,108,11100,"Amarillo, TX",67,67,0,0,0,0,83
07-2021,218,11180,"Ames, IA",106,10,0,0,96,2,37
07-2021,999,11260,"Anchorage, AK",96,69,0,4,23,2,100
07-2021,220,11460,"Ann Arbor, MI",24,21,0,3,0,0,60
07-2021,999,11500,"Anniston-Oxford, AL",2,2,0,0,0,0,76
07-2021,118,11540,"Appleton, WI",25,15,10,0,0,0,67
07-2021,120,11700,"Asheville, NC",274,183,0,0,91,4,91
07-2021,122,12020,"Athens-Clarke County, GA",31,23,0,8,0,0,73
07-2021,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",2795,2337,2,11,445,20,99
07-2021,428,12100,"Atlantic City-Hammonton, NJ",45,34,0,0,11,1,100
07-2021,194,12220,"Auburn-Opelika, AL",140,133,2,0,5,1,100
07-2021,999,12260,"Augusta-Richmond County, GA-SC",321,318,0,3,0,0,99
07-2021,999,12420,"Austin-Round Rock-Georgetown, TX",3138,1966,50,9,1113,12,100
07-2021,999,12540,"Bakersfield, CA",199,167,2,0,30,3,83
07-2021,548,12580,"Baltimore-Columbia-Towson, MD",559,406,0,0,153,3,100
07-2021,999,12620,"Bangor, ME",12,12,0,0,0,0,63
07-2021,148,12700,"Barnstable Town, MA",5,5,0,0,0,0,19
07-2021,999,12940,"Baton Rouge, LA",299,297,2,0,0,0,99
07-2021,310,12980,"Battle Creek, MI",9,9,0,0,0,0,23
07-2021,474,13020,"Bay City, MI",1,1,0,0,0,0,4
07-2021,999,13140,"Beaumont-Port Arthur, TX",107,79,0,28,0,0,68
07-2021,999,13220,"Beckley, WV",8,8,0,0,0,0,100
07-2021,999,13380,"Bellingham, WA",174,53,6,3,112,3,95
07-2021,140,13460,"Bend, OR",226,174,20,0,32,2,100
07-2021,999,13740,"Billings, MT",40,40,0,0,0,0,41
07-2021,999,13780,"Binghamton, NY",0,0,0,0,0,0,1
07-2021,142,13820,"Birmingham-Hoover, AL",454,251,0,3,200,1,100
07-2021,999,13900,"Bismarck, ND",87,44,20,0,23,2,97
07-2021,999,13980,"Blacksburg-Christiansburg, VA",7,7,0,0,0,0,71
07-2021,145,14010,"Bloomington, IL",14,14,0,0,0,0,86
07-2021,144,14020,"Bloomington, IN",59,24,2,0,33,1,100
07-2021,146,14100,"Bloomsburg-Berwick, PA",7,7,0,0,0,0,100
07-2021,147,14260,"Boise City, ID",891,628,14,100,149,26,100
07-2021,148,14460,"Boston-Cambridge-Newton, MA-NH",1387,390,46,17,934,53,100
07-2021,216,14500,"Boulder, CO",167,28,2,0,137,7,94
07-2021,150,14540,"Bowling Green, KY",126,78,0,0,48,6,99
07-2021,500,14740,"Bremerton-Silverdale-Port Orchard, WA",515,117,0,0,398,18,100
07-2021,408,14860,"Bridgeport-Stamford-Norwalk, CT",65,53,4,0,8,1,100
07-2021,154,15180,"Brownsville-Harlingen, TX",126,106,6,3,11,1,69
07-2021,999,15260,"Brunswick, GA",46,37,4,0,5,1,89
07-2021,160,15380,"Buffalo-Cheektowaga, NY",104,72,0,0,32,4,100
07-2021,268,15500,"Burlington, NC",92,92,0,0,0,0,45
07-2021,162,15540,"Burlington-South Burlington, VT",48,19,6,3,20,4,61
07-2021,548,15680,"California-Lexington Park, MD",53,37,16,0,0,0,100
07-2021,184,15940,"Canton-Massillon, OH",38,30,0,3,5,1,85
07-2021,163,15980,"Cape Coral-Fort Myers, FL",1296,1066,24,4,202,9,100
07-2021,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
07-2021,456,16180,"Carson City, NV",28,17,0,3,8,1,100
07-2021,999,16220,"Casper, WY",19,13,0,0,6,1,98
07-2021,168,16300,"Cedar Rapids, IA",36,32,4,0,0,0,78
07-2021,548,16540,"Chambersburg-Waynesboro, PA",23,19,4,0,0,0,100
07-2021,999,16580,"Champaign-Urbana, IL",5,5,0,0,0,0,60
07-2021,170,16620,"Charleston, WV",17,17,0,0,0,0,85
07-2021,999,16700,"Charleston-North Charleston, SC",783,562,0,3,218,7,100
07-2021,172,16740,"Charlotte-Concord-Gastonia, NC-SC",2838,1550,2,0,1286,50,91
07-2021,999,16820,"Charlottesville, VA",109,74,2,0,33,2,70
07-2021,174,16860,"Chattanooga, TN-GA",211,152,8,14,37,2,78
07-2021,999,16940,"Cheyenne, WY",68,68,0,0,0,0,98
07-2021,176,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2407,809,44,61,1493,41,100
07-2021,999,17020,"Chico, CA",154,48,0,6,100,5,31
07-2021,178,17140,"Cincinnati, OH-KY-IN",511,425,4,0,82,9,99
07-2021,999,17300,"Clarksville, TN-KY",480,223,6,39,212,13,100
07-2021,174,17420,"Cleveland, TN",43,40,0,3,0,0,64
07-2021,184,17460,"Cleveland-Elyria, OH",299,290,0,9,0,0,93
07-2021,518,17660,"Coeur dAlene, ID",158,134,2,0,22,1,86
07-2021,999,17780,"College Station-Bryan, TX",157,135,0,0,22,1,100
07-2021,999,17820,"Colorado Springs, CO",697,491,0,0,206,4,100
07-2021,190,17860,"Columbia, MO",50,50,0,0,0,0,99
07-2021,192,17900,"Columbia, SC",498,488,0,0,10,2,100
07-2021,194,17980,"Columbus, GA-AL",159,122,0,0,37,1,99
07-2021,294,18020,"Columbus, IN",11,11,0,0,0,0,100
07-2021,198,18140,"Columbus, OH",909,649,0,3,257,16,98
07-2021,204,18580,"Corpus Christi, TX",106,106,0,0,0,0,67
07-2021,440,18700,"Corvallis, OR",15,15,0,0,0,0,24
07-2021,999,18880,"Crestview-Fort Walton Beach-Destin, FL",343,334,4,0,5,1,100
07-2021,999,19060,"Cumberland, MD-WV",4,4,0,0,0,0,80
07-2021,206,19100,"Dallas-Fort Worth-Arlington, TX",5785,4174,24,8,1579,45,100
07-2021,999,19180,"Danville, IL",0,0,0,0,0,0,43
07-2021,380,19300,"Daphne-Fairhope-Foley, AL",200,200,0,0,0,0,80
07-2021,209,19340,"Davenport-Moline-Rock Island, IA-IL",29,25,0,4,0,0,73
07-2021,212,19430,"Dayton-Kettering, OH",103,101,2,0,0,0,75
07-2021,290,19460,"Decatur, AL",19,19,0,0,0,0,96
07-2021,999,19500,"Decatur, IL",3,3,0,0,0,0,48
07-2021,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",513,492,18,3,0,0,75
07-2021,216,19740,"Denver-Aurora-Lakewood, CO",2181,1040,46,22,1073,30,100
07-2021,218,19780,"Des Moines-West Des Moines, IA",526,292,10,8,216,7,98
07-2021,220,19820,"Detroit-Warren-Dearborn, MI",618,418,4,15,181,19,100
07-2021,222,20020,"Dothan, AL",23,23,0,0,0,0,61
07-2021,428,20100,"Dover, DE",161,146,0,0,15,2,100
07-2021,999,20220,"Dubuque, IA",8,8,0,0,0,0,56
07-2021,999,20260,"Duluth, MN-WI",12,6,0,0,6,1,18
07-2021,450,20500,"Durham-Chapel Hill, NC",342,328,2,3,9,1,100
07-2021,408,20700,"East Stroudsburg, PA",10,10,0,0,0,0,31
07-2021,232,20740,"Eau Claire, WI",222,35,28,0,159,6,96
07-2021,999,20940,"El Centro, CA",23,19,0,4,0,0,71
07-2021,238,21340,"El Paso, TX",226,204,8,3,11,1,100
07-2021,350,21060,"Elizabethtown-Fort Knox, KY",32,32,0,0,0,0,100
07-2021,515,21140,"Elkhart-Goshen, IN",25,25,0,0,0,0,60
07-2021,236,21300,"Elmira, NY",0,0,0,0,0,0,1
07-2021,999,21420,"Enid, OK",1,1,0,0,0,0,100
07-2021,240,21500,"Erie, PA",14,3,0,0,11,1,47
07-2021,999,21660,"Eugene-Springfield, OR",49,47,2,0,0,0,81
