date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2022,999,10180,"Abilene, TX",21,19,2,0,0,0,
04-2022,184,10420,"Akron, OH",107,79,0,7,21,3,
04-2022,999,10500,"Albany, GA",18,18,0,0,0,0,
04-2022,440,10540,"Albany-Lebanon, OR",45,27,0,0,18,3,
04-2022,104,10580,"Albany-Schenectady-Troy, NY",156,99,2,4,51,4,
04-2022,106,10740,"Albuquerque, NM",474,214,0,0,260,4,
04-2022,999,10780,"Alexandria, LA",50,30,20,0,0,0,
04-2022,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",98,81,0,0,17,1,
04-2022,107,11020,"Altoona, PA",5,5,0,0,0,0,
04-2022,108,11100,"Amarillo, TX",77,77,0,0,0,0,
04-2022,218,11180,"Ames, IA",28,28,0,0,0,0,
04-2022,999,11260,"Anchorage, AK",98,75,0,4,19,2,
04-2022,220,11460,"Ann Arbor, MI",77,70,2,0,5,1,
04-2022,999,11500,"Anniston-Oxford, AL",11,11,0,0,0,0,
04-2022,118,11540,"Appleton, WI",77,57,0,0,20,2,
04-2022,120,11700,"Asheville, NC",370,270,0,0,100,4,
04-2022,122,12020,"Athens-Clarke County, GA",187,85,0,0,102,7,
04-2022,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",4317,2508,18,22,1769,25,
04-2022,428,12100,"Atlantic City-Hammonton, NJ",54,40,2,0,12,1,
04-2022,194,12220,"Auburn-Opelika, AL",153,122,4,3,24,2,
04-2022,999,12260,"Augusta-Richmond County, GA-SC",365,334,0,23,8,1,
04-2022,999,12420,"Austin-Round Rock-Georgetown, TX",4759,2105,22,11,2621,66,
04-2022,999,12540,"Bakersfield, CA",168,165,0,3,0,0,
04-2022,548,12580,"Baltimore-Columbia-Towson, MD",1001,274,0,0,727,15,
04-2022,999,12620,"Bangor, ME",43,33,10,0,0,0,
04-2022,148,12700,"Barnstable Town, MA",54,50,4,0,0,0,
04-2022,999,12940,"Baton Rouge, LA",403,403,0,0,0,0,
04-2022,310,12980,"Battle Creek, MI",9,9,0,0,0,0,
04-2022,474,13020,"Bay City, MI",4,4,0,0,0,0,
04-2022,999,13140,"Beaumont-Port Arthur, TX",168,157,0,0,11,1,
04-2022,999,13220,"Beckley, WV",12,12,0,0,0,0,
04-2022,999,13380,"Bellingham, WA",115,86,0,29,0,0,
04-2022,140,13460,"Bend, OR",264,125,16,8,115,7,
04-2022,999,13740,"Billings, MT",112,102,10,0,0,0,
04-2022,999,13780,"Binghamton, NY",39,12,0,0,27,3,
04-2022,142,13820,"Birmingham-Hoover, AL",258,258,0,0,0,0,
04-2022,999,13900,"Bismarck, ND",42,42,0,0,0,0,
04-2022,999,13980,"Blacksburg-Christiansburg, VA",26,26,0,0,0,0,
04-2022,145,14010,"Bloomington, IL",20,20,0,0,0,0,
04-2022,144,14020,"Bloomington, IN",257,27,0,0,230,4,
04-2022,146,14100,"Bloomsburg-Berwick, PA",12,7,0,0,5,1,
04-2022,147,14260,"Boise City, ID",1103,687,0,20,396,18,
04-2022,148,14460,"Boston-Cambridge-Newton, MA-NH",1675,348,30,23,1274,36,
04-2022,216,14500,"Boulder, CO",112,41,6,3,62,4,
04-2022,150,14540,"Bowling Green, KY",91,67,4,4,16,2,
04-2022,500,14740,"Bremerton-Silverdale-Port Orchard, WA",81,76,0,0,5,1,
04-2022,408,14860,"Bridgeport-Stamford-Norwalk, CT",131,48,2,0,81,5,
04-2022,154,15180,"Brownsville-Harlingen, TX",182,145,8,7,22,2,
04-2022,999,15260,"Brunswick, GA",66,61,0,0,5,1,
04-2022,160,15380,"Buffalo-Cheektowaga, NY",122,87,2,0,33,3,
04-2022,268,15500,"Burlington, NC",129,103,0,0,26,1,
04-2022,162,15540,"Burlington-South Burlington, VT",67,34,4,0,29,3,
04-2022,548,15680,"California-Lexington Park, MD",31,31,0,0,0,0,
04-2022,184,15940,"Canton-Massillon, OH",66,42,8,6,10,1,
04-2022,163,15980,"Cape Coral-Fort Myers, FL",1042,952,18,16,56,9,
04-2022,164,16020,"Cape Girardeau, MO-IL",15,15,0,0,0,0,
04-2022,999,16060,"Carbondale-Marion, IL",16,6,0,0,10,2,
04-2022,456,16180,"Carson City, NV",24,17,0,0,7,1,
04-2022,999,16220,"Casper, WY",24,19,0,0,5,1,
04-2022,168,16300,"Cedar Rapids, IA",144,39,6,0,99,2,
04-2022,548,16540,"Chambersburg-Waynesboro, PA",37,37,0,0,0,0,
04-2022,999,16580,"Champaign-Urbana, IL",173,20,0,0,153,1,
