date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
02-2022,999,10180,"Abilene, TX",51,51,0,0,0,0,
02-2022,184,10420,"Akron, OH",56,48,0,3,5,1,
02-2022,999,10500,"Albany, GA",19,19,0,0,0,0,
02-2022,440,10540,"Albany-Lebanon, OR",21,14,2,0,5,1,
02-2022,104,10580,"Albany-Schenectady-Troy, NY",315,226,54,0,35,5,
02-2022,106,10740,"Albuquerque, NM",199,189,0,0,10,2,
02-2022,999,10780,"Alexandria, LA",30,30,0,0,0,0,
02-2022,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",279,121,0,4,154,5,
02-2022,107,11020,"Altoona, PA",6,6,0,0,0,0,
02-2022,108,11100,"Amarillo, TX",88,86,2,0,0,0,
02-2022,218,11180,"Ames, IA",11,11,0,0,0,0,
02-2022,999,11260,"Anchorage, AK",93,69,0,4,20,2,
02-2022,220,11460,"Ann Arbor, MI",35,35,0,0,0,0,
02-2022,999,11500,"Anniston-Oxford, AL",7,7,0,0,0,0,
02-2022,118,11540,"Appleton, WI",56,42,14,0,0,0,
02-2022,120,11700,"Asheville, NC",310,208,4,0,98,4,
02-2022,122,12020,"Athens-Clarke County, GA",239,80,2,0,157,1,
02-2022,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",4075,2563,4,41,1467,36,
02-2022,428,12100,"Atlantic City-Hammonton, NJ",62,49,0,0,13,1,
02-2022,194,12220,"Auburn-Opelika, AL",200,121,2,0,77,5,
02-2022,999,12260,"Augusta-Richmond County, GA-SC",424,382,0,26,16,2,
02-2022,999,12420,"Austin-Round Rock-Georgetown, TX",2855,1811,42,19,983,16,
02-2022,999,12540,"Bakersfield, CA",219,188,4,0,27,3,
02-2022,548,12580,"Baltimore-Columbia-Towson, MD",767,226,0,0,541,10,
02-2022,999,12620,"Bangor, ME",37,15,14,8,0,0,
02-2022,148,12700,"Barnstable Town, MA",45,41,4,0,0,0,
02-2022,999,12940,"Baton Rouge, LA",353,351,2,0,0,0,
02-2022,310,12980,"Battle Creek, MI",5,5,0,0,0,0,
02-2022,474,13020,"Bay City, MI",6,6,0,0,0,0,
02-2022,999,13140,"Beaumont-Port Arthur, TX",158,156,2,0,0,0,
02-2022,999,13220,"Beckley, WV",1,1,0,0,0,0,
02-2022,999,13380,"Bellingham, WA",69,57,0,12,0,0,
02-2022,140,13460,"Bend, OR",215,114,6,24,71,4,
02-2022,999,13740,"Billings, MT",143,98,12,0,33,6,
02-2022,999,13780,"Binghamton, NY",35,10,0,0,25,3,
02-2022,142,13820,"Birmingham-Hoover, AL",264,264,0,0,0,0,
02-2022,999,13900,"Bismarck, ND",8,8,0,0,0,0,
02-2022,999,13980,"Blacksburg-Christiansburg, VA",79,23,0,3,53,1,
02-2022,145,14010,"Bloomington, IL",7,7,0,0,0,0,
02-2022,144,14020,"Bloomington, IN",45,19,2,0,24,1,
02-2022,146,14100,"Bloomsburg-Berwick, PA",7,7,0,0,0,0,
02-2022,147,14260,"Boise City, ID",1091,628,0,27,436,37,
02-2022,148,14460,"Boston-Cambridge-Newton, MA-NH",1894,344,32,28,1490,55,
02-2022,216,14500,"Boulder, CO",59,27,2,4,26,2,
02-2022,150,14540,"Bowling Green, KY",123,75,0,0,48,6,
02-2022,500,14740,"Bremerton-Silverdale-Port Orchard, WA",253,142,0,0,111,1,
02-2022,408,14860,"Bridgeport-Stamford-Norwalk, CT",95,81,6,0,8,1,
02-2022,154,15180,"Brownsville-Harlingen, TX",167,137,4,9,17,2,
02-2022,999,15260,"Brunswick, GA",52,43,4,0,5,1,
02-2022,160,15380,"Buffalo-Cheektowaga, NY",109,73,2,0,34,4,
02-2022,268,15500,"Burlington, NC",117,115,2,0,0,0,
02-2022,162,15540,"Burlington-South Burlington, VT",55,35,2,0,18,3,
02-2022,548,15680,"California-Lexington Park, MD",18,18,0,0,0,0,
02-2022,184,15940,"Canton-Massillon, OH",50,35,6,4,5,1,
02-2022,163,15980,"Cape Coral-Fort Myers, FL",1325,925,20,0,380,15,
