date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2020,999,10180,"Abilene, TX",32,28,4,0,0,0,95
10-2020,184,10420,"Akron, OH",53,53,0,0,0,0,55
10-2020,999,10500,"Albany, GA",31,18,0,0,13,1,91
10-2020,440,10540,"Albany-Lebanon, OR",96,36,0,0,60,5,89
10-2020,104,10580,"Albany-Schenectady-Troy, NY",145,133,2,4,6,1,100
10-2020,106,10740,"Albuquerque, NM",182,174,0,3,5,1,100
10-2020,999,10780,"Alexandria, LA",19,19,0,0,0,0,52
10-2020,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",49,34,2,0,13,2,37
10-2020,107,11020,"Altoona, PA",0,0,0,0,0,0,11
10-2020,108,11100,"Amarillo, TX",51,51,0,0,0,0,81
10-2020,218,11180,"Ames, IA",13,13,0,0,0,0,62
10-2020,999,11260,"Anchorage, AK",116,97,0,8,11,1,100
10-2020,220,11460,"Ann Arbor, MI",50,47,0,3,0,0,57
10-2020,999,11500,"Anniston-Oxford, AL",5,5,0,0,0,0,69
10-2020,118,11540,"Appleton, WI",181,33,8,0,140,12,70
10-2020,120,11700,"Asheville, NC",274,231,0,0,43,3,83
10-2020,122,12020,"Athens-Clarke County, GA",36,36,0,0,0,0,96
10-2020,122,12060,"Atlanta-Sandy Springs-Alpharetta, GA",3252,2928,0,18,306,15,100
10-2020,428,12100,"Atlantic City-Hammonton, NJ",68,54,0,0,14,2,100
10-2020,194,12220,"Auburn-Opelika, AL",113,113,0,0,0,0,100
10-2020,999,12260,"Augusta-Richmond County, GA-SC",311,288,8,10,5,1,99
10-2020,999,12420,"Austin-Round Rock-Georgetown, TX",2775,2019,40,3,713,13,100
10-2020,999,12540,"Bakersfield, CA",195,188,2,0,5,1,79
10-2020,548,12580,"Baltimore-Columbia-Towson, MD",874,476,2,3,393,9,100
10-2020,999,12620,"Bangor, ME",12,8,4,0,0,0,61
10-2020,148,12700,"Barnstable Town, MA",10,10,0,0,0,0,12
10-2020,999,12940,"Baton Rouge, LA",312,312,0,0,0,0,99
10-2020,310,12980,"Battle Creek, MI",0,0,0,0,0,0,9
10-2020,474,13020,"Bay City, MI",1,1,0,0,0,0,16
10-2020,999,13140,"Beaumont-Port Arthur, TX",103,99,4,0,0,0,62
10-2020,999,13220,"Beckley, WV",9,9,0,0,0,0,100
10-2020,999,13380,"Bellingham, WA",94,85,6,3,0,0,96
10-2020,140,13460,"Bend, OR",355,181,38,4,132,6,100
10-2020,999,13740,"Billings, MT",49,37,12,0,0,0,33
10-2020,999,13780,"Binghamton, NY",0,0,0,0,0,0,0
10-2020,142,13820,"Birmingham-Hoover, AL",400,392,2,0,6,1,100
10-2020,999,13900,"Bismarck, ND",85,45,40,0,0,0,97
10-2020,999,13980,"Blacksburg-Christiansburg, VA",4,4,0,0,0,0,28
10-2020,145,14010,"Bloomington, IL",50,30,0,0,20,3,79
10-2020,144,14020,"Bloomington, IN",33,31,2,0,0,0,100
10-2020,146,14100,"Bloomsburg-Berwick, PA",9,9,0,0,0,0,100
10-2020,147,14260,"Boise City, ID",851,773,20,11,47,3,100
10-2020,148,14460,"Boston-Cambridge-Newton, MA-NH",923,424,42,29,428,49,100
10-2020,216,14500,"Boulder, CO",116,64,2,0,50,3,95
10-2020,150,14540,"Bowling Green, KY",87,55,0,0,32,4,99
10-2020,500,14740,"Bremerton-Silverdale-Port Orchard, WA",138,109,2,0,27,1,100
10-2020,408,14860,"Bridgeport-Stamford-Norwalk, CT",205,63,4,0,138,8,100
10-2020,154,15180,"Brownsville-Harlingen, TX",156,93,12,3,48,3,69
10-2020,999,15260,"Brunswick, GA",49,47,2,0,0,0,92
10-2020,160,15380,"Buffalo-Cheektowaga, NY",172,75,4,4,89,9,100
10-2020,268,15500,"Burlington, NC",62,62,0,0,0,0,45
10-2020,162,15540,"Burlington-South Burlington, VT",34,25,4,0,5,1,53
10-2020,548,15680,"California-Lexington Park, MD",80,73,2,0,5,1,100
10-2020,184,15940,"Canton-Massillon, OH",53,45,0,3,5,1,89
10-2020,163,15980,"Cape Coral-Fort Myers, FL",741,679,52,4,6,1,100
10-2020,164,16020,"Cape Girardeau, MO-IL",0,0,0,0,0,0,0
10-2020,456,16180,"Carson City, NV",17,17,0,0,0,0,100
10-2020,999,16220,"Casper, WY",13,13,0,0,0,0,93
